"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0225,0.0011,4e-04,6e-04,8e-04,0.1182,0.0023,0.0162,0.0048,3e-04,0.0134,0.0097,0.0201,9e-04,0.0019,0.0021,4e-04,0.0024,9e-04,0.0012,8e-04,0.0025,6e-04,0.0011,0.0012,8e-04,9e-04,8e-04,0.0013,0.001,8e-04,0.0886,0.001,6e-04,6e-04,0.0011,1e-04,8e-04,3e-04,0.0011,4e-04,0.0014,5e-04,0.0059,0
"TTL_A03",0,1.0146,0,1e-04,1e-04,0.0046,0,1e-04,1e-04,0,4e-04,3e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0,0.0121,1e-04,1e-04,1e-04,1e-04,0,1e-04,0,1e-04,0,0,1e-04,7e-04,0
"TTL_B05_06",0.0061,0.0188,1.0077,0.0109,0.0102,0.0183,0.0052,0.023,0.0101,0.428,0.0209,0.0091,0.0134,0.0237,0.0363,0.0277,0.0045,0.035,0.004,0.0232,0.0145,0.0164,0.004,0.0111,0.0132,0.01,0.0517,0.0883,0.1039,0.022,0.0285,0.018,0.0028,0.0029,0.0017,0.0037,0.0012,0.0014,0.0027,0.0041,0.001,0.0047,0.0015,0.0054,0
"TTL_B07_08",0.0062,0.0041,0.0122,1.0352,0.029,0.021,0.0097,0.0407,0.0213,0.0065,0.024,0.0109,0.0129,0.0807,0.46,0.2131,0.0071,0.2506,0.0049,0.0292,0.0166,0.0843,0.0067,0.0093,0.0429,0.0059,0.0043,0.0061,0.0056,0.0063,0.0036,0.0108,0.0052,0.0054,0.0034,0.0047,0.003,0.0032,0.0039,0.0028,0.0015,0.0073,0.002,0.0063,0
"TTL_B09",9e-04,0.0011,0.0094,0.0101,1.0181,0.0036,0.0012,0.0054,0.0026,0.0167,0.0035,0.0013,0.0017,0.006,0.0398,0.0279,5e-04,0.0185,5e-04,0.0041,0.0024,0.0021,5e-04,0.0012,0.0041,0.001,0.0023,0.0037,0.0042,0.0014,0.0014,0.002,5e-04,5e-04,3e-04,4e-04,3e-04,4e-04,5e-04,3e-04,2e-04,0.0028,2e-04,7e-04,0
"TTL_C10T12",0.0044,0.0063,9e-04,0.0013,0.0018,1.086,0.0033,0.0031,0.011,7e-04,0.0488,0.0291,0.0104,0.0014,0.0017,0.0018,7e-04,0.0045,0.0025,0.0024,0.0016,0.0018,0.0015,0.0031,0.0026,0.002,0.0017,0.0017,0.0033,0.0019,0.0017,0.3011,0.0029,0.0017,0.0018,0.0032,3e-04,0.0024,9e-04,0.0055,0.0019,0.0019,0.0016,0.019,0
"TTL_C13T15",0.001,0.0027,6e-04,0.001,0.0014,0.0013,1.0804,0.0017,0.011,4e-04,0.0024,0.0015,0.0026,0.0273,0.0012,0.0015,0.0012,0.0016,0.001,0.0014,9e-04,0.02,0.0013,0.0017,0.0063,7e-04,5e-04,6e-04,6e-04,7e-04,5e-04,0.001,0.001,9e-04,6e-04,0.0023,4e-04,3e-04,4e-04,9e-04,2e-04,4e-04,3e-04,0.0469,0
"TTL_C16",3e-04,2e-04,6e-04,8e-04,0.0018,0.0043,0.001,1.069,0.0014,3e-04,0.0016,9e-04,0.0011,8e-04,0.0014,0.0016,0.003,0.0014,8e-04,0.001,7e-04,0.0361,0.0028,6e-04,8e-04,4e-04,3e-04,4e-04,5e-04,5e-04,3e-04,0.0018,7e-04,6e-04,4e-04,0.0017,1e-04,2e-04,1e-04,7e-04,2e-04,3e-04,2e-04,0.0016,0
"TTL_C17_18",0.0016,9e-04,9e-04,0.0015,0.0013,0.0077,0.003,0.003,1.1116,0.0015,0.0147,0.0128,0.0052,0.0034,0.0018,0.0019,0.0018,0.0035,0.0034,0.0485,0.0285,0.0017,0.0013,0.0017,0.0027,0.0098,0.0028,0.0024,0.003,0.0024,0.003,0.0184,0.0029,0.0015,0.0011,0.0049,4e-04,0.0012,8e-04,0.0041,0.0051,0.0078,0.0013,0.0028,0
"TTL_C19",0.012,0.0398,0.0056,0.0098,0.0085,0.03,0.0091,0.0409,0.0173,1.0152,0.0367,0.0168,0.026,0.0093,0.0163,0.0145,0.0079,0.0162,0.0068,0.0435,0.0272,0.0114,0.0041,0.021,0.0141,0.0201,0.1126,0.1921,0.2271,0.0465,0.0616,0.0353,0.0044,0.0045,0.0027,0.0067,0.0017,0.0021,0.0048,0.0081,0.0018,0.0032,0.0028,0.01,0
