"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0871,0.0041,0.0031,0.0028,0.0045,0.2394,0.0241,0.0504,0.0019,0.003,0.003,0.0071,0.0029,0.0035,0.004,0.0037,0.0036,0.0032,0.0048,0.0015,0.0076,0.0174,0.0044,0.0025,0.0044,0.0064,0.01,0.004,0.0037,0.0052,0.0022,0.2014,0.001,0.0025,0.0017,0.003,4e-04,0.002,0.0019,0.0074,0.0024,0.0139,0.0061,0.0069,0
"TTL_A03",0.0016,1.0286,6e-04,7e-04,7e-04,0.0401,8e-04,0.0011,9e-04,6e-04,8e-04,0.0015,6e-04,0.0012,0.0016,0.0015,0.0022,0.0019,0.0019,4e-04,9e-04,0.0011,0.0013,6e-04,0.0019,4e-04,8e-04,0.0012,0.0013,9e-04,7e-04,0.0172,2e-04,7e-04,4e-04,5e-04,1e-04,4e-04,5e-04,0.0011,3e-04,0.0013,7e-04,8e-04,0
"TTL_B05_06",0.0143,0.0957,1.0421,0.0399,0.0734,0.0335,0.0193,0.0172,0.0119,0.6837,0.0935,0.0333,0.0408,0.097,0.0357,0.0209,0.0144,0.0148,0.0288,0.0168,0.0085,0.0142,0.2903,0.0474,0.057,0.0196,0.0919,0.0811,0.0592,0.0387,0.0434,0.0256,0.01,0.0144,0.0115,0.0173,0.0035,0.0139,0.0158,0.0147,0.004,0.0224,0.0166,0.0174,0
"TTL_B07_08",0.0057,0.0021,0.01,1.0157,0.0036,0.0051,0.0012,0.0035,0.0015,0.0073,0.096,0.0156,0.0207,0.0477,0.2787,0.0557,0.001,0.0152,0.0042,0.003,0.0045,0.0054,0.0039,0.0031,0.0568,8e-04,0.0018,0.0023,0.0027,0.0026,0.0012,0.0032,6e-04,0.0011,7e-04,9e-04,6e-04,9e-04,0.0016,7e-04,3e-04,0.0021,0.0018,0.0025,0
"TTL_B09",8e-04,0.0038,0.0399,0.0543,1.0097,0.0016,8e-04,9e-04,5e-04,0.0265,0.0086,0.0021,0.0027,0.0062,0.0159,0.0037,6e-04,0.0014,0.0013,8e-04,6e-04,8e-04,0.0113,0.002,0.0067,8e-04,0.0036,0.0032,0.0024,0.0017,0.0017,0.0012,4e-04,6e-04,5e-04,7e-04,2e-04,6e-04,7e-04,6e-04,2e-04,0.001,7e-04,8e-04,0
"TTL_C10T12",0.0365,0.0121,0.0041,0.0039,0.0062,1.091,0.012,0.006,0.004,0.004,0.0049,0.0227,0.0037,0.0064,0.0061,0.0054,0.0086,0.0074,0.0083,0.0023,0.0034,0.0051,0.0072,0.004,0.0077,0.0066,0.007,0.0063,0.0064,0.0077,0.0032,0.2268,0.0016,0.0039,0.0024,0.0041,5e-04,0.0027,0.0029,0.01,0.0029,0.0162,0.0081,0.0089,0
"TTL_C13T15",0.0019,8e-04,0.0012,0.0019,0.0012,0.0012,1.1305,0.0143,6e-04,0.0011,0.0015,0.001,0.0014,0.0017,0.0014,0.0011,6e-04,7e-04,0.0513,9e-04,0.0023,0.0069,0.0014,0.001,0.0018,5e-04,8e-04,0.0028,0.0037,0.0013,0.0012,0.005,4e-04,0.0012,5e-04,5e-04,1e-04,6e-04,0.0019,0.002,0.0016,0.0022,0.0027,0.004,0
"TTL_C16",7e-04,0.0034,0.0029,0.0029,0.012,0.0059,0.0025,1.0961,0.0022,0.0027,0.0026,0.004,0.0184,0.003,0.0229,0.0299,0.0029,0.0022,0.0035,0.0035,0.1117,0.1313,0.0028,0.0044,0.0177,0.0018,0.0017,0.0037,0.0029,0.0243,0.002,0.0024,9e-04,0.0013,0.0022,0.0019,4e-04,0.003,0.0014,0.0021,0.0019,0.0027,0.0028,0.0029,0
"TTL_C17_18",0.0023,0.005,0.0065,0.0072,0.0173,0.0132,0.0033,0.0055,1.1425,0.0071,0.0141,0.0239,0.0087,0.0336,0.0064,0.0042,0.009,0.004,0.0191,0.0146,0.0026,0.0059,0.0065,0.0154,0.0124,0.0068,0.0073,0.0135,0.0453,0.0157,0.0104,0.0105,0.0504,0.0101,0.0308,0.0224,0.0022,0.0115,0.0138,0.0117,0.0156,0.0137,0.0199,0.0179,0
"TTL_C19",0.0184,0.1388,0.0345,0.0436,0.0601,0.0432,0.0235,0.0226,0.0155,1.0316,0.1109,0.0439,0.0499,0.1081,0.0419,0.0252,0.0192,0.0195,0.0381,0.0225,0.0108,0.0181,0.3312,0.0614,0.0707,0.0246,0.1359,0.1175,0.0862,0.0528,0.0474,0.0334,0.0131,0.0192,0.0157,0.0226,0.0046,0.0192,0.0219,0.0201,0.0054,0.0302,0.0221,0.0235,0
"TTL_C20",0.0673,0.0103,0.0162,0.0126,0.0147,0.0318,0.0076,0.0085,0.0117,0.0173,1.188,0.0645,0.2482,0.0529,0.0102,0.0072,0.0034,0.0033,0.026,0.007,0.0027,0.0105,0.0109,0.0192,0.0316,0.0039,0.0081,0.0084,0.0128,0.013,0.0046,0.0227,0.0027,0.0043,0.0037,0.0044,9e-04,0.0043,0.0112,0.0035,0.0014,0.013,0.0051,0.0071,0
"TTL_C21",4e-04,1e-04,2e-04,2e-04,2e-04,4e-04,1e-04,1e-04,2e-04,3e-04,7e-04,1.0323,8e-04,3e-04,2e-04,1e-04,2e-04,2e-04,3e-04,1e-04,1e-04,1e-04,3e-04,2e-04,2e-04,1e-04,1e-04,2e-04,2e-04,2e-04,1e-04,2e-04,1e-04,1e-04,1e-04,2e-04,0,5e-04,1e-04,1e-04,1e-04,0.0087,3e-04,4e-04,0
"TTL_C22",0.0038,0.0095,0.0031,0.0044,0.0049,0.0277,0.0069,0.0102,0.0038,0.0031,0.0153,0.0142,1.0607,0.0069,0.0061,0.0077,0.0016,0.002,0.0698,0.0122,0.0028,0.0154,0.0044,0.0089,0.0059,0.0031,0.0023,0.0084,0.0077,0.0049,0.0037,0.0081,0.0012,0.0056,0.0044,0.0023,4e-04,0.0028,0.0037,0.0013,8e-04,0.0041,0.0024,0.003,0
