"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0678,0.1076,0.0027,0.0024,0.0016,0.0877,0.0033,0.1272,0.0018,8e-04,0.0018,0.0031,0.0032,0.0015,0.0029,0.0014,0.001,0.0011,0.0015,0.0019,0.0021,0.0017,0.0025,0.0022,0.0057,0.0042,0.0032,0.0059,0.0026,0.0036,0.0031,0.0112,0.0015,0.001,0.0032,0.001,4e-04,0.001,9e-04,0.0017,3e-04,0.0025,0.0028,0.0027,0
"TTL_A03",2e-04,1.2263,1e-04,1e-04,1e-04,6e-04,1e-04,1e-04,0,0,1e-04,1e-04,1e-04,0,1e-04,0,0,0,1e-04,1e-04,1e-04,2e-04,0,1e-04,1e-04,1e-04,1e-04,0.001,1e-04,2e-04,1e-04,1e-04,0,0,2e-04,0,0,0,0,0,0,0,0,0,0
"TTL_B05_06",0.0028,0.006,1.0403,0.0099,0.0108,0.0029,0.002,0.003,0.0016,0.1214,9e-04,0.0018,0.0033,0.008,0.0217,0.0054,0.0047,0.0064,0.0136,0.0048,0.0083,0.0034,0.0111,0.0021,0.0047,0.0022,0.0052,0.0037,0.0078,0.0018,0.0033,0.0012,6e-04,0.0023,0.0014,8e-04,3e-04,0.0011,0.0013,0.0046,4e-04,0.0049,0.0012,0.0026,0
"TTL_B07_08",0.0252,0.0038,0.0031,1.0888,0.0166,0.0039,6e-04,0.0037,5e-04,0.0018,5e-04,6e-04,0.0012,0.0092,0.0393,0.0019,5e-04,0.0011,0.0021,0.0025,0.0113,0.002,5e-04,9e-04,0.0217,7e-04,7e-04,0.0011,0.001,8e-04,7e-04,9e-04,2e-04,5e-04,6e-04,3e-04,1e-04,4e-04,3e-04,6e-04,1e-04,4e-04,6e-04,0.0014,0
"TTL_B09",7e-04,0.0025,0.024,0.0066,1.0196,4e-04,3e-04,5e-04,3e-04,0.0275,3e-04,5e-04,6e-04,0.001,0.0019,0.001,0.001,0.0013,0.0029,9e-04,0.0018,7e-04,6e-04,4e-04,0.0013,4e-04,9e-04,8e-04,0.0019,5e-04,6e-04,2e-04,1e-04,5e-04,4e-04,2e-04,1e-04,2e-04,3e-04,4e-04,1e-04,8e-04,2e-04,3e-04,0
"TTL_C10T12",0.2215,0.1003,0.0137,0.0162,0.0091,1.2255,0.0296,0.0448,0.0146,0.0042,0.0095,0.02,0.0237,0.0096,0.0228,0.0102,0.0067,0.0063,0.0087,0.013,0.0129,0.0081,0.0173,0.0112,0.0129,0.0294,0.0318,0.0416,0.0151,0.0201,0.0308,0.1446,0.0144,0.0061,0.0121,0.0057,0.0025,0.0064,0.0061,0.0117,0.0022,0.0128,0.0275,0.0281,0
"TTL_C13T15",0.0024,0.0031,0.0024,0.0028,0.0024,0.0022,1.0426,0.0026,0.0022,8e-04,0.0015,0.0019,0.0029,0.0014,0.0027,0.0017,0.0015,0.0014,0.0017,0.002,0.0025,0.0034,0.0018,0.0018,0.0039,0.013,0.0018,0.0026,0.0029,0.002,0.0029,0.0022,0.0015,0.0014,0.0022,0.0012,4e-04,0.0029,0.0017,0.0023,2e-04,0.0019,0.0014,0.0026,0
"TTL_C16",5e-04,8e-04,8e-04,5e-04,7e-04,5e-04,4e-04,1.017,5e-04,3e-04,2e-04,3e-04,0.003,4e-04,6e-04,4e-04,3e-04,4e-04,9e-04,6e-04,5e-04,0.0027,0.0011,0.0014,0.0145,4e-04,5e-04,7e-04,7e-04,5e-04,5e-04,2e-04,2e-04,4e-04,5e-04,3e-04,2e-04,3e-04,4e-04,0.001,1e-04,4e-04,2e-04,8e-04,0
"TTL_C17_18",0.003,0.0035,0.0061,0.0041,0.0032,0.0044,0.005,0.004,1.0127,0.0014,0.0031,0.0031,0.0048,0.0031,0.0049,0.0051,0.0016,0.0034,0.0027,0.004,0.0043,0.0041,0.0048,0.004,0.0046,0.0062,0.0032,0.0056,0.0051,0.0044,0.0079,0.0027,0.0157,0.0034,0.0041,0.0051,8e-04,0.0052,0.0024,0.0029,0.0029,0.0061,0.0042,0.0086,0
"TTL_C19",0.0143,0.0363,0.0135,0.0135,0.0159,0.0062,0.0054,0.0109,0.0057,1.058,0.0038,0.0116,0.0157,0.0128,0.0149,0.0311,0.0341,0.0467,0.1036,0.0289,0.0572,0.0226,0.0059,0.0076,0.0183,0.0095,0.0251,0.0191,0.0598,0.009,0.0189,0.0036,0.0033,0.0145,0.0072,0.0042,0.001,0.0057,0.0083,0.0083,0.0016,0.0253,0.0049,0.0076,0
"TTL_C20",0.1216,0.0396,0.0683,0.163,0.0494,0.0483,0.1634,0.261,0.1586,0.0159,1.0238,0.0603,0.2823,0.0787,0.2629,0.0589,0.031,0.0271,0.0327,0.1027,0.0572,0.0325,0.1709,0.0517,0.0445,0.0659,0.0212,0.0248,0.0298,0.0192,0.0215,0.0179,0.0484,0.016,0.0167,0.0102,0.0057,0.0182,0.0097,0.0138,0.0041,0.0184,0.0157,0.0371,0
"TTL_C21",0.052,0.0191,0.0352,0.0852,0.0222,0.0221,0.0684,0.1027,0.0633,0.021,0.025,1.0383,0.1129,0.032,0.1097,0.0265,0.0263,0.0148,0.0489,0.0435,0.0313,0.0298,0.0673,0.0342,0.0204,0.0275,0.0104,0.0128,0.0158,0.0115,0.011,0.0096,0.0208,0.0083,0.0108,0.0054,0.0027,0.0095,0.0051,0.0095,0.0018,0.0443,0.0072,0.0167,0
"TTL_C22",0.0042,0.0067,0.0045,0.0041,0.0057,0.0056,0.0038,0.0047,0.0041,0.0018,0.0027,0.0051,1.0386,0.0031,0.0047,0.0048,0.0045,0.0142,0.0073,0.0162,0.0089,0.0088,0.0029,0.0032,0.0196,0.0166,0.0078,0.0062,0.0043,0.0062,0.0045,0.002,0.0024,0.002,0.0035,0.0015,5e-04,0.0015,0.0023,0.0045,4e-04,0.0076,0.0013,0.0036,0
"TTL_C23",0.0188,0.0038,0.0032,0.0036,0.0123,0.0028,0.0012,0.0035,0.001,0.0013,7e-04,0.0011,0.0038,1.0169,0.0062,0.0025,0.001,0.0026,0.003,0.0019,0.0062,0.0119,0.001,0.0015,0.0331,0.0027,0.0012,0.0016,0.0024,0.0012,0.0011,9e-04,6e-04,0.0011,0.0012,5e-04,2e-04,6e-04,5e-04,9e-04,2e-04,9e-04,8e-04,0.0022,0
"TTL_C24",0.001,0.0017,0.0203,0.0015,0.0059,0.001,0.001,0.0031,9e-04,0.003,8e-04,0.0012,0.0098,0.0058,1.0211,0.0346,0.0034,0.0169,0.0245,0.0364,0.0117,0.0158,9e-04,0.0014,0.0075,0.0018,0.0019,0.0015,0.0019,9e-04,0.0011,4e-04,4e-04,0.0012,9e-04,5e-04,2e-04,5e-04,6e-04,0.0014,1e-04,9e-04,4e-04,6e-04,0
