"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2371,0.0178,0.0077,0.0024,0.0017,0.2391,0.0163,0.0959,0.0261,0.0117,0.018,0.0107,0.0135,0.0055,0.0046,0.0034,0.0043,0.0054,0.004,0.0041,0.0041,0.0067,0.0078,0.0041,0.0082,0.0085,0.0072,0.0188,0.0119,0.0042,0.0018,0.0522,0.0062,0.0021,0.0014,0.0018,0.0016,0.0038,0.006,0.0055,0.0068,0.007,0.0078,0.0028,0
"TTL_A03",0,1.1429,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTL_B05_06",0.0112,0.0011,1.0678,0.0146,0.0111,0.0081,0.0083,0.0073,0.0121,0.2062,0.047,0.0101,0.0189,0.0228,0.0229,0.0068,0.0077,0.0101,0.0056,0.0052,0.0055,0.0065,0.1264,0.01,0.0063,0.0053,0.0106,0.0141,0.0117,0.0078,0.0034,0.0062,0.0047,0.0035,0.002,0.0018,0.0025,0.0038,0.0043,0.0055,0.0126,0.0052,0.0126,0.0055,0
"TTL_B07_08",0.0037,4e-04,0.0181,1.0106,0.0056,0.0027,0.0033,0.0026,0.0047,0.0493,0.058,0.0054,0.0123,0.0163,0.0237,0.0045,0.0041,0.006,0.003,0.0025,0.003,0.0042,0.0185,0.0036,0.004,0.0018,0.003,0.0048,0.0035,0.0027,0.001,0.0019,0.0017,0.0012,7e-04,6e-04,9e-04,0.0015,0.0015,0.0017,0.0032,0.0018,0.0032,0.002,0
"TTL_B09",2e-04,0,0.0043,5e-04,1.0019,1e-04,1e-04,1e-04,2e-04,0.0019,0.0011,2e-04,3e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0.0011,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,0,1e-04,1e-04,0,1e-04,0,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0
"TTL_C10T12",0.143,0.0042,0.012,0.0041,0.0029,1.1704,0.04,0.0171,0.0129,0.0269,0.0409,0.0297,0.0157,0.0089,0.0089,0.0055,0.0071,0.0087,0.0065,0.0062,0.0068,0.0067,0.007,0.0064,0.0058,0.0119,0.0237,0.0704,0.0433,0.0065,0.0036,0.1745,0.0061,0.0033,0.0023,0.0041,0.0018,0.0067,0.0103,0.0093,0.0193,0.0227,0.0071,0.0046,0
"TTL_C13T15",0.0041,5e-04,0.0024,8e-04,6e-04,0.0026,1.1857,0.0018,0.0036,0.002,0.0022,0.0017,0.0103,0.0076,0.0021,0.0025,0.004,0.0033,0.0032,0.0064,0.0045,0.0076,0.0016,0.0021,0.003,0.0034,0.0023,0.0045,0.0029,0.0035,0.0011,0.0027,0.0022,0.0012,8e-04,0.0018,8e-04,0.0019,0.0033,0.002,0.002,0.0032,0.0039,0.0036,0
"TTL_C16",0.0132,0.0016,0.0334,0.0085,0.0059,0.0095,0.0082,1.341,0.0152,0.0132,0.0101,0.0064,0.0166,0.0157,0.0085,0.0096,0.011,0.0127,0.0098,0.0067,0.0082,0.0452,0.0173,0.0076,0.0727,0.0111,0.0061,0.0107,0.0076,0.0107,0.0028,0.0068,0.0058,0.0039,0.0022,0.0021,0.0071,0.0036,0.0041,0.0054,0.0077,0.0042,0.0211,0.0043,0
"TTL_C17_18",0.0085,0.0019,0.0131,0.0049,0.0032,0.0203,0.012,0.018,1.1399,0.0183,0.0357,0.0204,0.0198,0.0145,0.0075,0.0075,0.0094,0.0108,0.0088,0.007,0.0093,0.0086,0.0069,0.0072,0.0077,0.0138,0.008,0.0159,0.0101,0.0112,0.008,0.0104,0.179,0.0072,0.0098,0.0085,0.003,0.0191,0.0183,0.0083,0.0097,0.0065,0.0119,0.0247,0
"TTL_C19",0.0308,0.003,0.0371,0.0153,0.0076,0.0165,0.0229,0.0144,0.0165,1.1117,0.0618,0.0184,0.0472,0.0279,0.0281,0.012,0.0187,0.0219,0.0107,0.0102,0.0113,0.0125,0.0148,0.0151,0.013,0.0148,0.0312,0.0459,0.0417,0.0201,0.0078,0.013,0.0081,0.0057,0.004,0.0033,0.0032,0.0078,0.0103,0.0074,0.0176,0.0092,0.0173,0.0115,0
