"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0965,0.0364,0.0054,0.0048,0.0024,0.374,0.0192,0.2354,0.0062,0.0044,0.0059,0.0247,0.0159,0.0045,0.0039,0.0046,0.004,0.0052,0.0049,0.0055,0.0055,0.0156,0.0034,0.0031,0.0089,0.0024,0.0035,0.0029,0.0036,0.0046,0.0028,0.1539,0.003,0.0018,0.0028,0.0015,8e-04,0.0037,0.0024,0.004,0.0059,0.0161,0.0049,0.006,0
"TTL_A03",0.0035,1.042,1e-04,2e-04,1e-04,0.0303,7e-04,0.001,3e-04,1e-04,3e-04,6e-04,3e-04,2e-04,2e-04,2e-04,2e-04,2e-04,3e-04,2e-04,3e-04,5e-04,1e-04,2e-04,2e-04,2e-04,2e-04,4e-04,2e-04,2e-04,2e-04,0.0297,2e-04,1e-04,2e-04,1e-04,0,3e-04,2e-04,5e-04,0.0014,9e-04,5e-04,4e-04,0
"TTL_B05_06",0.0658,0.0943,1.0243,0.107,0.0644,0.0618,0.1067,0.0846,0.0923,0.6805,0.3051,0.0784,0.1591,0.1274,0.1019,0.0824,0.068,0.0767,0.0642,0.0699,0.0686,0.0766,0.4657,0.107,0.059,0.0275,0.1334,0.1247,0.1534,0.0468,0.0484,0.0552,0.034,0.0181,0.0204,0.0106,0.0163,0.0299,0.0216,0.0235,0.031,0.0371,0.044,0.0472,0
"TTL_B07_08",0.0039,0.0065,0.0038,1.0436,0.0147,0.0064,0.0071,0.0064,0.0082,0.0043,0.0173,0.0084,0.01,0.0953,0.2006,0.06,0.017,0.0459,0.0407,0.0275,0.0436,0.0183,0.0054,0.0059,0.0347,0.002,0.0059,0.0055,0.0073,0.0035,0.0039,0.0044,0.0027,0.0022,0.0028,9e-04,0.0018,0.0026,0.0018,0.0048,0.0019,0.0034,0.0028,0.0064,0
"TTL_B09",1e-04,1e-04,4e-04,7e-04,1.0008,1e-04,1e-04,1e-04,1e-04,8e-04,4e-04,1e-04,2e-04,3e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5e-04,1e-04,2e-04,0,2e-04,2e-04,2e-04,1e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,0
"TTL_C10T12",0.1344,0.0278,0.0022,0.0054,0.0028,1.1928,0.0232,0.0333,0.0072,0.003,0.0093,0.016,0.0075,0.0044,0.0049,0.0052,0.0048,0.0053,0.0053,0.0052,0.0056,0.0067,0.0025,0.0036,0.0048,0.0038,0.0039,0.004,0.0045,0.0062,0.0037,0.3171,0.0051,0.0031,0.0048,0.0027,0.001,0.0069,0.0046,0.0028,0.0159,0.0101,0.0087,0.0103,0
"TTL_C13T15",0.0115,0.0845,0.0033,0.0102,0.0062,0.0161,1.4389,0.0122,0.0262,0.0042,0.0096,0.0113,0.0338,0.0143,0.0082,0.0118,0.0128,0.0132,0.0126,0.02,0.0181,0.0835,0.0047,0.0127,0.0118,0.0107,0.0126,0.0073,0.0097,0.0183,0.0245,0.0147,0.0092,0.0034,0.0049,0.0035,0.0021,0.0072,0.007,0.01,0.0045,0.0112,0.0132,0.0248,0
"TTL_C16",0.0035,0.0403,0.0043,0.0058,0.0033,0.0054,0.0033,1.3072,0.0119,0.0034,0.0033,0.0028,0.0031,0.008,0.0046,0.0073,0.0034,0.0077,0.0072,0.0064,0.01,0.0624,0.0029,0.0023,0.0201,0.0017,0.0036,0.0025,0.0035,0.0074,0.0026,0.0053,0.0026,0.001,0.0015,7e-04,0.001,0.0023,0.0012,0.0021,0.0022,0.0031,0.0037,0.0029,0
"TTL_C17_18",0.0174,0.0153,0.0033,0.0098,0.0095,0.0489,0.0348,0.0289,1.4736,0.0057,0.0162,0.0563,0.0209,0.0299,0.0112,0.0171,0.0228,0.0321,0.0186,0.0181,0.0157,0.0877,0.0055,0.0117,0.018,0.0208,0.0125,0.0092,0.0132,0.0214,0.0764,0.0264,0.1299,0.0121,0.0229,0.0133,0.0041,0.0446,0.0131,0.0147,0.0261,0.018,0.0226,0.0269,0
"TTL_C19",0.0868,0.1369,0.014,0.1364,0.0613,0.077,0.1292,0.1002,0.1015,1.1895,0.3803,0.107,0.2128,0.1312,0.093,0.0911,0.0797,0.0875,0.0716,0.0813,0.0768,0.093,0.0606,0.0733,0.0686,0.0346,0.2009,0.1956,0.2419,0.0539,0.0667,0.0592,0.0365,0.0145,0.0227,0.0101,0.0078,0.0348,0.0253,0.0247,0.0228,0.036,0.0342,0.0479,0
"TTL_C20",0.1514,0.0783,0.0157,0.1157,0.045,0.1024,0.2482,0.1556,0.1653,0.0501,1.2648,0.1021,0.435,0.1174,0.0773,0.123,0.1367,0.1315,0.0907,0.1261,0.1073,0.1655,0.0422,0.0706,0.0808,0.0202,0.0655,0.0488,0.0601,0.0344,0.0403,0.0554,0.0509,0.015,0.0271,0.0082,0.0069,0.0287,0.0372,0.0232,0.0183,0.035,0.0442,0.0606,0
"TTL_C21",0.0021,0.0028,3e-04,9e-04,7e-04,0.0043,0.0014,0.0015,0.0011,5e-04,0.0013,1.0382,0.0015,9e-04,9e-04,0.0011,0.0013,0.0012,0.0012,0.0012,0.0012,0.0013,4e-04,0.0021,0.0011,5e-04,8e-04,6e-04,0.0015,0.001,9e-04,0.0028,0.0012,6e-04,8e-04,4e-04,2e-04,0.0016,6e-04,0.0011,8e-04,0.096,0.0013,0.0138,0
"TTL_C22",0.026,0.0511,0.0074,0.0294,0.0138,0.0589,0.0548,0.0301,0.0475,0.0096,0.0269,0.0563,1.1042,0.0348,0.02,0.0354,0.0727,0.0823,0.0592,0.165,0.0497,0.0737,0.0103,0.0475,0.056,0.0166,0.0557,0.0117,0.0165,0.0194,0.0179,0.0281,0.0134,0.0066,0.0123,0.0035,0.0035,0.0114,0.0074,0.0094,0.0071,0.0154,0.0091,0.0225,0
"TTL_C23",0.0043,0.0048,0.0017,0.0061,0.0105,0.0143,0.0051,0.0057,0.008,0.0023,0.0054,0.0465,0.0081,1.2377,0.0262,0.0134,0.0513,0.0272,0.0168,0.0216,0.0194,0.019,0.0037,0.0056,0.1206,0.0023,0.0048,0.0032,0.0044,0.0033,0.004,0.0087,0.0032,0.0031,0.006,0.0011,0.0045,0.0036,0.0018,0.0047,0.0031,0.0075,0.0034,0.0087,0
"TTL_C24",0.0174,0.0448,0.0302,0.0512,0.0393,0.0324,0.0351,0.0368,0.0276,0.0295,0.0535,0.033,0.044,0.0614,1.7411,0.4993,0.0994,0.3589,0.3324,0.2124,0.3571,0.1281,0.0345,0.0368,0.2021,0.0136,0.0417,0.0405,0.0547,0.0243,0.0262,0.0241,0.0144,0.0153,0.0174,0.0057,0.0109,0.0165,0.011,0.0354,0.0118,0.0198,0.0175,0.0429,0
"TTL_C25",0.0114,0.0231,0.0254,0.0353,0.0253,0.0345,0.0311,0.0385,0.0162,0.0244,0.0287,0.0255,0.0296,0.0357,0.0333,1.2051,0.0454,0.0639,0.1394,0.0781,0.1498,0.0824,0.0199,0.0172,0.1454,0.0085,0.0207,0.0241,0.0319,0.0148,0.014,0.0208,0.008,0.0064,0.0093,0.0039,0.0069,0.0104,0.0062,0.0195,0.0065,0.0108,0.01,0.0314,0
"TTL_C26",0.0108,0.0217,0.0055,0.0167,0.0122,0.0188,0.0191,0.0183,0.0176,0.0081,0.0148,0.0163,0.0183,0.0165,0.0184,0.0204,1.4787,0.0992,0.0774,0.0667,0.086,0.0496,0.0119,0.0169,0.0351,0.0103,0.019,0.0141,0.0215,0.0152,0.037,0.0195,0.0258,0.0421,0.1331,0.0088,0.0039,0.0288,0.0118,0.0185,0.0186,0.0147,0.0143,0.0974,0
"TTL_C27",0.0056,0.0238,0.0106,0.0217,0.0114,0.0096,0.0106,0.0112,0.0108,0.01,0.0106,0.009,0.0116,0.018,0.0257,0.0258,0.0853,1.3108,0.1019,0.0979,0.0986,0.0412,0.0226,0.0164,0.0815,0.0078,0.0269,0.0148,0.0216,0.0135,0.0162,0.0111,0.0109,0.0269,0.0157,0.0039,0.0053,0.0103,0.0122,0.013,0.0064,0.0077,0.0123,0.0412,0
"TTL_C28",0.0094,0.0303,0.0175,0.0398,0.0262,0.0148,0.0164,0.0142,0.0167,0.0172,0.0167,0.0117,0.0314,0.0271,0.0293,0.0416,0.0315,0.0483,1.2522,0.076,0.1783,0.0407,0.0188,0.036,0.0567,0.0075,0.0205,0.0218,0.0325,0.0166,0.0145,0.0114,0.0077,0.0053,0.0075,0.0027,0.0047,0.0082,0.0055,0.0402,0.0057,0.0083,0.0087,0.027,0
"TTL_C29",0.0095,0.0154,0.0076,0.083,0.0128,0.0197,0.017,0.0216,0.0186,0.0102,0.0159,0.0174,0.0168,0.0431,0.0315,0.0239,0.0179,0.0277,0.0413,1.5677,0.0262,0.0186,0.0089,0.0637,0.0227,0.0312,0.1553,0.0118,0.0186,0.0411,0.0348,0.0137,0.0121,0.006,0.009,0.0046,0.0028,0.0137,0.0094,0.0076,0.0051,0.0132,0.0105,0.0154,0
"TTL_C30",0.0039,0.0765,0.0072,0.0376,0.0139,0.0088,0.0068,0.0077,0.0058,0.008,0.0079,0.006,0.0078,0.0156,0.0145,0.016,0.0128,0.0316,0.0297,0.0176,1.252,0.012,0.0073,0.008,0.0176,0.0051,0.0159,0.0918,0.1133,0.016,0.0298,0.0069,0.0039,0.004,0.0037,0.0017,0.0014,0.0053,0.0033,0.0604,0.0023,0.0035,0.0037,0.0167,0
"TTL_C31T33",0.0031,0.007,0.002,0.0058,0.0079,0.0071,0.0136,0.0059,0.0066,0.0025,0.0039,0.0067,0.0044,0.0057,0.0052,0.0057,0.006,0.0066,0.0072,0.0285,0.0088,1.0514,0.0027,0.013,0.0105,0.0065,0.0079,0.0041,0.0054,0.0085,0.0104,0.0104,0.0094,0.0052,0.0097,0.0062,0.0023,0.0179,0.0059,0.0096,0.0163,0.0275,0.0169,0.0113,0
