"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0525,0.0131,0.0041,0.0074,0.0065,0.363,0.0627,0.2297,0.0717,0.0036,0.061,0.1164,0.1942,0.0159,0.0059,0.0168,0.0139,0.0168,0.0487,0.0064,0.0391,0.0659,0.0054,0.0312,0.0353,0.0159,0.0124,0.0279,0.0265,0.0188,0.0169,0.1922,0.0166,0.0032,0.0095,0.0083,0.0141,0.0039,0.0264,0.0229,0.0138,0.0696,0.0415,0.023,0
"TTL_A03",0.0011,1.0206,4e-04,6e-04,7e-04,0.0255,0.0018,0.0012,0.0016,3e-04,0.0066,0.0044,0.0022,0.0013,6e-04,0.001,0.0013,0.0016,0.0027,4e-04,0.0021,0.0123,6e-04,0.0073,0.001,0.0015,0.0013,0.0057,0.0031,0.0017,0.0015,0.0587,0.0026,4e-04,0.0027,9e-04,0.0012,0.0017,0.0034,0.0035,0.0027,0.0127,0.0155,0.0019,0
"TTL_B05_06",0.0106,0.0053,1.0591,0.0209,0.0221,0.0163,0.0425,0.0288,0.0677,0.2881,0.2263,0.0676,0.0743,0.227,0.057,0.0757,0.0441,0.0592,0.069,0.0122,0.0685,0.0629,0.4367,0.1047,0.0471,0.0377,0.0601,0.0632,0.0801,0.0549,0.0695,0.0147,0.0466,0.0165,0.0889,0.0137,0.0297,0.0077,0.0516,0.0226,0.0183,0.0339,0.0228,0.0361,0
"TTL_B07_08",0.002,7e-04,0.0026,1.0141,0.0057,0.0029,0.0057,0.0053,0.0079,0.0152,0.032,0.0134,0.0102,0.1123,0.3041,0.171,0.0182,0.03,0.0429,0.0082,0.0542,0.068,0.0034,0.0324,0.0765,0.0063,0.0065,0.0089,0.0095,0.0086,0.007,0.0023,0.0052,0.0015,0.0048,0.0029,0.0157,0.0017,0.0109,0.0052,0.0061,0.0057,0.004,0.01,0
"TTL_B09",4e-04,2e-04,0.0346,0.0284,1.0052,7e-04,0.0016,0.0012,0.0026,0.01,0.0092,0.0027,0.003,0.011,0.0105,0.0073,0.0021,0.003,0.0036,7e-04,0.0039,0.0043,0.0147,0.0046,0.0037,0.0015,0.0022,0.0024,0.003,0.0021,0.0025,6e-04,0.0017,6e-04,0.0032,6e-04,0.0015,0.001,0.0021,9e-04,8e-04,0.0013,9e-04,0.0015,0
"TTL_C10T12",0.0378,0.029,0.0054,0.0101,0.0074,1.1493,0.0401,0.0207,0.021,0.0039,0.0849,0.0372,0.0303,0.0155,0.0073,0.0136,0.0134,0.0185,0.0599,0.0043,0.0228,0.026,0.0068,0.0441,0.0108,0.0135,0.0151,0.0455,0.0311,0.0264,0.0219,0.2781,0.021,0.0042,0.013,0.0103,0.0125,0.0049,0.0351,0.0235,0.0173,0.1005,0.0446,0.0104,0
"TTL_C13T15",0.0023,0.0021,0.0021,0.003,0.0027,0.0041,1.4054,0.0143,0.0094,0.0017,0.0057,0.0189,0.0081,0.0062,0.004,0.0093,0.0055,0.0099,0.0147,0.0039,0.0172,0.0596,0.0034,0.012,0.007,0.0146,0.009,0.0106,0.0131,0.0124,0.0329,0.0051,0.0126,0.0022,0.0058,0.0037,0.0069,0.0017,0.0243,0.0091,0.0124,0.0146,0.01,0.0272,0
"TTL_C16",6e-04,4e-04,8e-04,0.002,0.0023,0.0012,0.0018,1.0662,0.0044,0.0015,0.0016,0.0023,0.0016,0.0029,0.0012,0.0046,0.0016,0.0019,0.0025,9e-04,0.0157,0.0752,0.001,0.0044,0.0313,0.0048,0.0018,0.003,0.0031,0.0041,0.0023,0.0013,0.0018,5e-04,0.0016,0.001,0.0062,5e-04,0.004,0.0039,0.0016,0.0027,0.0029,0.0041,0
"TTL_C17_18",0.0023,0.0013,0.0037,0.0044,0.0049,0.0103,0.0127,0.0074,1.2493,0.0032,0.0099,0.0226,0.0094,0.0123,0.0053,0.0086,0.0169,0.0119,0.0178,0.0054,0.0188,0.0185,0.0067,0.0234,0.0092,0.0304,0.0145,0.0181,0.0177,0.0268,0.0238,0.0083,0.0446,0.0046,0.0135,0.0211,0.0163,0.0097,0.0439,0.023,0.0388,0.0128,0.0066,0.0109,0
"TTL_C19",0.0075,0.0113,0.0194,0.0259,0.0264,0.0182,0.0332,0.0263,0.0327,1.0264,0.0362,0.0429,0.0288,0.0577,0.0275,0.0432,0.0257,0.0305,0.0476,0.014,0.0615,0.0442,0.0674,0.0761,0.0589,0.0675,0.1566,0.1608,0.2063,0.0454,0.0878,0.0201,0.0316,0.01,0.037,0.0113,0.0315,0.0069,0.064,0.0299,0.016,0.0283,0.0175,0.0287,0
