"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2875,0.1006,0.0626,0.0441,0.0204,0.8387,0.4919,0.5804,0.1829,0.065,0.1736,0.1971,0.2502,0.048,0.0479,0.046,0.064,0.0547,0.0517,0.0615,0.0457,0.2765,0.0534,0.0498,0.1086,0.0433,0.0638,0.0428,0.0778,0.0638,0.0095,0.5397,0.0667,0.0423,0.0206,0.0362,0.0236,0.0324,0.0319,0.194,0.0226,0.0703,0.058,0.0561,0
"TTL_A03",0.0021,1.0479,0.001,7e-04,3e-04,0.0331,0.0015,0.0012,0.0012,0.0011,0.0033,0.0058,0.0015,6e-04,7e-04,7e-04,7e-04,8e-04,7e-04,9e-04,7e-04,0.0011,7e-04,7e-04,0.001,7e-04,6e-04,6e-04,0.001,7e-04,1e-04,0.0123,6e-04,6e-04,3e-04,7e-04,3e-04,5e-04,5e-04,0.0047,3e-04,0.0019,7e-04,7e-04,0
"TTL_B05_06",0.0335,0.0339,1.0815,0.1073,0.0428,0.0446,0.0682,0.0443,0.1427,0.6816,0.1857,0.1049,0.0909,0.1658,0.1589,0.1153,0.0935,0.1069,0.1284,0.2441,0.1721,0.0842,0.2023,0.1488,0.0907,0.0726,0.1666,0.1213,0.1911,0.115,0.042,0.0454,0.075,0.1216,0.0342,0.0532,0.0431,0.0739,0.0925,0.0358,0.0411,0.0414,0.1231,0.118,0
"TTL_B07_08",0.0026,0.0042,0.0165,1.0192,0.0091,0.0034,0.0045,0.0077,0.0122,0.0139,0.0098,0.0061,0.0075,0.0797,0.141,0.1437,0.0372,0.0522,0.0467,0.0427,0.0254,0.0518,0.0225,0.0074,0.0351,0.0053,0.0072,0.0123,0.0153,0.0085,0.0019,0.0036,0.0067,0.01,0.0034,0.0037,0.0063,0.005,0.0051,0.0045,0.0033,0.003,0.0118,0.0095,0
"TTL_B09",0.005,0.0053,0.0644,0.0559,1.0564,0.0063,0.0091,0.0065,0.0194,0.082,0.0259,0.0141,0.0121,0.0297,0.0254,0.0217,0.0139,0.0162,0.0165,0.0316,0.0221,0.0132,0.0313,0.0192,0.0184,0.0095,0.0213,0.0159,0.0252,0.0159,0.0052,0.0064,0.0101,0.0161,0.0047,0.0071,0.0069,0.0097,0.0118,0.0053,0.0055,0.0056,0.0169,0.0157,0
"TTL_C10T12",0.0685,0.0434,0.0282,0.0214,0.0083,1.0823,0.0463,0.0364,0.0358,0.0301,0.0982,0.0958,0.0444,0.0181,0.0199,0.0196,0.02,0.0219,0.0202,0.0259,0.0189,0.0314,0.0186,0.0166,0.026,0.0162,0.0164,0.0154,0.0259,0.0174,0.0036,0.2435,0.0171,0.0157,0.0075,0.0144,0.0068,0.0116,0.0115,0.1516,0.0072,0.0386,0.0171,0.0171,0
"TTL_C13T15",0.0079,0.0834,0.0396,0.0199,0.0085,0.012,1.3142,0.0168,0.0356,0.0362,0.0777,0.0489,0.0569,0.0205,0.0192,0.0171,0.0252,0.0243,0.022,0.0327,0.0237,0.0336,0.0169,0.0162,0.0193,0.0157,0.0154,0.018,0.0347,0.0682,0.0035,0.0099,0.0197,0.0126,0.005,0.0098,0.0058,0.0094,0.0107,0.0087,0.0066,0.0284,0.0295,0.035,0
"TTL_C16",0.0032,0.006,0.0139,0.005,0.003,0.0037,0.0045,1.1074,0.0376,0.0109,0.0083,0.0045,0.0048,0.0064,0.0058,0.0095,0.0063,0.0063,0.0084,0.0098,0.0088,0.0999,0.0064,0.0045,0.0063,0.0065,0.005,0.0064,0.0099,0.0053,0.0012,0.0029,0.0102,0.0047,0.0018,0.0022,0.0019,0.0058,0.0065,0.0023,0.0032,0.0022,0.0059,0.0051,0
"TTL_C17_18",0.0067,0.0038,0.0097,0.0169,0.0082,0.0086,0.0096,0.0096,1.223,0.0119,0.0125,0.016,0.0121,0.0132,0.0142,0.0135,0.0184,0.0153,0.0155,0.0145,0.0113,0.015,0.0458,0.0209,0.0115,0.0121,0.0368,0.0518,0.117,0.0522,0.0097,0.0089,0.2353,0.0345,0.014,0.0182,0.0082,0.0361,0.0288,0.0118,0.0498,0.0094,0.0421,0.0361,0
"TTL_C19",0.0623,0.0632,0.1463,0.1902,0.0719,0.0805,0.124,0.0788,0.254,1.3325,0.3482,0.1973,0.161,0.2555,0.1979,0.18,0.1448,0.1614,0.1542,0.4352,0.3085,0.1382,0.3107,0.254,0.1505,0.1354,0.3159,0.2201,0.3487,0.2118,0.0798,0.0817,0.1348,0.2219,0.0619,0.0969,0.0785,0.1382,0.1752,0.0632,0.0752,0.0769,0.2248,0.2181,0
"TTL_C20",0.0436,0.0369,0.1481,0.0984,0.0295,0.0432,0.1611,0.0452,0.1834,0.1675,1.6296,0.4001,0.2352,0.093,0.0828,0.0766,0.091,0.0982,0.0877,0.1277,0.0914,0.1092,0.0669,0.062,0.1046,0.0412,0.0573,0.0564,0.0833,0.0576,0.0134,0.0419,0.0775,0.047,0.0161,0.0211,0.0247,0.0303,0.0337,0.0264,0.0214,0.1455,0.0603,0.0676,0
"TTL_C21",0.0054,0.0133,0.0171,0.0115,0.0038,0.0056,0.0188,0.0055,0.0223,0.0194,0.0824,1.262,0.0284,0.0107,0.0099,0.0093,0.0124,0.0119,0.0107,0.0151,0.0107,0.014,0.0079,0.0078,0.0124,0.0049,0.0069,0.0067,0.0099,0.0069,0.0016,0.0059,0.0099,0.0056,0.002,0.0027,0.0029,0.0037,0.004,0.0066,0.0026,0.2924,0.0073,0.0082,0
"TTL_C22",0.0047,0.0052,0.0132,0.0234,0.0104,0.0068,0.0161,0.0116,0.1127,0.0215,0.0257,0.0176,1.1216,0.0172,0.0421,0.0287,0.1348,0.0549,0.0578,0.046,0.0271,0.0993,0.0196,0.0602,0.0331,0.0099,0.03,0.0195,0.032,0.022,0.0032,0.008,0.0747,0.0147,0.0055,0.0061,0.0077,0.0097,0.0094,0.0075,0.0095,0.0088,0.0351,0.0387,0
"TTL_C23",0.0032,0.0028,0.0074,0.0102,0.0094,0.004,0.0056,0.0054,0.0196,0.0104,0.0124,0.0098,0.0197,1.1927,0.0187,0.0346,0.041,0.0401,0.0198,0.0172,0.0129,0.015,0.0144,0.0097,0.1205,0.0083,0.0077,0.009,0.0162,0.0104,0.0021,0.0041,0.0088,0.0129,0.0062,0.0043,0.0183,0.0083,0.0073,0.0083,0.0048,0.0043,0.0225,0.0173,0
"TTL_C24",0.0163,0.0194,0.0984,0.1038,0.0446,0.0217,0.0285,0.0454,0.0829,0.0843,0.065,0.0379,0.0455,0.0999,1.4171,0.4893,0.3111,0.4449,0.3925,0.3638,0.2036,0.2411,0.1886,0.0484,0.2151,0.0347,0.0477,0.0933,0.1079,0.0595,0.0128,0.0245,0.0466,0.0715,0.0229,0.0261,0.0397,0.0325,0.0328,0.0301,0.0223,0.019,0.0791,0.0639,0
"TTL_C25",0.0071,0.0122,0.0279,0.0832,0.0197,0.0094,0.0113,0.0262,0.0238,0.0265,0.0198,0.0131,0.0154,0.0316,0.1044,1.1231,0.0638,0.095,0.0993,0.0798,0.0567,0.0427,0.0343,0.0165,0.053,0.0121,0.0156,0.0271,0.0347,0.0178,0.0036,0.0083,0.0138,0.0201,0.0068,0.0069,0.0104,0.0099,0.0113,0.0098,0.007,0.0069,0.0218,0.0177,0
"TTL_C26",0.0016,0.0015,0.005,0.0091,0.005,0.0024,0.0032,0.004,0.0102,0.0063,0.0059,0.0052,0.0054,0.0069,0.0109,0.0131,1.0864,0.0342,0.0248,0.0214,0.0163,0.0085,0.0086,0.0053,0.0082,0.0031,0.0094,0.0153,0.0366,0.0149,0.0014,0.0022,0.0129,0.0156,0.0034,0.003,0.0021,0.0043,0.0036,0.004,0.0038,0.0026,0.0058,0.0054,0
"TTL_C27",0.0027,0.003,0.0095,0.0211,0.0086,0.0042,0.0054,0.0089,0.014,0.0113,0.01,0.0077,0.0095,0.0136,0.0251,0.0348,0.1258,1.1396,0.0801,0.0835,0.0597,0.018,0.017,0.0093,0.0271,0.0064,0.0118,0.0253,0.0266,0.0151,0.0028,0.0039,0.0104,0.0317,0.0047,0.0054,0.0057,0.0067,0.0063,0.0067,0.0045,0.0036,0.0143,0.0133,0
"TTL_C28",0.0047,0.0047,0.0304,0.0565,0.0253,0.0093,0.0078,0.0332,0.0198,0.0297,0.0153,0.0107,0.0148,0.0188,0.0371,0.0456,0.0638,0.0624,1.1166,0.0482,0.0388,0.0286,0.0181,0.0131,0.0187,0.0075,0.0135,0.0226,0.024,0.0141,0.0047,0.0061,0.0129,0.0215,0.0044,0.0054,0.005,0.0072,0.008,0.007,0.0049,0.0046,0.015,0.0139,0
"TTL_C29",0.003,0.0024,0.0094,0.0202,0.0076,0.0047,0.0059,0.0079,0.0108,0.0102,0.0164,0.0072,0.0098,0.008,0.0114,0.0116,0.0184,0.0145,0.0506,1.0858,0.0169,0.0119,0.0184,0.0128,0.0083,0.0102,0.0155,0.0235,0.0458,0.0265,0.0048,0.0046,0.0106,0.0135,0.0058,0.0053,0.0046,0.0064,0.0081,0.0068,0.0062,0.0042,0.0267,0.0229,0
"TTL_C30",0.002,0.0206,0.0044,0.0063,0.0084,0.0038,0.0036,0.0047,0.0064,0.0064,0.0051,0.0037,0.0055,0.0043,0.0058,0.0059,0.0088,0.0075,0.0118,0.014,1.4056,0.0068,0.004,0.004,0.0062,0.0088,0.0059,0.3615,0.0079,0.0114,9e-04,0.003,0.0046,0.0036,0.0012,0.0014,0.0017,0.0029,0.0031,0.0107,0.0022,0.0019,0.0081,0.005,0
