"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0924,0.0183,0.0011,0.0012,0.0196,0.3479,0.0487,0.0101,0.0118,0.0018,0.0081,0.006,0.0173,0.0049,0.0064,0.0049,0.0031,0.0036,0.0039,0.0061,0.0082,0.0055,0.003,0.0067,0.0044,0.0218,0.0027,0.0085,0.0027,0.003,0.0033,0.0507,0.0133,0.0018,0.001,4e-04,0.0013,0.0033,0.0029,0.0061,0.0041,0.0061,0.0231,0.0057,0
"TTL_A03",0.002,1.0001,0,0,1e-04,0.0017,1e-04,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,2e-04,1e-04,0,1e-04,0,1e-04,0,0.0025,1e-04,0,0,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0
"TTL_B05_06",4e-04,7e-04,1.0001,6e-04,8e-04,0.0021,0.0025,0.0022,0.0022,0.0472,0.0014,5e-04,0.0033,0.0027,0.0063,0.0055,0.0017,0.0038,0.0033,0.0048,0.006,0.0023,0.0104,7e-04,0.0016,4e-04,6e-04,0.0012,0.0017,6e-04,8e-04,6e-04,0.0015,8e-04,2e-04,1e-04,1e-04,3e-04,2e-04,5e-04,3e-04,7e-04,6e-04,6e-04,0
"TTL_B07_08",0.0024,0.0076,0.0019,1.0094,0.0156,0.0041,0.0066,0.0049,0.0132,0.0023,0.0309,0.0073,0.0217,0.1007,0.2727,0.1191,0.0242,0.0722,0.0646,0.0916,0.1012,0.0277,0.017,0.0142,0.0419,0.0023,0.0015,0.0025,0.0034,0.0031,0.0058,0.0037,0.0259,0.0036,6e-04,4e-04,0.0014,0.0028,0.0012,0.0026,0.0019,0.0072,0.0054,0.0062,0
"TTL_B09",0,1e-04,0,0,1.0001,1e-04,1e-04,1e-04,1e-04,0.004,2e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,0,1e-04,0,1e-04,1e-04,1e-04,1e-04,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0
"TTL_C10T12",0.0375,0.0184,6e-04,5e-04,0.0123,1.0636,0.0203,0.002,0.0029,0.001,0.004,0.0026,0.0025,0.0015,0.0019,0.0014,9e-04,0.001,0.0011,0.0016,0.0022,0.0017,0.0049,0.0084,0.0025,0.0025,8e-04,0.0077,0.0021,0.0025,0.0014,0.0665,0.0131,0.0011,0.0023,5e-04,0.0025,0.0042,0.0057,0.0034,0.0031,0.0057,0.0045,0.0086,0
"TTL_C13T15",9e-04,0.0132,2e-04,4e-04,0.0015,0.0019,1.1277,0.0023,0.0051,5e-04,0.0038,0.0021,0.0071,0.0017,0.002,0.0013,0.0015,0.0012,0.0014,0.0048,0.0036,0.0078,7e-04,0.0042,0.0022,0.0016,6e-04,0.0023,0.0049,0.0012,0.0075,0.0063,0.0025,0.0029,2e-04,2e-04,2e-04,0.0014,9e-04,0.0024,9e-04,0.0044,0.0047,0.0072,0
"TTL_C16",0.0027,0.0096,2e-04,0.0025,0.0021,0.0066,0.01,1.2259,0.0221,7e-04,0.0028,0.0015,0.0035,0.0059,0.0035,0.0034,0.002,0.0027,0.002,0.0026,0.0059,0.0448,0.0012,0.0024,0.022,0.0017,0.0013,0.0026,0.0025,0.0059,0.0026,0.0065,0.004,9e-04,3e-04,4e-04,8e-04,0.0016,9e-04,0.0011,8e-04,0.0033,0.0052,0.0139,0
"TTL_C17_18",0.0029,0.0034,4e-04,0.0015,0.0035,0.0157,0.0111,0.0184,1.1272,0.0033,0.0142,0.011,0.0092,0.0072,0.0038,0.003,0.0045,0.003,0.0028,0.0038,0.006,0.0089,0.0045,0.0086,0.0035,0.0034,0.0016,0.003,0.0034,0.0042,0.0141,0.0054,0.0754,0.0065,0.0026,0.0023,0.0011,0.0195,0.0058,0.0115,0.0065,0.0066,0.0188,0.012,0
"TTL_C19",0.0033,0.0069,4e-04,0.0032,0.0034,0.0027,0.0034,0.0038,0.0038,1.0703,0.0163,0.0043,0.0057,0.0041,0.0047,0.003,0.0014,0.0021,0.0021,0.0028,0.0041,0.003,0.0123,0.0036,0.0021,0.0015,0.0075,0.0147,0.0221,0.0035,0.0024,0.0024,0.002,0.001,2e-04,2e-04,2e-04,8e-04,5e-04,0.0022,0.0016,0.0032,0.0014,0.0022,0
"TTL_C20",0.0447,0.0228,0.0019,0.0257,0.0165,0.0309,0.0578,0.0353,0.0548,0.0079,1.2247,0.0629,0.1261,0.0381,0.052,0.0307,0.0151,0.026,0.02,0.0326,0.0497,0.0385,0.0167,0.0384,0.0216,0.008,0.0109,0.0222,0.0275,0.0144,0.0093,0.0242,0.0228,0.0048,0.0024,0.001,0.0014,0.0086,0.0058,0.0114,0.0047,0.0504,0.0153,0.0208,0
"TTL_C21",0.0021,0.0021,1e-04,0.0011,7e-04,0.0018,0.0023,0.0021,0.0026,5e-04,0.0174,1.1283,0.0044,0.0017,0.0019,0.0013,8e-04,0.001,0.001,0.0014,0.002,0.0018,0.001,0.0015,0.0012,8e-04,6e-04,0.0013,0.0018,8e-04,0.001,0.0015,0.0012,6e-04,2e-04,1e-04,1e-04,9e-04,3e-04,0.0014,4e-04,0.0214,9e-04,0.0013,0
"TTL_C22",0.0137,0.0349,0.0013,0.0079,0.0116,0.038,0.1255,0.0177,0.0202,0.003,0.0486,0.0277,1.2331,0.0152,0.0129,0.012,0.0274,0.0308,0.0191,0.0675,0.1053,0.0392,0.0033,0.0204,0.0261,0.007,0.009,0.0063,0.0074,0.0179,0.0129,0.0098,0.015,0.0055,8e-04,6e-04,0.0018,0.0042,0.0027,0.0046,0.0027,0.0097,0.0129,0.0184,0
"TTL_C23",0.0018,0.0017,2e-04,0.0022,0.0017,0.0083,0.0022,0.0028,0.0023,0.0014,0.0056,0.0043,0.003,1.0521,0.0048,0.0037,0.0063,0.0028,0.0034,0.0055,0.0056,0.0049,0.0043,0.0042,0.0792,0.0024,9e-04,0.0017,0.0022,0.0031,0.0167,0.0053,0.002,0.0103,5e-04,4e-04,0.0026,0.0014,8e-04,0.0023,0.002,0.0038,0.0027,0.0039,0
"TTL_C24",0.0054,0.0102,0.0095,0.015,0.0782,0.0105,0.0252,0.0183,0.0532,0.0092,0.0236,0.0099,0.0969,0.0979,1.4463,0.6196,0.1234,0.3743,0.3385,0.4785,0.5288,0.1357,0.0105,0.021,0.1182,0.0073,0.0052,0.008,0.0121,0.0095,0.0154,0.0121,0.1314,0.0095,0.0016,0.0016,0.0042,0.012,0.0046,0.0091,0.0064,0.0285,0.0215,0.0271,0
"TTL_C25",0.0012,0.0013,3e-04,9e-04,0.0023,0.0013,0.0015,0.0015,0.0013,5e-04,9e-04,5e-04,0.002,0.0019,0.005,1.006,0.0016,0.0033,0.0049,0.0051,0.0071,0.0049,0.0013,0.0014,0.0044,6e-04,5e-04,7e-04,0.001,6e-04,0.0011,9e-04,0.0016,3e-04,1e-04,1e-04,2e-04,5e-04,3e-04,4e-04,3e-04,0.0018,0.0014,0.0018,0
"TTL_C26",8e-04,0.0022,2e-04,6e-04,0.0016,0.0019,0.0026,0.004,0.0045,9e-04,0.0024,0.0018,0.0024,0.0026,0.0025,0.0021,1.0309,0.0018,0.0022,0.0023,0.0083,0.0054,0.0017,0.0018,0.0037,0.0024,0.001,0.0018,0.0028,0.0018,0.0053,0.002,0.0031,0.0125,0.002,5e-04,4e-04,0.0027,0.0013,0.0028,0.0023,0.0105,0.0035,0.0044,0
"TTL_C27",2e-04,5e-04,1e-04,2e-04,7e-04,4e-04,5e-04,6e-04,8e-04,3e-04,5e-04,3e-04,8e-04,6e-04,0.0013,0.0013,0.003,1.0032,0.0019,0.0018,0.0024,0.002,0.001,6e-04,0.0024,4e-04,3e-04,4e-04,6e-04,3e-04,8e-04,6e-04,7e-04,0.0011,1e-04,1e-04,1e-04,3e-04,2e-04,3e-04,2e-04,0.0011,8e-04,8e-04,0
"TTL_C28",0.0015,0.0015,4e-04,0.0018,0.0026,0.0017,0.0025,0.0027,0.0026,0.0018,0.003,0.0016,0.0027,0.0042,0.0037,0.0029,0.0013,0.002,1.0047,0.0028,0.0053,0.0073,0.002,0.0033,0.004,0.0011,9e-04,0.0014,0.002,9e-04,0.0037,0.0019,0.0021,0.0016,2e-04,2e-04,2e-04,8e-04,6e-04,0.0021,5e-04,0.0033,0.0025,0.0032,0
"TTL_C29",4e-04,6e-04,1e-04,2e-04,7e-04,9e-04,0.0012,0.0016,0.0017,3e-04,9e-04,6e-04,0.0014,0.0011,0.0015,0.0013,8e-04,0.001,0.001,1.0288,0.0043,0.0012,3e-04,0.001,8e-04,0.0039,0.0013,3e-04,4e-04,6e-04,4e-04,5e-04,9e-04,2e-04,1e-04,0,1e-04,3e-04,2e-04,6e-04,1e-04,5e-04,4e-04,9e-04,0
"TTL_C30",1e-04,0.0023,0,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1.0038,6e-04,1e-04,2e-04,2e-04,1e-04,3e-04,0.001,0.0012,2e-04,3e-04,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,6e-04,0,4e-04,2e-04,3e-04,0
"TTL_C31T33",0.0076,0.02,0.0029,0.005,0.0105,0.0054,0.004,0.0047,0.0047,0.0028,0.0044,0.0036,0.0039,0.0038,0.0053,0.0037,0.0023,0.0025,0.0029,0.0041,0.0055,1.1072,0.0108,0.0121,0.0328,0.0071,0.0125,0.0201,0.0294,0.0055,0.0294,0.021,0.0125,0.0034,7e-04,0.0038,0.0015,0.0108,0.0079,0.0043,0.0034,0.0571,0.0411,0.0438,0
"TTL_D",0.0074,0.0075,0.0042,0.0101,0.021,0.0126,0.0153,0.0153,0.0264,0.0094,0.0204,0.0092,0.0185,0.0238,0.0226,0.0141,0.0069,0.01,0.0101,0.0147,0.0179,0.013,1.1421,0.0154,0.0081,0.0149,0.0045,0.0116,0.0063,0.0064,0.0135,0.0069,0.011,0.0139,0.0013,0.0013,0.0012,0.0046,0.0027,0.0173,0.01,0.0083,0.0063,0.0095,0
"TTL_E",0.0018,0.0012,3e-04,7e-04,0.0027,0.0016,0.0015,0.0011,0.0031,0.0013,0.0017,9e-04,0.0024,0.0022,0.0213,0.0094,0.0022,0.0057,0.0053,0.0075,0.0084,0.0039,0.0012,1.0309,0.0024,0.0011,0.001,0.0014,5e-04,5e-04,0.0012,0.0012,0.0026,7e-04,1e-04,1e-04,3e-04,5e-04,5e-04,9e-04,9e-04,0.0016,0.001,0.0028,0
"TTL_F",0.0068,0.0062,8e-04,0.0065,0.006,0.0123,0.0097,0.0093,0.0134,0.0082,0.0115,0.008,0.0084,0.0127,0.0117,0.0085,0.0056,0.0053,0.0069,0.0086,0.0109,0.0152,0.0206,0.0544,1.3576,0.0175,0.0062,0.0125,0.0129,0.0277,0.0205,0.0189,0.0118,0.0168,0.0052,0.0045,0.0416,0.0088,0.0049,0.0177,0.0225,0.0153,0.0243,0.0123,0
"TTL_G",0.079,0.0855,0.015,0.042,0.1295,0.1933,0.2246,0.3656,0.3838,0.0454,0.1773,0.1366,0.2239,0.2109,0.2797,0.2213,0.1301,0.1503,0.1725,0.2407,0.3216,0.1749,0.0538,0.1755,0.1427,1.155,0.1178,0.0416,0.0571,0.0437,0.0562,0.0874,0.1772,0.0277,0.0081,0.0059,0.0201,0.0467,0.0305,0.0474,0.0196,0.0627,0.0638,0.0821,0
"TTL_H49",0.0054,0.0084,7e-04,0.0083,0.0058,0.019,0.019,0.0175,0.0208,0.0114,0.0204,0.0111,0.0191,0.0214,0.0334,0.0266,0.0093,0.0169,0.0165,0.0244,0.0278,0.0119,0.0034,0.0057,0.0104,0.0109,1.0071,0.0151,0.0111,0.0363,0.0077,0.0049,0.0143,0.003,7e-04,4e-04,6e-04,0.0025,0.0015,0.0058,0.0018,0.0054,0.005,0.0057,0
"TTL_H50",2e-04,4e-04,0,2e-04,3e-04,4e-04,5e-04,5e-04,4e-04,2e-04,6e-04,3e-04,6e-04,5e-04,0.0011,0.001,3e-04,6e-04,6e-04,9e-04,0.001,4e-04,1e-04,2e-04,4e-04,2e-04,4e-04,1.0012,9e-04,0.001,2e-04,2e-04,4e-04,1e-04,0,0,0,1e-04,1e-04,2e-04,1e-04,2e-04,2e-04,2e-04,0
"TTL_H51",0.0044,0.0103,0.0013,0.0038,0.0097,0.0107,0.0117,0.009,0.0098,0.0099,0.0179,0.0148,0.0129,0.0103,0.0174,0.0156,0.0076,0.0101,0.0095,0.0149,0.0177,0.0077,0.0062,0.009,0.0077,0.0063,0.0063,0.0183,1.2037,0.0685,0.0128,0.0044,0.0098,0.0042,0.001,0.0045,8e-04,0.0045,0.003,0.0262,0.0023,0.0095,0.0093,0.0174,0
"TTL_H52",0.0089,0.0628,0.0011,0.0203,0.0092,0.0229,0.0215,0.0169,0.0248,0.0332,0.0317,0.0184,0.0262,0.033,0.0441,0.0299,0.012,0.0191,0.0193,0.0287,0.0359,0.0144,0.0063,0.0099,0.0148,0.0208,0.0789,0.2159,0.1397,1.1348,0.0161,0.0069,0.0187,0.0064,0.0016,0.0013,0.0011,0.0059,0.0035,0.0106,0.0024,0.0071,0.0086,0.008,0
