"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1792,0.1341,0.0046,0.0063,0.0053,0.3749,0.15,0.2573,0.0141,0.0097,0.0214,0.0309,0.0381,0.0079,0.006,0.0081,0.0058,0.0081,0.0082,0.0097,0.0108,0.0181,0.0056,0.0077,0.0216,0.0196,0.008,0.0051,0.0068,0.0045,0.0081,0.0805,0.0071,0.0063,0.0043,0.0029,0.0032,0.006,0.0065,0.0076,0.0081,0.0125,0.0276,0.0188,0
"TTL_A03",0.0036,1.0231,7e-04,8e-04,8e-04,0.0336,0.0097,0.0019,0.0017,0.0018,0.002,0.0022,0.0022,0.0013,9e-04,0.0014,0.0016,0.0019,0.0018,0.0019,0.0018,0.0022,0.001,0.001,0.0015,0.0092,0.0015,8e-04,0.0013,6e-04,0.0015,0.0177,0.001,0.001,7e-04,4e-04,3e-04,8e-04,8e-04,9e-04,8e-04,0.0012,0.0034,0.0013,0
"TTL_B05_06",0.0286,0.0386,1.0376,0.0361,0.0269,0.0328,0.0203,0.0327,0.0557,0.4334,0.1938,0.0406,0.07,0.059,0.0496,0.0326,0.0114,0.0198,0.0197,0.0217,0.0238,0.0182,0.096,0.0165,0.0256,0.0212,0.046,0.0263,0.0569,0.0122,0.0436,0.0234,0.0138,0.0138,0.0057,0.0049,0.0045,0.009,0.0087,0.0118,0.0071,0.0087,0.0121,0.0133,0
"TTL_B07_08",0.0138,0.0185,0.0171,1.0202,0.0168,0.0173,0.0146,0.0297,0.0221,0.02,0.0593,0.0482,0.0317,0.1683,0.7941,0.2073,0.0304,0.085,0.0832,0.0799,0.0709,0.0478,0.0289,0.015,0.0532,0.0136,0.0214,0.0111,0.016,0.0101,0.02,0.0095,0.0081,0.0097,0.0056,0.0033,0.0051,0.0061,0.0063,0.0101,0.0058,0.0059,0.0115,0.011,0
"TTL_B09",0.0029,0.0033,0.0406,0.0468,1.0058,0.0032,0.0024,0.0037,0.0048,0.0185,0.0114,0.0051,0.0053,0.0108,0.0375,0.0118,0.0024,0.0053,0.0053,0.0054,0.0052,0.0037,0.0064,0.0023,0.0056,0.0025,0.004,0.0026,0.0055,0.0029,0.0037,0.0019,0.0015,0.0022,0.0011,7e-04,8e-04,0.0012,0.0012,0.0016,0.001,0.001,0.0016,0.0016,0
"TTL_C10T12",0.0299,0.0351,0.0047,0.0051,0.0075,1.1571,0.0532,0.0119,0.0094,0.0112,0.0187,0.0229,0.0135,0.0077,0.0051,0.0071,0.0059,0.0079,0.0085,0.0082,0.0095,0.0096,0.0055,0.0079,0.008,0.0144,0.0069,0.0043,0.0069,0.0042,0.0088,0.1692,0.0059,0.0059,0.0041,0.0032,0.0018,0.0073,0.0067,0.0075,0.0092,0.0194,0.0317,0.0117,0
"TTL_C13T15",0.0028,0.0091,0.0025,0.0027,0.0021,0.0052,1.1158,0.0036,0.0064,0.003,0.0049,0.0067,0.009,0.0079,0.0027,0.0079,0.0035,0.0044,0.0052,0.0089,0.0113,0.0135,0.0025,0.0043,0.0053,0.004,0.0041,0.0027,0.0033,0.0014,0.0054,0.0029,0.0022,0.0029,0.0011,9e-04,7e-04,0.0018,0.0022,0.0046,0.0042,0.0098,0.0055,0.0099,0
"TTL_C16",0.0036,0.0044,0.0025,0.004,0.0021,0.0031,0.0034,1.1084,0.0224,0.004,0.0026,0.0026,0.0049,0.0047,0.0036,0.0061,0.0021,0.0036,0.0039,0.0053,0.0071,0.035,0.0036,0.0037,0.0396,0.0028,0.0042,0.0018,0.0026,0.0025,0.003,0.0024,0.0029,0.0027,0.0019,0.0012,0.0028,0.0017,0.0017,0.0038,0.0029,0.0012,0.0037,0.0025,0
"TTL_C17_18",0.0059,0.006,0.003,0.0034,0.0044,0.0212,0.0096,0.0097,1.1213,0.006,0.0149,0.0225,0.0169,0.0128,0.0035,0.006,0.0066,0.0089,0.0078,0.0068,0.0073,0.0075,0.0052,0.0049,0.0077,0.0099,0.0058,0.0041,0.0052,0.003,0.0084,0.0093,0.0432,0.0058,0.0054,0.0039,0.0016,0.0039,0.0042,0.006,0.0053,0.005,0.0077,0.0072,0
"TTL_C19",0.0342,0.0657,0.0213,0.0256,0.0142,0.0212,0.0142,0.0175,0.0128,1.0609,0.0268,0.0167,0.023,0.0191,0.0268,0.017,0.0068,0.0112,0.0113,0.0128,0.0139,0.0112,0.0111,0.018,0.0186,0.0109,0.0717,0.0468,0.1225,0.0134,0.0439,0.0095,0.0095,0.0169,0.0046,0.0051,0.0028,0.0068,0.0057,0.0083,0.0041,0.0047,0.0085,0.0076,0
"TTL_C20",0.0418,0.0271,0.0073,0.0107,0.0067,0.0223,0.0147,0.0243,0.032,0.0471,1.1078,0.0665,0.1554,0.0254,0.0099,0.0117,0.0098,0.0205,0.0147,0.0174,0.0177,0.0148,0.0066,0.0152,0.0213,0.0087,0.0105,0.0053,0.0108,0.0037,0.0083,0.0091,0.0064,0.0046,0.003,0.002,0.0028,0.0046,0.0063,0.0057,0.0051,0.0072,0.0121,0.0186,0
"TTL_C21",0.0144,0.0027,3e-04,4e-04,4e-04,0.0049,0.0021,0.0035,0.0011,7e-04,0.0024,1.0367,0.0017,7e-04,4e-04,5e-04,3e-04,5e-04,5e-04,5e-04,5e-04,6e-04,3e-04,3e-04,7e-04,6e-04,3e-04,6e-04,4e-04,2e-04,3e-04,0.0012,7e-04,3e-04,2e-04,2e-04,1e-04,5e-04,5e-04,3e-04,0.0011,0.0019,0.0191,0.001,0
"TTL_C22",0.0079,0.0139,0.0056,0.0075,0.0066,0.0163,0.0151,0.0209,0.0475,0.0123,0.0283,0.0374,1.0446,0.0111,0.007,0.0103,0.0119,0.0231,0.0212,0.0424,0.0394,0.0295,0.006,0.0086,0.027,0.0101,0.0149,0.0051,0.0092,0.0036,0.0152,0.0066,0.0068,0.0043,0.0028,0.0018,0.0034,0.0034,0.0034,0.0078,0.0038,0.0047,0.0064,0.0114,0
