"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2733,0.1002,0.0145,0.0123,0.0202,0.555,0.2417,0.2849,0.1658,0.0152,0.0409,0.0706,0.0399,0.0262,0.0194,0.0172,0.0273,0.0226,0.0172,0.0181,0.0199,0.0238,0.0083,0.0159,0.0316,0.0262,0.0158,0.0247,0.0194,0.0136,0.0139,0.1165,0.0367,0.0098,0.0087,0.0085,0.01,0.0179,0.0297,0.0383,0.0086,0.0207,0.0545,0.0185,0
"TTL_A03",0.0098,1.0875,0.0014,0.001,0.0024,0.014,0.0033,0.0038,0.0038,0.0015,0.0026,0.0054,0.002,0.0017,0.0016,0.0017,0.0017,0.002,0.0013,0.0015,0.0017,0.0017,9e-04,0.0013,0.0014,0.0035,0.0018,0.0018,0.0023,0.0016,0.0015,0.0127,0.0044,0.0012,0.0012,0.005,0.0016,0.0014,0.0022,0.0019,7e-04,0.0016,0.0019,0.0016,0
"TTL_B05_06",0.0222,0.0393,1.1063,0.0255,0.0465,0.0245,0.0272,0.0242,0.0307,0.4986,0.1359,0.032,0.032,0.0423,0.0668,0.0327,0.0212,0.0174,0.0228,0.0191,0.0207,0.0193,0.076,0.0218,0.0315,0.0309,0.0613,0.0841,0.1002,0.0191,0.0144,0.0145,0.0149,0.0089,0.0054,0.0044,0.0075,0.0096,0.0126,0.0121,0.0086,0.0108,0.0114,0.0123,0
"TTL_B07_08",0.0122,0.0037,0.0079,1.0133,0.0114,0.0109,0.0269,0.0069,0.0071,0.0066,0.0311,0.0076,0.0102,0.0502,0.03,0.0111,0.0129,0.0113,0.0086,0.0052,0.0041,0.0113,0.0019,0.0094,0.0169,0.0026,0.0059,0.0037,0.003,0.0017,0.0022,0.0053,0.0032,0.0022,0.001,0.0018,0.0023,0.0022,0.003,0.0022,0.0016,0.0017,0.0023,0.003,0
"TTL_B09",0.0017,0.0025,0.0433,0.0085,1.0294,0.0025,0.0056,0.0021,0.0025,0.0242,0.0084,0.0034,0.0029,0.0037,0.0137,0.0077,0.0021,0.002,0.0045,0.0034,0.0021,0.0025,0.0037,0.0017,0.003,0.0031,0.0036,0.0045,0.0055,0.0013,0.0012,0.0014,0.0015,9e-04,6e-04,6e-04,8e-04,0.0015,0.0018,0.0018,0.0012,9e-04,0.0011,0.0013,0
"TTL_C10T12",0.0412,0.1576,0.0181,0.0125,0.0216,1.1106,0.0355,0.0333,0.0488,0.0184,0.0544,0.0949,0.0409,0.0241,0.0238,0.0187,0.0285,0.0302,0.0153,0.0189,0.0203,0.0136,0.0074,0.0204,0.015,0.0239,0.0123,0.0204,0.0206,0.013,0.0149,0.1604,0.0446,0.0087,0.008,0.0062,0.0081,0.0124,0.0163,0.0119,0.0064,0.0206,0.0208,0.011,0
"TTL_C13T15",0.003,0.0049,0.0021,0.0016,0.0047,0.0028,1.0924,0.0026,0.0044,0.002,0.0029,0.0102,0.0039,0.0023,0.003,0.0024,0.0133,0.0027,0.0021,0.0026,0.0029,0.0076,0.0013,0.0016,0.0061,0.0056,0.0025,0.002,0.0025,0.0013,0.0014,0.0021,0.0031,0.0019,9e-04,7e-04,0.0032,0.0016,0.0024,0.0033,0.0019,0.0019,0.0021,0.0061,0
"TTL_C16",0.0195,0.0083,0.0065,0.0052,0.011,0.0143,0.0111,1.2354,0.0606,0.007,0.0115,0.0125,0.0145,0.0291,0.0106,0.0119,0.0094,0.009,0.0102,0.01,0.0152,0.0452,0.0053,0.0058,0.0663,0.0189,0.0067,0.0072,0.0073,0.0052,0.0051,0.0075,0.0089,0.0055,0.003,0.0033,0.0093,0.0081,0.0076,0.0054,0.0056,0.0046,0.0069,0.0116,0
"TTL_C17_18",0.0212,0.0216,0.0065,0.0116,0.0098,0.0212,0.0241,0.0345,1.082,0.0092,0.0571,0.0606,0.0534,0.028,0.0111,0.0113,0.0364,0.0173,0.0092,0.0115,0.0162,0.0151,0.0057,0.0095,0.0162,0.0117,0.0093,0.0105,0.0136,0.0084,0.0148,0.0146,0.0553,0.0093,0.0076,0.0072,0.0085,0.03,0.0141,0.0104,0.0085,0.0086,0.0137,0.0129,0
"TTL_C19",0.0219,0.0607,0.0431,0.0267,0.0277,0.0218,0.02,0.0194,0.0188,1.0449,0.0242,0.0169,0.0168,0.0286,0.033,0.0216,0.0145,0.0117,0.015,0.0143,0.0177,0.02,0.0133,0.0169,0.0319,0.0136,0.111,0.1571,0.1923,0.0295,0.0174,0.011,0.0119,0.0067,0.0048,0.0037,0.0062,0.0071,0.0129,0.0103,0.0059,0.0067,0.0124,0.0124,0
"TTL_C20",0.0435,0.0135,0.0152,0.0222,0.0162,0.029,0.0431,0.046,0.0797,0.0146,1.1638,0.0882,0.1433,0.0633,0.0204,0.0145,0.0612,0.0387,0.0139,0.0211,0.0286,0.0175,0.0052,0.015,0.0243,0.0122,0.0149,0.0115,0.0143,0.0082,0.0148,0.0143,0.0276,0.0085,0.0045,0.0035,0.007,0.0104,0.0134,0.0107,0.0062,0.0106,0.0111,0.0113,0
"TTL_C21",0.0106,0.0024,0.0023,0.0027,0.0025,0.0069,0.0064,0.0068,0.01,0.0022,0.0196,1.0562,0.0179,0.0074,0.0029,0.0023,0.0261,0.0051,0.0021,0.0032,0.0043,0.0025,0.001,0.002,0.0034,0.0029,0.002,0.0016,0.0019,0.0012,0.0021,0.0026,0.004,0.0024,9e-04,7e-04,0.001,0.0016,0.002,0.0018,0.001,0.0114,0.0019,0.0018,0
"TTL_C22",0.0284,0.0173,0.0174,0.0176,0.0177,0.0343,0.0261,0.0302,0.0354,0.0295,0.0502,0.0685,1.078,0.0258,0.0174,0.0138,0.0264,0.0332,0.0292,0.0357,0.0243,0.0302,0.0054,0.0146,0.0295,0.0152,0.0358,0.0126,0.0164,0.0119,0.0419,0.0147,0.0138,0.0068,0.0035,0.0034,0.0064,0.0079,0.0109,0.007,0.0048,0.0071,0.0088,0.0121,0
"TTL_C23",0.0097,0.0047,0.0071,0.0067,0.0141,0.0109,0.0093,0.0191,0.0147,0.0079,0.027,0.0149,0.0221,1.0836,0.0101,0.0234,0.0246,0.0104,0.007,0.0092,0.0132,0.0115,0.0036,0.0111,0.0567,0.0046,0.0068,0.0039,0.005,0.0029,0.0042,0.0054,0.0066,0.0049,0.0023,0.0026,0.0071,0.0059,0.0082,0.004,0.004,0.0031,0.0044,0.0067,0
"TTL_C24",0.0112,0.0085,0.0225,0.0128,0.0271,0.0127,0.0115,0.0147,0.0194,0.046,0.0186,0.0125,0.0185,0.035,1.2759,0.3159,0.0265,0.0696,0.2459,0.0924,0.0368,0.0486,0.0059,0.0103,0.0476,0.0082,0.0128,0.0117,0.0192,0.0057,0.0097,0.0091,0.0079,0.0067,0.0029,0.0033,0.0093,0.006,0.0088,0.0074,0.0059,0.004,0.0057,0.0136,0
"TTL_C25",0.0137,0.0119,0.0383,0.0266,0.0445,0.0215,0.0192,0.0296,0.026,0.0323,0.0202,0.0192,0.0376,0.0545,0.0895,1.1778,0.0175,0.0286,0.0675,0.0471,0.0236,0.0895,0.0105,0.0179,0.0949,0.0148,0.0126,0.0113,0.017,0.0077,0.0092,0.0162,0.0105,0.0085,0.0046,0.006,0.0217,0.0093,0.0139,0.0131,0.0087,0.0066,0.0088,0.0278,0
"TTL_C26",0.0025,0.0024,0.0028,0.0015,0.0059,0.0035,0.0045,0.004,0.0057,0.0026,0.0075,0.0055,0.0047,0.0036,0.0031,0.0029,1.0562,0.0195,0.0041,0.0052,0.0061,0.0053,0.003,0.0038,0.0057,0.0045,0.0029,0.0022,0.0038,0.0022,0.0073,0.0025,0.0268,0.0641,0.0097,0.0033,0.0018,0.0053,0.0051,0.0065,0.0056,0.0042,0.0064,0.0079,0
"TTL_C27",0.0035,0.0032,0.0033,0.0031,0.0063,0.0043,0.0044,0.0057,0.01,0.0033,0.0062,0.0056,0.0064,0.0051,0.0053,0.0062,0.0861,1.1176,0.0379,0.0301,0.0082,0.0078,0.0053,0.0029,0.0307,0.0042,0.0049,0.0032,0.011,0.0064,0.0277,0.0051,0.0103,0.0246,0.003,0.0025,0.0039,0.0039,0.0065,0.0047,0.003,0.0027,0.0034,0.0063,0
"TTL_C28",0.0082,0.0076,0.0214,0.0123,0.035,0.0088,0.0129,0.0124,0.0267,0.0151,0.0115,0.0099,0.0117,0.0141,0.0166,0.023,0.0132,0.0144,1.0636,0.3452,0.1025,0.0295,0.0055,0.0065,0.0259,0.0111,0.0185,0.0107,0.0321,0.0077,0.0197,0.0088,0.0077,0.006,0.0033,0.0034,0.0058,0.0083,0.0144,0.0072,0.0083,0.0035,0.007,0.0136,0
