"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1218,0.0784,0.0066,0.0221,0.0228,0.4535,0.2781,0.2688,0.1498,0.0156,0.0348,0.0417,0.1729,0.0334,0.0353,0.0343,0.0388,0.0389,0.0412,0.0609,0.1486,0.0726,0.013,0.0218,0.0383,0.0676,0.0335,0.0565,0.0412,0.0276,0.0275,0.1963,0.0249,0.0221,0.0211,0.0214,0.0136,0.0207,0.0335,0.0402,0.0254,0.0353,0.0394,0.0131,0
"TTL_A03",0.0029,1.0118,4e-04,0.0012,0.0011,0.0228,0.0022,0.0021,0.0019,0.001,0.0018,0.0018,0.0022,0.0017,0.0018,0.0018,0.002,0.002,0.0018,0.002,0.0019,0.0017,8e-04,9e-04,0.0015,0.0048,0.0013,0.0022,0.0039,0.0017,0.0012,0.0515,0.0015,0.0014,0.0018,0.0017,7e-04,0.0016,0.0027,0.0028,0.0016,0.0025,0.0034,8e-04,0
"TTL_B05_06",0.0561,0.0818,1.1328,0.1063,0.0796,0.0904,0.0863,0.1113,0.1083,0.6463,0.2719,0.1351,0.1467,0.1567,0.1694,0.1369,0.0819,0.1061,0.1006,0.0883,0.078,0.1134,0.3366,0.0755,0.1262,0.0552,0.2228,0.0748,0.169,0.1511,0.1474,0.0622,0.0695,0.0345,0.0435,0.0233,0.0743,0.0459,0.0686,0.0548,0.04,0.0556,0.0733,0.0329,0
"TTL_B07_08",0.0021,0.0018,0.0021,1.0078,0.0174,0.004,0.0036,0.0044,0.007,0.0029,0.0051,0.0047,0.0054,0.085,0.0873,0.0389,0.0138,0.0253,0.0302,0.0167,0.0141,0.0347,0.0069,0.0047,0.0503,0.0043,0.0032,0.0081,0.0042,0.0037,0.003,0.0028,0.0028,0.0036,0.0054,0.002,0.0038,0.0027,0.0052,0.0049,0.0029,0.0038,0.0048,0.0023,0
"TTL_B09",0.0073,0.0117,0.0754,0.0579,1.1472,0.0112,0.0107,0.0139,0.0153,0.0784,0.0315,0.0162,0.0181,0.0367,0.0395,0.0253,0.0123,0.0174,0.0167,0.013,0.0116,0.0172,0.0377,0.011,0.0271,0.0074,0.0279,0.0106,0.0211,0.019,0.018,0.0079,0.0088,0.0048,0.0064,0.0033,0.01,0.0065,0.0095,0.0076,0.0052,0.0072,0.0095,0.0043,0
"TTL_C10T12",0.1474,0.1979,0.0063,0.0252,0.0171,1.5507,0.0766,0.0633,0.0511,0.0197,0.053,0.0515,0.0668,0.0368,0.0394,0.0376,0.0367,0.0389,0.035,0.0406,0.0469,0.0384,0.0146,0.0187,0.0315,0.0884,0.0275,0.0348,0.0471,0.0277,0.0215,0.4465,0.0203,0.0164,0.0231,0.018,0.0119,0.0193,0.0322,0.0492,0.0275,0.0618,0.0703,0.0117,0
"TTL_C13T15",0.004,0.0038,0.0014,0.0041,0.0043,0.0113,1.2819,0.0094,0.0273,0.0039,0.0077,0.0332,0.0126,0.0098,0.0087,0.0085,0.0088,0.0102,0.0105,0.0198,0.0115,0.0224,0.0031,0.0046,0.0073,0.0194,0.0065,0.0076,0.0064,0.0061,0.0177,0.0098,0.0054,0.0034,0.0063,0.0089,0.0024,0.0043,0.0081,0.0113,0.0047,0.008,0.006,0.0036,0
"TTL_C16",0.0035,0.0029,0.0013,0.0088,0.0048,0.0058,0.0107,1.2855,0.0231,0.0023,0.0083,0.0059,0.0081,0.0137,0.0138,0.0177,0.013,0.0127,0.0141,0.0094,0.0139,0.1357,0.0067,0.0037,0.0642,0.0054,0.0038,0.0083,0.0058,0.0048,0.0052,0.0036,0.004,0.0045,0.0068,0.0027,0.0043,0.0035,0.007,0.0058,0.0039,0.0051,0.0096,0.0024,0
"TTL_C17_18",0.0042,0.0045,0.0036,0.0072,0.0069,0.0116,0.0131,0.0178,1.1795,0.0051,0.0103,0.012,0.013,0.0144,0.0129,0.0138,0.0144,0.0132,0.0124,0.0131,0.0117,0.0163,0.0043,0.0056,0.01,0.0162,0.0155,0.0241,0.0113,0.0159,0.0357,0.0142,0.038,0.0171,0.0313,0.0216,0.0062,0.0265,0.0311,0.0125,0.0227,0.0126,0.0162,0.0108,0
"TTL_C19",0.0676,0.1206,0.0216,0.1389,0.0773,0.0968,0.1023,0.1349,0.129,1.0681,0.2946,0.151,0.1701,0.1857,0.2037,0.171,0.0944,0.1252,0.1184,0.1033,0.0945,0.1344,0.1698,0.0854,0.157,0.0664,0.3483,0.0992,0.2564,0.2244,0.2195,0.0745,0.0977,0.0411,0.0553,0.03,0.1119,0.0599,0.0928,0.064,0.0403,0.0597,0.09,0.0404,0
