"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2766,0.0193,0.0104,0.0031,0.0046,0.4856,0.0924,0.1782,0.0123,0.0078,0.011,0.0091,0.0189,0.005,0.0098,0.0127,0.0084,0.0145,0.0126,0.0068,0.0062,0.0417,0.0016,0.0064,0.01,0.0018,0.0019,0.0034,0.0157,0.0013,0.0018,0.1401,0.008,0.0015,9e-04,0.0016,0.0013,0.0052,0.007,0.004,8e-04,0.0098,0.0021,0.0111,0
"TTL_A03",1e-04,1.0558,1e-04,0,1e-04,0.0011,5e-04,1e-04,0,1e-04,0,1e-04,6e-04,4e-04,0,2e-04,1e-04,1e-04,1e-04,0,0,0.0018,0,0,1e-04,0,0,1e-04,6e-04,0,1e-04,0.0055,1e-04,0,0,0,0,1e-04,2e-04,0,0,1e-04,0,2e-04,0
"TTL_B05_06",0.0164,0.0475,1.053,0.0412,0.0284,0.0157,0.0214,0.0286,0.0152,0.6606,0.0207,0.0096,0.018,0.0274,0.0349,0.0263,0.017,0.0273,0.0436,0.0532,0.0604,0.0293,0.1057,0.0118,0.0202,0.0098,0.0631,0.0334,0.0367,0.0137,0.0029,0.0158,0.0071,0.0126,0.0022,0.0044,0.0026,0.0105,0.0113,0.0101,0.0024,0.0079,0.0062,0.0108,0
"TTL_B07_08",0.0014,0.0029,0.0084,1.0122,0.0055,0.0026,0.0029,0.0141,0.0022,0.0351,0.0102,0.0031,0.0048,0.0455,0.0365,0.0125,0.0038,0.0127,0.0068,0.0061,0.0034,0.0065,0.0025,0.0012,0.0263,0.0014,0.0037,0.002,0.0031,0.0013,5e-04,0.0023,0.0013,0.0013,3e-04,8e-04,0.0034,0.0019,0.0016,0.0015,6e-04,0.0015,0.0016,0.0027,0
"TTL_B09",2e-04,0.002,0.0067,0.002,1.0036,2e-04,3e-04,4e-04,2e-04,0.0081,3e-04,1e-04,3e-04,0.0011,5e-04,4e-04,2e-04,4e-04,5e-04,7e-04,5e-04,4e-04,9e-04,2e-04,6e-04,1e-04,8e-04,4e-04,5e-04,2e-04,0,2e-04,1e-04,2e-04,0,1e-04,1e-04,2e-04,2e-04,1e-04,0,1e-04,1e-04,2e-04,0
"TTL_C10T12",0.0313,0.0166,0.0034,0.0018,0.0052,1.1294,0.0204,0.0421,0.0042,0.0032,0.0097,0.0101,0.0051,0.0021,0.0091,0.0139,0.0142,0.0232,0.0209,0.0039,0.0049,0.0091,9e-04,0.0012,0.0054,0.0015,0.0016,0.0045,0.0248,0.001,0.0017,0.2373,0.0136,0.0014,0.0012,0.0018,7e-04,0.0074,0.0111,0.0056,8e-04,0.0158,0.002,0.0118,0
"TTL_C13T15",0.0017,0.0415,0.0018,0.001,0.0027,0.0058,1.2796,0.003,0.0042,0.0019,0.0063,0.0088,0.0109,0.0026,0.0022,0.0047,0.0019,0.0027,0.0022,0.002,0.002,0.0217,6e-04,0.0026,0.0024,0.0039,9e-04,7e-04,0.003,5e-04,8e-04,0.0087,0.002,0.0038,4e-04,0.0014,3e-04,0.0021,0.0018,0.0035,7e-04,0.0036,0.0027,0.0031,0
"TTL_C16",0.0025,0.0126,0.0126,0.0035,0.0067,0.0081,0.0064,1.3207,0.0052,0.011,0.009,0.0086,0.0083,0.0048,0.0051,0.0067,0.0033,0.0061,0.0063,0.0092,0.0044,0.1686,0.0022,0.0016,0.0475,0.002,0.0022,0.0015,0.0038,0.0027,0.0035,0.0056,0.0036,0.0017,7e-04,0.0017,0.006,0.0034,0.0028,0.002,0.0013,0.0026,0.0034,0.0075,0
"TTL_C17_18",0.0043,0.0112,0.031,0.0104,0.0154,0.0247,0.0219,0.0303,1.3219,0.024,0.0214,0.0381,0.0266,0.0145,0.0171,0.0199,0.0103,0.017,0.0147,0.0118,0.0123,0.0202,0.0054,0.0026,0.0359,0.0182,0.0101,0.0036,0.0165,0.0037,0.0071,0.0183,0.0646,0.0105,0.0151,0.0161,0.0046,0.0547,0.0271,0.0143,0.0054,0.0081,0.0223,0.0584,0
"TTL_C19",0.025,0.0751,0.0484,0.0613,0.0271,0.0225,0.0299,0.0364,0.0157,1.0842,0.0301,0.0123,0.0223,0.0344,0.0409,0.0324,0.0195,0.0377,0.0377,0.0841,0.0134,0.0346,0.0422,0.0145,0.0285,0.0146,0.1017,0.0532,0.0542,0.019,0.0041,0.0211,0.0084,0.0172,0.0027,0.0059,0.0036,0.0148,0.0163,0.0105,0.0028,0.0106,0.0081,0.0153,0
