"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1451,0.0025,0.0027,0.003,0.0032,0.3231,0.0021,0.0027,0.0023,0.0018,0.0088,0.0046,0.0032,0.0015,0.0016,0.0014,0.0011,0.0023,0.0016,0.0017,0.002,0.0024,0.0014,0.0014,0.0043,0.0016,0.0014,0.0016,0.0027,0.0024,0.0015,0.0357,0.0018,0.0011,0.0012,9e-04,9e-04,0.0013,0.0023,0.0033,0.0014,0.0095,0.0056,0.0026,0
"TTL_A03",0.0012,1.0124,1e-04,1e-04,1e-04,0.0095,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,0.0069,2e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,4e-04,1e-04,0.0022,4e-04,2e-04,0
"TTL_B05_06",0.0032,0.0021,1.0072,0.0068,0.0056,0.0039,0.0025,0.0027,0.0035,0.0254,0.0075,0.0041,0.007,0.0165,0.0063,0.0046,0.0031,0.0029,0.0027,0.0029,0.0022,0.0024,0.0534,0.0056,0.0042,0.0025,0.0021,0.0013,0.0036,0.0023,0.0019,0.0034,0.0016,0.002,0.0013,9e-04,8e-04,0.001,0.0012,0.0012,6e-04,0.0016,0.0016,0.002,0
"TTL_B07_08",0.0042,0.0069,0.0146,1.0265,0.0171,0.0049,0.004,0.0053,0.0052,0.1728,0.035,0.0131,0.0116,0.0666,0.0163,0.0091,0.0101,0.006,0.0058,0.006,0.0054,0.0055,0.0243,0.0054,0.028,0.0036,0.0046,0.0026,0.0087,0.0056,0.0032,0.0045,0.0024,0.0021,0.0028,0.0019,0.0033,0.0018,0.0024,0.0023,0.0016,0.0033,0.0024,0.0028,0
"TTL_B09",4e-04,6e-04,0.0112,0.0082,1.0143,5e-04,4e-04,4e-04,6e-04,0.0088,0.0012,6e-04,9e-04,0.0029,0.0023,0.001,7e-04,6e-04,6e-04,6e-04,4e-04,5e-04,0.0046,7e-04,0.0014,4e-04,5e-04,6e-04,8e-04,0.0012,3e-04,4e-04,3e-04,3e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,1e-04,2e-04,2e-04,3e-04,0
"TTL_C10T12",0.1346,0.0028,0.0035,0.0037,0.0045,1.2035,0.0043,0.0027,0.0048,0.0029,0.0236,0.0102,0.0062,0.0027,0.0028,0.0028,0.002,0.0053,0.0032,0.0031,0.0037,0.0061,0.0019,0.0017,0.0022,0.0033,0.0037,0.0031,0.0052,0.0028,0.0029,0.113,0.0042,0.0024,0.0023,0.0015,0.0012,0.0023,0.003,0.004,0.0038,0.022,0.0173,0.006,0
"TTL_C13T15",0.001,6e-04,9e-04,0.0011,0.001,0.0016,1.1026,0.0036,0.0041,9e-04,0.0015,0.0021,0.0023,0.001,0.0012,0.0016,9e-04,0.0024,0.0013,0.0058,0.0012,0.0036,6e-04,6e-04,0.001,6e-04,7e-04,4e-04,0.0013,6e-04,5e-04,0.003,7e-04,4e-04,5e-04,3e-04,3e-04,4e-04,6e-04,5e-04,2e-04,0.0021,0.001,0.0011,0
"TTL_C16",0.0047,0.0053,0.0068,0.0079,0.0079,0.0148,0.0088,1.2972,0.0047,0.0041,0.0109,0.0045,0.0055,0.0053,0.0043,0.0053,0.0032,0.0052,0.0047,0.0201,0.0339,0.0232,0.0056,0.0035,0.0213,0.0083,0.0026,0.0047,0.0207,0.0076,0.0029,0.018,0.0044,0.0031,0.0022,0.0025,0.0037,0.0024,0.0027,0.0018,0.0016,0.0052,0.007,0.0021,0
"TTL_C17_18",0.0039,0.0253,0.0082,0.0089,0.0097,0.0095,0.0138,0.0064,1.2491,0.0043,0.0111,0.0215,0.0349,0.0069,0.0083,0.0079,0.0056,0.0209,0.0098,0.026,0.0074,0.0076,0.0046,0.0067,0.0049,0.0088,0.0068,0.0065,0.0108,0.0065,0.0393,0.0055,0.0146,0.0086,0.0085,0.0076,0.0025,0.0131,0.0167,0.002,0.0042,0.0055,0.0108,0.0088,0
"TTL_C19",0.0109,0.006,0.0146,0.0213,0.013,0.0128,0.0092,0.0092,0.0121,1.0243,0.0212,0.0137,0.0326,0.0239,0.0147,0.011,0.0077,0.01,0.0085,0.0095,0.0073,0.0077,0.1257,0.0149,0.0072,0.0083,0.0196,0.0048,0.0276,0.0071,0.0103,0.0095,0.0047,0.0054,0.0038,0.003,0.0017,0.0033,0.0054,0.0036,0.0018,0.0049,0.0049,0.006,0
