"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0484,0.0129,0.0028,0.0032,0.0023,0.0593,0.0051,0.0064,0.0032,0.0044,0.0026,0.0028,0.0055,0.0025,0.0026,0.0206,0.121,0.0027,0.0488,0,0.0325,0.0525,0.005,0.0096,0.0106,0.0054,0.0065,0.0027,0.0038,0.0082,0.0031,0.0474,0.0038,0.0035,0.0058,0.0019,0.0018,0.0045,0.0068,0.0467,0.0256,0.0278,0.0035,0.0042,0
"TTL_A03",0.0029,1.0013,3e-04,3e-04,2e-04,0.0051,6e-04,4e-04,3e-04,5e-04,2e-04,3e-04,5e-04,2e-04,2e-04,0.002,7e-04,7e-04,0.0047,0,0.0035,0.0048,5e-04,0.001,5e-04,5e-04,7e-04,3e-04,4e-04,8e-04,3e-04,0.0063,4e-04,3e-04,6e-04,2e-04,2e-04,4e-04,8e-04,0.0071,0.0025,0.0027,3e-04,4e-04,0
"TTL_B05_06",0.1026,0.1799,1.1697,0.1491,0.0925,0.1197,0.0864,0.1299,0.1134,0.4374,0.2885,0.1082,0.1248,0.1152,0.1203,0.1136,0.2165,0.0961,0.1532,0,0.1692,0.1498,0.2514,0.082,0.1535,0.1139,0.2309,0.1342,0.1958,0.2032,0.0911,0.0869,0.0671,0.0762,0.1156,0.0483,0.0314,0.0965,0.1247,0.1102,0.0686,0.0904,0.0477,0.0596,0
"TTL_B07_08",0.0977,0.0696,0.1199,1.2084,0.1079,0.1443,0.1269,0.4103,0.7108,0.0938,0.4666,0.4834,0.3225,0.9305,0.9736,0.5666,0.161,0.7062,0.2487,0,0.2046,0.2454,0.1482,0.1365,0.6469,0.1575,0.2054,0.6677,0.1443,0.0991,0.1298,0.1938,0.1656,0.4165,0.1981,0.2403,0.1399,0.1776,0.1583,0.1913,0.1483,0.1456,0.0726,0.1001,0
"TTL_B09",0.0018,0.0027,0.0035,0.0026,1.0022,0.0023,0.0017,0.0046,0.0024,0.0063,0.004,0.002,0.0022,0.002,0.0021,0.0056,0.0033,0.0017,0.0027,0,0.0029,0.0027,0.0037,0.0016,0.0032,0.0025,0.0045,0.0022,0.0034,0.0032,0.0015,0.0017,0.0014,0.0015,0.0025,0.0017,0.0014,0.0021,0.0024,0.0028,0.0019,0.0017,0.0014,0.0012,0
"TTL_C10T12",0.2628,0.2543,0.0124,0.0153,0.01,1.3378,0.03,0.0264,0.0166,0.0306,0.0151,0.0183,0.0294,0.0119,0.0124,0.0304,0.0475,0.018,0.0625,0,0.0493,0.0497,0.0524,0.0301,0.031,0.0371,0.0266,0.0157,0.0259,0.1062,0.0164,0.3095,0.0361,0.0153,0.0409,0.0124,0.0181,0.0304,0.0319,0.0575,0.0492,0.061,0.0348,0.0354,0
"TTL_C13T15",0.0072,0.0065,0.0041,0.0052,0.003,0.0178,1.1753,0.0058,0.0044,0.0096,0.0044,0.0048,0.0074,0.004,0.0042,0.0296,0.0075,0.0146,0.0598,0,0.048,0.0626,0.0072,0.0101,0.0327,0.0098,0.0065,0.0062,0.0117,0.0076,0.1458,0.0083,0.0046,0.0054,0.0098,0.0049,0.0018,0.0072,0.0083,0.007,0.0131,0.0101,0.0033,0.0048,0
"TTL_C16",2e-04,2e-04,2e-04,3e-04,2e-04,4e-04,5e-04,1.0015,6e-04,2e-04,2e-04,2e-04,4e-04,2e-04,2e-04,2e-04,3e-04,2e-04,5e-04,0,5e-04,5e-04,3e-04,4e-04,6e-04,5e-04,3e-04,2e-04,3e-04,0.0011,0.0045,3e-04,6e-04,2e-04,6e-04,3e-04,1e-04,6e-04,5e-04,3e-04,5e-04,3e-04,6e-04,8e-04,0
"TTL_C17_18",0.0017,0.0015,0.0017,0.0025,0.0013,0.0026,0.0029,0.0251,1.014,0.0018,0.0015,0.0013,0.0026,0.0019,0.002,0.0026,0.0021,0.0024,0.003,0,0.0028,0.003,0.0031,0.0023,0.0064,0.0029,0.0032,0.0018,0.0038,0.003,0.0022,0.0026,0.0042,0.0074,0.004,0.0061,0.0017,0.0032,0.0068,0.0017,0.0029,0.0044,0.0026,0.0026,0
"TTL_C19",0.2639,0.3556,0.1913,0.2883,0.1338,0.2932,0.1974,0.2979,0.2318,1.2149,0.1934,0.1617,0.2607,0.223,0.2327,0.2507,0.4693,0.1849,0.3029,0,0.3656,0.3013,0.5926,0.1714,0.3309,0.2769,0.6092,0.3013,0.5158,0.516,0.1366,0.2067,0.1548,0.1606,0.2859,0.1058,0.0649,0.2351,0.316,0.2779,0.1677,0.1945,0.1102,0.1304,0
