"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1167,0.054,0.0047,0.0064,0.0063,0.4053,0.0252,0.087,0.022,0.0055,0.0272,0.076,0.2156,0.0087,0.0059,0.0109,0.0106,0.0161,0.0124,0.0215,0.0307,0.0144,0.0044,0.0039,0.0154,0.0055,0.0085,0.0042,0.0256,0.0047,0.0033,0.1854,0.0099,0.0031,0.0167,0.0056,0.0027,0.0127,0.0176,0.0167,0.0172,0.0423,0.0314,0.0274,0
"TTL_A03",0.0053,1.0511,7e-04,7e-04,8e-04,0.0419,0.0013,0.0016,0.0012,7e-04,0.0017,0.0422,0.002,9e-04,5e-04,9e-04,5e-04,8e-04,6e-04,7e-04,8e-04,0.001,6e-04,4e-04,0.0012,3e-04,6e-04,5e-04,0.0022,0.0018,4e-04,0.0434,0.001,4e-04,0.0029,8e-04,3e-04,0.002,0.0031,0.0033,0.0016,0.0089,0.0027,0.0025,0
"TTL_B05_06",0.0378,0.118,1.1116,0.0937,0.0483,0.0506,0.0641,0.0777,0.0659,0.8062,0.1389,0.0596,0.0834,0.1242,0.2172,0.1224,0.0543,0.098,0.108,0.0992,0.0866,0.0717,0.2976,0.0571,0.0965,0.0231,0.2112,0.1425,0.1839,0.0736,0.0374,0.0614,0.0481,0.0279,0.0482,0.0184,0.0178,0.0421,0.0577,0.0271,0.0293,0.0439,0.0321,0.0843,0
"TTL_B07_08",0.0012,0.001,9e-04,1.0016,0.0051,0.0026,0.0016,0.0019,0.0031,0.0011,0.0068,0.0067,0.0025,0.0927,0.0397,0.0159,0.0048,0.0138,0.0099,0.0086,0.0069,0.0129,8e-04,0.0011,0.0585,8e-04,8e-04,7e-04,0.0013,0.0013,3e-04,0.0015,0.0017,4e-04,0.0015,7e-04,4e-04,0.0013,0.0012,6e-04,0.001,0.002,0.002,0.0028,0
"TTL_B09",0.002,0.0069,0.0345,0.0208,1.0418,0.0025,0.0029,0.0036,0.0036,0.0387,0.0075,0.0032,0.0041,0.01,0.0134,0.0073,0.0028,0.0054,0.0057,0.0051,0.0044,0.004,0.0109,0.0028,0.0075,0.0011,0.0098,0.0069,0.009,0.0032,0.0017,0.0028,0.0023,0.0012,0.0023,9e-04,8e-04,0.0021,0.0028,0.0013,0.0014,0.0021,0.0016,0.004,0
"TTL_C10T12",0.0871,0.1457,0.0068,0.007,0.0084,1.2445,0.0274,0.0248,0.0242,0.0075,0.0344,0.0823,0.0318,0.0118,0.0063,0.0098,0.0064,0.01,0.0077,0.0093,0.0111,0.0134,0.0067,0.0042,0.0128,0.0048,0.0076,0.0048,0.0474,0.0049,0.0049,0.3637,0.0127,0.0046,0.0276,0.0082,0.0029,0.02,0.0303,0.0306,0.0171,0.0366,0.0462,0.0442,0
"TTL_C13T15",0.0047,0.0091,0.0043,0.0049,0.0091,0.0062,1.4596,0.0065,0.0109,0.0054,0.0269,0.0171,0.0334,0.0106,0.0059,0.0068,0.0112,0.025,0.009,0.0144,0.0355,0.0337,0.0039,0.0045,0.009,0.012,0.007,0.0111,0.0122,0.0136,0.0026,0.0225,0.0191,0.0029,0.0185,0.0109,0.0021,0.0135,0.0161,0.0135,0.0042,0.0194,0.014,0.03,0
"TTL_C16",0.0032,0.0015,7e-04,0.0023,0.0018,0.0017,0.002,1.2476,0.0017,7e-04,0.0017,0.0015,0.002,0.0025,0.001,0.004,0.002,0.0028,0.0051,0.0033,0.0122,0.0228,7e-04,0.0018,0.0148,0.0011,7e-04,9e-04,0.0018,0.0028,4e-04,0.0013,0.0021,5e-04,0.0019,0.0012,4e-04,0.0017,0.0027,4e-04,0.0012,0.0011,0.003,0.0023,0
"TTL_C17_18",0.0042,0.0048,0.0152,0.0051,0.0114,0.0101,0.012,0.0108,1.4564,0.0132,0.0144,0.0357,0.012,0.0189,0.0106,0.0133,0.0094,0.016,0.0094,0.0194,0.01,0.0132,0.0075,0.0064,0.0131,0.0072,0.008,0.0068,0.0146,0.0064,0.0076,0.0094,0.1129,0.008,0.088,0.0194,0.0051,0.0768,0.0493,0.0095,0.0379,0.0119,0.0162,0.0131,0
"TTL_C19",0.0423,0.1573,0.1154,0.1128,0.0482,0.0475,0.0484,0.0613,0.0536,1.1305,0.135,0.0556,0.074,0.0983,0.1496,0.0942,0.0445,0.0766,0.0947,0.0873,0.0723,0.0564,0.0914,0.0423,0.0921,0.0199,0.2282,0.1932,0.2388,0.039,0.0393,0.0481,0.039,0.0213,0.0468,0.0153,0.0103,0.0405,0.0648,0.0327,0.027,0.0343,0.0286,0.0793,0
