"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0645,5e-04,0,0.0113,0.0121,0.2498,0.0095,0.2014,0.0269,0.0166,0.0875,0.0428,0.0414,0.0196,0.0144,0.0173,0.0068,0.0099,0.0131,0.0139,0.0172,0.02,0.065,0.0643,0.0231,0.0451,0.0254,0.0376,0.0572,0.0171,0.0143,0.1692,0.0235,0.0147,0.021,0.0087,0.0179,0.0205,0.0256,0.0357,0.0155,0.037,0.0284,0.0262,0
"TTL_A03",0.0354,1.0933,0,0.0043,0.0043,0.1036,0.0038,0.0812,0.0097,0.0062,0.0318,0.0226,0.0162,0.0076,0.0057,0.0069,0.0026,0.0038,0.0052,0.0055,0.007,0.0067,0.0247,0.0225,0.0053,0.0181,0.0095,0.0161,0.0241,0.0063,0.0057,0.0685,0.0138,0.0057,0.0085,0.0035,0.006,0.008,0.0106,0.0085,0.0072,0.0163,0.012,0.0106,0
"TTL_B05_06",4e-04,0,1,7e-04,6e-04,0.0013,2e-04,6e-04,7e-04,0.0205,0.0014,5e-04,8e-04,0.0212,0.0111,0.0066,4e-04,7e-04,6e-04,0.0013,0.0015,0.001,0.0211,0.0076,0.0018,5e-04,0.0011,0.0013,0.0013,6e-04,9e-04,7e-04,0.0015,0.001,0.0012,4e-04,0.0027,0.0013,8e-04,0.0021,6e-04,4e-04,0.0019,0.0018,0
"TTL_B07_08",0.0013,1e-04,0,1.0029,0.002,0.0048,6e-04,0.0014,0.0022,0.0076,0.0057,0.0023,0.0032,0.1152,0.0985,0.0378,0.0012,0.0025,0.0022,0.0067,0.0075,0.0045,0.041,0.0287,0.0125,0.0017,0.0033,0.0038,0.0041,0.0028,0.0039,0.0028,0.0063,0.0038,0.0027,0.0012,0.0106,0.0047,0.0038,0.0062,0.0018,0.0011,0.0044,0.0059,0
"TTL_B09",7e-04,0,0,0.0013,1.0029,0.0015,2e-04,7e-04,9e-04,0.0023,0.0012,4e-04,8e-04,0.0132,0.0244,0.0144,3e-04,6e-04,8e-04,0.0018,0.0022,0.0016,0.0281,0.0084,0.0032,5e-04,0.0011,0.0012,0.0012,9e-04,0.0033,9e-04,0.0049,0.001,0.0011,7e-04,0.0078,0.0025,0.0011,0.0043,0.0011,6e-04,0.0019,0.0024,0
"TTL_C10T12",0.0073,4e-04,0,0.0038,0.0034,1.2152,0.0055,0.0083,0.0232,0.0105,0.0093,0.0052,0.0096,0.0071,0.0238,0.0257,0.0046,0.0067,0.01,0.0121,0.018,0.0166,0.0208,0.021,0.0175,0.0256,0.0166,0.0305,0.0398,0.0113,0.0126,0.0849,0.0161,0.0113,0.0117,0.0047,0.012,0.0109,0.014,0.0174,0.0076,0.0063,0.0101,0.009,0
"TTL_C13T15",0.0275,0.0028,0,0.021,0.0181,0.1664,1.9664,0.0407,0.8474,0.1052,0.0554,0.0272,0.7641,0.0517,0.1422,0.2006,0.0353,0.0534,0.0655,0.1057,0.1245,0.2502,0.1045,0.1244,0.1291,0.1014,0.1045,0.1337,0.1586,0.0762,0.0818,0.16,0.1909,0.078,0.3,0.0221,0.0442,0.2921,0.2577,0.2179,0.0916,0.0201,0.0536,0.0605,0
"TTL_C16",0.0029,1e-04,0,6e-04,4e-04,0.0017,7e-04,1.117,7e-04,0.0025,7e-04,4e-04,8e-04,5e-04,6e-04,8e-04,7e-04,9e-04,8e-04,0.0033,0.0039,0.0042,0.0033,0.0026,0.0015,0.0021,0.001,0.0012,0.0017,8e-04,0.0014,0.0022,0.0012,0.0017,0.0104,5e-04,0.0012,0.0129,0.007,0.0015,8e-04,4e-04,0.0012,0.001,0
"TTL_C17_18",0.0011,2e-04,0,0.0018,0.0014,0.0043,0.0026,0.0036,1.1428,0.0117,0.008,0.0041,0.0043,0.0039,0.0197,0.0294,0.0051,0.0086,0.0113,0.0082,0.0104,0.0295,0.0103,0.0116,0.0099,0.0052,0.0069,0.0073,0.0101,0.0067,0.0083,0.0111,0.0456,0.0071,0.0033,0.0014,0.0023,0.0033,0.0049,0.021,0.01,0.0017,0.0046,0.0034,0
"TTL_C19",0.0053,2e-04,0,0.0112,0.0056,0.0078,0.0015,0.0107,0.0023,1.0131,0.0041,0.0015,0.004,0.0094,0.0055,0.0052,0.0041,0.0102,0.0048,0.0062,0.0084,0.0057,0.0322,0.0141,0.0029,0.0057,0.0205,0.0247,0.0295,0.0047,0.0032,0.0038,0.004,0.003,0.0033,0.0014,0.0035,0.0034,0.0038,0.0079,0.0021,0.0015,0.0034,0.0032,0
"TTL_C20",0.0793,6e-04,0,0.0372,0.0269,0.0347,0.0069,0.0426,0.0146,0.0377,1.2993,0.0592,0.2121,0.086,0.0254,0.0288,0.0066,0.0124,0.0158,0.0264,0.0281,0.0251,0.0203,0.0311,0.0118,0.0182,0.0113,0.0113,0.0136,0.0069,0.0087,0.0181,0.0109,0.0079,0.0073,0.0059,0.0195,0.011,0.0087,0.0106,0.0073,0.0644,0.0086,0.0106,0
"TTL_C21",0.0098,1e-04,0,0.0021,0.0012,0.0035,5e-04,0.0037,9e-04,0.0034,0.0199,1.1112,0.0086,0.0043,0.0015,0.0016,5e-04,8e-04,0.0011,0.0014,0.0016,0.0016,0.0016,0.0024,8e-04,0.0016,8e-04,0.001,0.0012,5e-04,9e-04,0.002,9e-04,8e-04,9e-04,8e-04,0.0015,0.0046,8e-04,0.0013,0.0014,0.0788,0.0011,0.0012,0
"TTL_C22",0.0036,4e-04,0,0.0041,0.0031,0.0409,0.0063,0.0128,0.0254,0.0146,0.0165,0.0075,1.0397,0.0287,0.0384,0.0621,0.008,0.0148,0.0228,0.0678,0.0698,0.0266,0.0197,0.0225,0.0209,0.0237,0.0254,0.0172,0.0175,0.0128,0.008,0.0115,0.012,0.0071,0.0066,0.0017,0.0041,0.0067,0.0085,0.0139,0.0039,0.0037,0.0065,0.0056,0
"TTL_C23",0.0027,1e-04,0,0.0062,0.0052,0.0208,0.0017,0.0026,0.0025,0.005,0.0341,0.0162,0.0167,1.0407,0.0045,0.0051,0.0019,0.0034,0.0031,0.0224,0.0213,0.0089,0.0147,0.0124,0.0132,0.0044,0.0042,0.0051,0.0054,0.0033,0.0025,0.0033,0.0027,0.0023,0.0024,6e-04,0.0027,0.0027,0.0028,0.0027,0.0014,0.0032,0.0026,0.0027,0
"TTL_C24",6e-04,1e-04,0,0.004,0.0034,0.0029,9e-04,0.0018,0.0024,0.0082,0.0019,7e-04,0.002,0.0031,1.1329,0.1086,0.0019,0.0031,0.0045,0.0192,0.0209,0.0131,0.0235,0.017,0.0655,0.0026,0.0096,0.0128,0.0097,0.0087,0.0034,0.0022,0.0037,0.003,0.002,7e-04,0.0022,0.0019,0.0028,0.0031,0.0015,0.001,0.0039,0.0031,0
"TTL_C25",0.0018,6e-04,0,0.0079,0.0062,0.0091,0.0029,0.0057,0.0074,0.0296,0.005,0.0022,0.0059,0.0095,0.0635,1.1908,0.0076,0.0116,0.0159,0.0935,0.1174,0.0695,0.0478,0.0414,0.0941,0.0091,0.0276,0.0351,0.0266,0.0269,0.0139,0.0073,0.0108,0.0119,0.0065,0.0021,0.0058,0.0062,0.0118,0.0122,0.0058,0.0031,0.0122,0.0085,0
"TTL_C26",0.0033,7e-04,0,0.0068,0.0064,0.0091,0.006,0.0138,0.0087,0.0701,0.0122,0.0057,0.0098,0.0072,0.0101,0.0191,1.2357,0.1224,0.2367,0.0456,0.0713,0.0729,0.051,0.0533,0.0152,0.0184,0.0204,0.0282,0.0305,0.0178,0.0226,0.0139,0.0356,0.0605,0.0134,0.0093,0.0086,0.0097,0.0114,0.0313,0.0182,0.0104,0.022,0.0313,0
"TTL_C27",0.0026,7e-04,0,0.0067,0.0052,0.0075,0.0038,0.0129,0.0057,0.0732,0.0082,0.0036,0.0067,0.0064,0.0119,0.0169,0.0736,1.261,0.2897,0.0522,0.0642,0.0764,0.0554,0.0499,0.0208,0.0165,0.0203,0.0274,0.0261,0.0164,0.0177,0.0118,0.0223,0.0303,0.008,0.0047,0.007,0.0074,0.0095,0.0179,0.0106,0.0051,0.0177,0.0202,0
"TTL_C28",0.0023,4e-04,0,0.0024,0.0019,0.008,0.0059,0.0071,0.0075,0.0143,0.0059,0.0031,0.0081,0.0051,0.0072,0.0107,0.0048,0.007,1.1441,0.0076,0.0092,0.0103,0.0846,0.0793,0.011,0.0287,0.029,0.0519,0.0385,0.0271,0.0065,0.0063,0.0182,0.0068,0.0072,0.002,0.0077,0.0071,0.0111,0.0092,0.0038,0.0029,0.0161,0.0126,0
"TTL_C29",0.0011,3e-04,0,0.0098,0.005,0.0024,9e-04,0.0017,0.0015,0.0054,0.0015,7e-04,0.0016,0.0026,0.0023,0.002,0.0012,0.0023,0.0053,1.0842,0.0211,0.0023,0.0322,0.0296,0.0033,0.0021,0.021,0.006,0.0089,0.0063,0.0139,0.0024,0.0059,0.0076,0.0137,0.0012,0.0058,0.013,0.0176,0.0039,0.0015,7e-04,0.0056,0.0057,0
"TTL_C30",7e-04,4e-04,0,0.0069,0.0036,0.0018,7e-04,0.0013,0.0011,0.004,0.0012,5e-04,0.0012,0.0019,0.0017,0.0016,8e-04,0.0011,0.0022,0.0521,1.1487,0.0023,0.0158,0.0093,0.002,0.0017,0.0088,0.0315,0.0335,0.0045,0.0057,0.0018,0.0037,0.0033,0.0099,9e-04,0.0032,0.0092,0.0086,0.0027,0.0011,5e-04,0.0033,0.0024,0
"TTL_C31T33",0.0112,0.0076,0,0.0228,0.0175,0.0278,0.0114,0.0256,0.0177,0.389,0.0193,0.0103,0.0197,0.0286,0.0318,0.0501,0.0913,0.126,0.062,0.035,0.0493,1.1821,0.1045,0.1327,0.0771,0.0495,0.0707,0.0795,0.1061,0.0607,0.1692,0.0466,0.0586,0.1446,0.0203,0.0159,0.0207,0.0192,0.0342,0.0674,0.0667,0.0113,0.1127,0.056,0
"TTL_D",0.0025,2e-04,0,0.002,0.0013,0.0125,0.0013,0.0043,0.0097,0.0051,0.011,0.0028,0.0064,0.0069,0.0037,0.0035,0.0033,0.0069,0.0057,0.0025,0.0031,0.0043,1.0659,0.0242,0.0035,0.0034,0.0054,0.004,0.0055,0.0045,0.0075,0.0057,0.0114,0.0178,0.0225,0.0059,0.0498,0.0214,0.0103,0.0348,0.0094,0.0044,0.009,0.0064,0
"TTL_E",0.0015,2e-04,0,0.0016,0.0015,0.0053,0.001,0.0021,0.0025,0.0031,0.0028,0.0012,0.0024,0.0075,0.0042,0.0031,0.003,0.0065,0.0068,0.0034,0.0054,0.0049,0.0123,1.04,0.0044,0.0038,0.0068,0.0081,0.0093,0.0066,0.0111,0.0072,0.004,0.0117,0.0043,0.002,0.0133,0.0044,0.0048,0.0109,0.0045,0.0015,0.0033,0.0059,0
"TTL_F",0.0025,2e-04,0,0.0547,0.0485,0.0091,0.0025,0.0051,0.0058,0.0067,0.0064,0.0024,0.0055,0.0125,0.0104,0.0072,0.003,0.0052,0.0061,0.004,0.0051,0.0049,0.2981,0.1501,1.0889,0.0062,0.0495,0.0399,0.0403,0.0538,0.0075,0.0091,0.0253,0.0096,0.011,0.0034,0.0196,0.0107,0.0149,0.0164,0.0054,0.0036,0.0269,0.0228,0
"TTL_G",0.0503,0.0063,0,0.038,0.0305,0.151,0.1855,0.176,0.1962,0.1985,0.1248,0.0774,0.219,0.0762,0.098,0.1331,0.107,0.1449,0.194,0.1397,0.1569,0.1694,0.1598,0.1659,0.0997,1.0776,0.1058,0.1047,0.121,0.0649,0.0944,0.1061,0.0974,0.0919,0.0919,0.0192,0.0413,0.0924,0.0912,0.0987,0.0538,0.0639,0.0697,0.0574,0
