"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0846,0.0326,0.0032,0.0134,0.0092,0.4516,0.0263,0.0796,0.0317,0.0053,0.0329,0.0326,0.0278,0.0062,0.0093,0.0088,0.0111,0.0109,0.0102,0.0107,0.0096,0.0344,0.003,0.0141,0.0106,0.0324,0.0039,0.005,0.0076,0.0026,0.0028,0.1308,0.0134,0.0016,0.009,0.0025,0.0036,0.0118,0.0108,0.0072,0.0077,0.0211,0.027,0.0335,0
"TTL_A03",0.0114,1.0778,4e-04,0.0017,0.0013,0.0618,0.0026,0.0041,0.0027,7e-04,0.0044,0.0054,0.0032,7e-04,0.001,9e-04,0.0012,0.0012,0.0011,0.0011,0.001,0.0031,4e-04,0.0017,0.001,0.003,5e-04,7e-04,0.0012,4e-04,3e-04,0.0393,0.0039,2e-04,0.0015,4e-04,6e-04,0.0021,0.0018,0.0014,0.002,0.0057,0.0092,0.011,0
"TTL_B05_06",0.0329,0.027,1.1551,0.2399,0.1236,0.0665,0.06,0.0628,0.0881,0.9966,0.1657,0.0667,0.1045,0.1173,0.1442,0.0792,0.0623,0.0772,0.0654,0.0587,0.0745,0.0602,0.4614,0.1221,0.0741,0.021,0.064,0.0776,0.1099,0.0262,0.0608,0.0551,0.0506,0.0535,0.0296,0.0325,0.0149,0.0318,0.0323,0.0101,0.0097,0.0235,0.0299,0.0283,0
"TTL_B07_08",0.0093,0.0025,0.0065,1.0628,0.0286,0.0146,0.0181,0.0208,0.0274,0.0337,0.2531,0.0915,0.0726,0.0574,0.0144,0.012,0.013,0.0163,0.0105,0.0111,0.011,0.0179,0.0037,0.014,0.0393,0.0016,0.003,0.0039,0.0051,0.0017,0.002,0.0057,0.0118,0.0012,0.0044,0.0011,0.0024,0.0068,0.0058,0.0013,0.0016,0.0058,0.0044,0.0063,0
"TTL_B09",0.0038,0.0033,0.0912,0.0502,1.1554,0.0071,0.0062,0.0067,0.0097,0.0962,0.024,0.0094,0.0125,0.02,0.0258,0.011,0.0072,0.0099,0.0082,0.0072,0.0085,0.0068,0.0398,0.0131,0.0133,0.002,0.0067,0.0079,0.0109,0.0029,0.0054,0.0051,0.0051,0.0045,0.003,0.0027,0.0016,0.0034,0.0033,0.0011,0.001,0.0024,0.003,0.0029,0
"TTL_C10T12",0.0951,0.0488,0.0031,0.0081,0.0087,1.1554,0.0085,0.0131,0.0105,0.0052,0.041,0.0395,0.0178,0.0054,0.0069,0.0059,0.0069,0.0073,0.0063,0.0065,0.0061,0.0092,0.0027,0.0242,0.0068,0.0127,0.0046,0.0057,0.0096,0.0027,0.0027,0.2338,0.0069,0.0014,0.0095,0.0036,0.004,0.0126,0.0107,0.0064,0.0073,0.02,0.0181,0.0185,0
"TTL_C13T15",0.0014,0.001,0.0085,0.0118,0.0087,0.006,1.4317,0.0087,0.0182,0.009,0.0077,0.0052,0.0205,0.0057,0.0044,0.0039,0.0046,0.0049,0.0045,0.0047,0.0044,0.028,0.0043,0.0392,0.0061,0.005,0.0031,0.0052,0.0058,0.003,0.0077,0.003,0.0152,0.0028,0.0136,0.0013,0.0045,0.0169,0.0196,0.0125,0.0114,0.0368,0.0484,0.0675,0
"TTL_C16",0.0015,8e-04,0.0035,0.0073,0.0081,0.0085,0.0094,1.3745,0.0572,0.0034,0.0066,0.0048,0.0289,0.0082,0.0087,0.011,0.0092,0.0098,0.01,0.0085,0.0137,0.1315,0.0022,0.0105,0.0478,0.002,0.0023,0.0036,0.0042,0.0024,0.002,0.0026,0.0158,0.0014,0.0043,0.002,0.0024,0.0049,0.0052,0.0014,0.0019,0.0041,0.0075,0.0083,0
"TTL_C17_18",0.0034,0.0018,0.0033,0.0077,0.0084,0.0257,0.0207,0.0492,1.3679,0.0034,0.0139,0.0162,0.0299,0.0099,0.0101,0.0114,0.0148,0.0162,0.0126,0.0102,0.0111,0.0268,0.0024,0.018,0.0099,0.006,0.0028,0.0038,0.0047,0.0032,0.0059,0.0071,0.2252,0.0028,0.0108,0.0097,0.0029,0.0149,0.0085,0.0038,0.0063,0.0084,0.0179,0.0122,0
"TTL_C19",0.0242,0.0234,0.0259,0.0737,0.0531,0.0268,0.0215,0.0232,0.0236,1.0259,0.054,0.0277,0.0367,0.0601,0.0408,0.0255,0.0213,0.0269,0.0237,0.0199,0.0209,0.0208,0.0201,0.0357,0.0396,0.0101,0.0583,0.07,0.1017,0.0197,0.0217,0.012,0.0146,0.0064,0.0091,0.0029,0.0042,0.0104,0.0133,0.0049,0.0038,0.0101,0.0136,0.0116,0
"TTL_C20",0.0461,0.0089,0.017,0.0481,0.0484,0.066,0.0898,0.1105,0.1468,0.0171,1.4431,0.2393,0.402,0.0255,0.0605,0.0554,0.0639,0.0798,0.0487,0.0541,0.0525,0.0931,0.0107,0.0636,0.0385,0.0063,0.0062,0.0086,0.0101,0.0055,0.0066,0.0185,0.0621,0.0045,0.0212,0.005,0.0118,0.0336,0.029,0.0056,0.0078,0.0276,0.0209,0.0319,0
"TTL_C21",0.0119,0.0046,0.0022,0.0075,0.0053,0.0158,0.0118,0.0144,0.023,0.0023,0.0709,1.6261,0.0365,0.0034,0.0086,0.0076,0.0104,0.0104,0.0077,0.0075,0.0092,0.0155,0.0015,0.0086,0.0051,0.0011,0.001,0.0016,0.0018,0.001,0.0011,0.0043,0.01,8e-04,0.005,0.001,0.002,0.0104,0.005,0.0017,0.002,0.0181,0.0032,0.0054,0
"TTL_C22",0.0038,0.0019,0.005,0.0123,0.017,0.0275,0.0302,0.0441,0.056,0.0051,0.0205,0.0193,1.1998,0.0128,0.016,0.02,0.0295,0.0401,0.032,0.0363,0.0229,0.0569,0.0039,0.025,0.0346,0.0046,0.0039,0.0042,0.0049,0.0029,0.0041,0.0071,0.0375,0.0022,0.0065,0.0027,0.0026,0.0075,0.007,0.0022,0.0024,0.0073,0.0074,0.0088,0
"TTL_C23",0.0014,7e-04,0.0064,0.0118,0.0144,0.0066,0.0039,0.0065,0.0052,0.0067,0.0131,0.01,0.0107,1.1673,0.0114,0.0085,0.0085,0.01,0.0074,0.0074,0.007,0.0062,0.0036,0.0115,0.1777,0.0012,0.0014,0.002,0.0024,0.0011,0.0012,0.0135,0.0028,0.001,0.0023,7e-04,0.0014,0.0023,0.0019,7e-04,7e-04,0.002,0.0022,0.0023,0
"TTL_C24",0.0035,0.0019,0.0093,0.014,0.042,0.0233,0.0227,0.026,0.0291,0.0093,0.0218,0.0148,0.0471,0.0277,1.3916,0.2979,0.1208,0.2536,0.176,0.1626,0.1567,0.0806,0.0214,0.0105,0.0855,0.0036,0.0101,0.0167,0.0147,0.01,0.0099,0.0078,0.0179,0.0066,0.018,0.0026,0.0071,0.0198,0.0153,0.0028,0.0026,0.0073,0.009,0.0116,0
"TTL_C25",0.0043,0.0023,0.0098,0.0144,0.0481,0.0304,0.0295,0.0383,0.024,0.0099,0.0216,0.0166,0.0434,0.0233,0.1067,1.1933,0.0979,0.1306,0.1484,0.1238,0.1339,0.079,0.0201,0.0108,0.0883,0.0039,0.0101,0.0158,0.0143,0.0112,0.0097,0.0099,0.0176,0.0067,0.0201,0.0026,0.0081,0.0194,0.0193,0.0033,0.0028,0.0074,0.01,0.0107,0
"TTL_C26",0.0023,0.0013,0.0065,0.0096,0.0212,0.0125,0.0158,0.0162,0.0256,0.0065,0.0141,0.0142,0.0258,0.0113,0.0334,0.0481,1.3983,0.1359,0.0787,0.0738,0.1027,0.0893,0.0188,0.0072,0.0316,0.0043,0.009,0.0142,0.0173,0.0113,0.0112,0.0059,0.0375,0.0209,0.0722,0.0042,0.005,0.0315,0.0213,0.0055,0.0056,0.0168,0.0147,0.023,0
"TTL_C27",8e-04,5e-04,0.0025,0.0036,0.0095,0.0044,0.0054,0.0052,0.0059,0.0025,0.0044,0.0037,0.0082,0.0042,0.0142,0.0154,0.0443,1.1028,0.0371,0.0288,0.0314,0.0225,0.0106,0.0031,0.0206,0.0013,0.0031,0.0042,0.0042,0.0031,0.0027,0.002,0.0058,0.0033,0.0087,8e-04,0.0021,0.0066,0.0058,0.001,0.001,0.0024,0.0037,0.0042,0
"TTL_C28",0.0045,0.0026,0.0132,0.0218,0.0684,0.0268,0.0374,0.0339,0.0383,0.0134,0.0236,0.0198,0.0424,0.0278,0.0984,0.0834,0.0844,0.097,1.2809,0.1279,0.1383,0.0804,0.0301,0.0118,0.0671,0.0047,0.0142,0.0252,0.0241,0.016,0.0147,0.0092,0.0278,0.008,0.0197,0.0031,0.0065,0.0208,0.0246,0.0035,0.0033,0.009,0.0129,0.0133,0
"TTL_C29",0.002,0.0012,0.0057,0.009,0.0163,0.0108,0.0138,0.0138,0.0136,0.0057,0.01,0.0083,0.0201,0.0113,0.0446,0.0484,0.0539,0.0607,0.0699,1.3205,0.0881,0.078,0.0094,0.005,0.021,0.0038,0.0178,0.0102,0.0132,0.0093,0.0242,0.0042,0.0111,0.0068,0.0128,0.0023,0.0044,0.0126,0.0223,0.0025,0.0019,0.0055,0.0086,0.008,0
"TTL_C30",3e-04,2e-04,0.0014,0.0018,0.0026,0.0013,0.0018,0.0018,0.002,0.0014,0.0016,0.0013,0.0026,0.0018,0.0105,0.0092,0.014,0.0121,0.016,0.0175,1.0918,0.0079,0.0016,8e-04,0.003,6e-04,0.0031,0.0157,0.0143,0.003,0.0023,7e-04,0.0015,8e-04,0.0022,4e-04,6e-04,0.002,0.0021,4e-04,3e-04,8e-04,0.0014,0.0013,0
