"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1706,0.0254,0.001,0.0044,0.0059,0.2121,0.013,0.0809,0.0077,0.0038,0.0169,0.0104,0.0102,0.0063,0.0054,0.0061,0.0055,0.0058,0.0095,0.0064,0.007,0.0152,0.0127,0.0109,0.0119,0.0068,0.0059,0.0083,0.0108,0.0103,0.0068,0.0563,0.0085,0.0072,0.0091,0.0032,0.0035,0.0088,0.0142,0.0074,0.0058,0.0078,0.0103,0.0087,0
"TTL_A03",0.0058,1.006,1e-04,6e-04,7e-04,0.0276,0.001,8e-04,6e-04,3e-04,0.0028,8e-04,9e-04,6e-04,5e-04,4e-04,4e-04,5e-04,7e-04,5e-04,6e-04,0.0011,4e-04,9e-04,9e-04,6e-04,6e-04,0.001,0.0016,0.0015,5e-04,0.0072,5e-04,4e-04,8e-04,2e-04,2e-04,7e-04,8e-04,4e-04,4e-04,5e-04,8e-04,7e-04,0
"TTL_B05_06",0.0387,0.076,1.0388,0.1572,0.0382,0.0293,0.0148,0.0193,0.0196,0.6237,0.0266,0.0077,0.0186,0.0579,0.0342,0.0185,0.0098,0.0127,0.0159,0.0169,0.0133,0.0146,0.1349,0.0198,0.0243,0.0121,0.0535,0.0662,0.1085,0.0176,0.0179,0.0139,0.0074,0.0084,0.0073,0.0035,0.0053,0.0076,0.019,0.0098,0.0076,0.0078,0.011,0.0082,0
"TTL_B07_08",0.0028,0.0014,0.0031,1.0481,0.0051,0.002,0.0018,0.0038,0.0045,0.0033,0.0025,7e-04,0.0034,0.0584,0.0026,0.0031,0.0014,0.0018,0.0024,0.0026,0.0019,0.0014,0.0083,0.0012,0.0081,7e-04,0.001,0.0011,0.0013,8e-04,8e-04,9e-04,6e-04,6e-04,6e-04,4e-04,0.0011,5e-04,0.001,8e-04,7e-04,6e-04,8e-04,7e-04,0
"TTL_B09",0.0032,0.0058,0.0312,0.0302,1.0769,0.0022,0.0013,0.0021,0.0022,0.0421,0.0027,7e-04,0.002,0.01,0.0107,0.003,0.0011,0.0015,0.0021,0.0021,0.0017,0.0015,0.0095,0.0019,0.0054,0.001,0.004,0.0048,0.0075,0.0017,0.0014,0.0011,6e-04,8e-04,7e-04,4e-04,9e-04,9e-04,0.0015,0.001,6e-04,7e-04,9e-04,8e-04,0
"TTL_C10T12",0.2149,0.1362,0.0013,0.006,0.0056,1.2866,0.0311,0.021,0.0125,0.0052,0.0662,0.021,0.0269,0.009,0.0084,0.0076,0.0074,0.0083,0.0123,0.0088,0.0092,0.0133,0.0101,0.0102,0.0083,0.0095,0.0074,0.0078,0.0103,0.0091,0.0072,0.1992,0.0076,0.006,0.0103,0.0034,0.0029,0.0105,0.0113,0.008,0.0058,0.0124,0.0121,0.0155,0
"TTL_C13T15",0.0023,0.0024,4e-04,0.0017,0.0017,0.0026,1.201,0.0051,0.0139,9e-04,0.0029,0.0019,0.0081,0.0066,0.0046,0.0097,0.0043,0.0037,0.0062,0.0086,0.018,0.0122,0.0016,0.0049,0.0047,0.0021,0.0021,0.0026,0.0024,0.0032,0.0099,0.0028,0.0028,0.0019,0.002,7e-04,0.0012,0.002,0.004,0.0027,0.0015,0.0039,0.0047,0.0066,0
"TTL_C16",0.0047,0.004,9e-04,0.0052,0.0025,0.0034,0.0033,1.1478,0.0068,0.0023,0.0036,0.0019,0.0081,0.0073,0.0083,0.0068,0.0067,0.0044,0.0057,0.0109,0.0137,0.0258,0.0089,0.0062,0.0495,0.0023,0.0032,0.0034,0.0036,0.0031,0.0026,0.0024,0.0017,0.002,0.0019,0.0015,0.0063,0.0017,0.0032,0.0027,0.0013,0.0018,0.0044,0.003,0
"TTL_C17_18",0.0088,0.0052,0.0013,0.0076,0.004,0.0198,0.0113,0.0123,1.2633,0.0028,0.0136,0.0067,0.0191,0.011,0.0145,0.0109,0.0096,0.0105,0.0108,0.0093,0.0084,0.0108,0.0031,0.0104,0.0071,0.0122,0.0043,0.0044,0.0044,0.0045,0.0123,0.0075,0.0315,0.0105,0.0085,0.0035,0.0028,0.0103,0.0074,0.0062,0.0051,0.0043,0.0091,0.0076,0
"TTL_C19",0.0452,0.1155,0.005,0.0242,0.0357,0.0283,0.0156,0.0204,0.0163,1.0793,0.018,0.0077,0.0174,0.0503,0.0166,0.0173,0.0108,0.0131,0.0165,0.0164,0.0134,0.0168,0.0127,0.0225,0.025,0.0154,0.0824,0.102,0.1702,0.023,0.0243,0.0123,0.0075,0.0103,0.008,0.0035,0.0058,0.0086,0.0228,0.0121,0.0067,0.0069,0.0096,0.0097,0
"TTL_C20",0.0632,0.013,0.0062,0.0266,0.0203,0.0331,0.0928,0.0374,0.0531,0.0334,1.186,0.0422,0.1499,0.0435,0.0584,0.0306,0.0261,0.0308,0.0326,0.0313,0.0383,0.0888,0.007,0.0125,0.0235,0.0084,0.0097,0.0103,0.0128,0.0081,0.0088,0.0121,0.011,0.0077,0.0082,0.0035,0.0069,0.0092,0.0139,0.0101,0.0069,0.0125,0.0103,0.0184,0
"TTL_C21",0.0238,0.0037,6e-04,0.0027,0.0031,0.0175,0.0084,0.0053,0.0051,0.0025,0.0305,1.0758,0.0125,0.004,0.0046,0.0037,0.0044,0.0042,0.0091,0.0042,0.005,0.0088,0.0025,0.0054,0.0051,0.0033,0.0025,0.0033,0.0033,0.0038,0.004,0.0055,0.0038,0.0037,0.0055,0.0018,0.0018,0.0147,0.0046,0.0134,0.008,0.0488,0.004,0.0046,0
"TTL_C22",0.014,0.0106,0.0024,0.0139,0.0085,0.0256,0.0263,0.0238,0.0295,0.005,0.0219,0.0082,1.0826,0.0187,0.0312,0.0248,0.0277,0.0252,0.0286,0.0285,0.0324,0.0242,0.0049,0.0092,0.0287,0.0141,0.0075,0.0063,0.007,0.0061,0.0064,0.0087,0.0059,0.0056,0.0053,0.0022,0.0051,0.0048,0.0068,0.0071,0.0045,0.0077,0.0093,0.007,0
