"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1492,0.0833,0.0041,0.0067,4e-04,0.1351,0.0059,0.1485,0.1174,0.0032,0.0367,0.0198,0.0131,0.0058,0.0041,0.0042,0.0032,0.0032,0.0036,0.0022,0.0047,0.0097,0.0073,0.0048,0.0091,0.0103,0.0057,0.0078,0.0073,0.0064,0.0028,0.0222,0.0069,0.0019,0.0026,0.0025,0.0029,0.0048,0.0123,0.0027,0.0027,0.0035,0.0029,0.0103,0
"DOM_A03",0,1.0155,0.0014,0.0016,0,4e-04,1e-04,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,2e-04,0,1e-04,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,3e-04,0
"DOM_B05_06",6e-04,6e-04,1.0036,0.002,0,4e-04,4e-04,5e-04,0.0013,0.0022,5e-04,4e-04,3e-04,0.0014,0.0031,4e-04,1e-04,2e-04,4e-04,1e-04,5e-04,2e-04,0.0042,5e-04,7e-04,3e-04,4e-04,6e-04,6e-04,4e-04,2e-04,4e-04,3e-04,2e-04,1e-04,1e-04,2e-04,3e-04,4e-04,2e-04,3e-04,2e-04,2e-04,2e-04,0
"DOM_B07_08",0.0028,0.0015,0.0039,1.021,8e-04,0.0017,0.0018,0.0018,0.0023,0.007,0.0024,0.0021,0.0014,0.0238,0.0171,0.0017,6e-04,0.0011,0.0019,5e-04,0.0021,9e-04,0.0061,0.0019,0.0065,0.001,0.0015,0.0017,0.0012,0.0014,5e-04,9e-04,8e-04,4e-04,3e-04,3e-04,0.0015,0.0012,0.0016,7e-04,7e-04,4e-04,5e-04,7e-04,0
"DOM_B09",0.0023,0.0017,0.0379,0.0353,1.1705,0.0012,7e-04,0.001,0.0038,0.02,0.0013,9e-04,8e-04,0.0045,0.0032,6e-04,3e-04,4e-04,7e-04,3e-04,0.0014,5e-04,0.0055,0.0019,0.0021,9e-04,0.0025,0.004,0.0023,0.0057,9e-04,9e-04,7e-04,4e-04,4e-04,3e-04,0.0028,0.001,0.0013,5e-04,6e-04,5e-04,5e-04,7e-04,0
"DOM_C10T12",0.0241,0.0516,5e-04,0.001,1e-04,1.0457,7e-04,0.0036,0.0033,7e-04,0.0089,0.0016,0.0011,7e-04,7e-04,5e-04,5e-04,4e-04,5e-04,3e-04,6e-04,0.001,7e-04,0.0039,7e-04,0.0033,0.0049,0.0064,0.0025,0.0117,0.0011,0.0405,0.0056,5e-04,6e-04,5e-04,2e-04,8e-04,0.0016,0.0021,0.0021,0.0035,0.0015,0.0066,0
"DOM_C13T15",5e-04,6e-04,6e-04,9e-04,1e-04,8e-04,1.0622,5e-04,0.0022,2e-04,4e-04,6e-04,6e-04,5e-04,6e-04,0.0021,3e-04,5e-04,0.0019,0.0022,0.0019,0.0028,4e-04,7e-04,6e-04,7e-04,3e-04,5e-04,0.0014,4e-04,3e-04,5e-04,0.0011,2e-04,3e-04,0.0012,1e-04,4e-04,5e-04,0.0021,6e-04,6e-04,5e-04,0.001,0
"DOM_C16",0.0069,0.0062,0.0035,0.0057,3e-04,0.006,0.0043,1.132,0.0142,0.0022,0.0064,0.0046,0.0048,0.008,0.0044,0.0041,0.0026,0.004,0.0037,0.0016,0.004,0.0234,0.0058,0.0038,0.0162,0.0058,0.0041,0.0045,0.0042,0.0042,0.0026,0.0043,0.0034,0.0016,0.0016,0.0015,0.0019,0.0035,0.0046,0.0022,0.0021,0.0022,0.0015,0.025,0
"DOM_C17_18",0.0026,0.0024,8e-04,0.0018,2e-04,0.0118,0.0059,0.0038,1.0748,0.001,0.0048,0.0223,0.0029,0.0038,0.0014,0.0029,0.0022,0.0021,0.0023,0.0012,0.0013,0.0024,0.0019,0.0024,0.0018,0.004,0.0014,0.0023,0.0048,0.0018,0.0029,0.0052,0.0205,0.0021,0.0075,0.0031,0.0013,0.0089,0.0162,0.0031,0.0043,0.0019,0.0034,0.0057,0
"DOM_C19",0.0427,0.0145,0.0116,0.0284,0.0027,0.018,0.0115,0.0165,0.0155,1.0494,0.0364,0.0165,0.0178,0.0181,0.0163,0.0068,0.0043,0.0055,0.0074,0.0043,0.0455,0.0071,0.0061,0.0241,0.0126,0.0156,0.0892,0.1337,0.0899,0.0237,0.0154,0.0149,0.0087,0.0055,0.0054,0.0055,0.0095,0.016,0.0318,0.0078,0.0086,0.0078,0.0069,0.0157,0
