"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.135,0.2715,0.0175,0.019,0.0147,0.4045,0.0617,0.2255,0.0237,0.0152,0.0335,0.0286,0.0325,0.013,0.0207,0.0172,0.0111,0.0111,0.0124,0.0035,0.0023,0.0164,0.022,0.017,0.0278,0.0129,0.0049,0.0036,0.0097,0.0065,0.0091,0.2187,0.0233,0.0065,0.007,0.0068,0.0022,0.0083,0.0063,0.0213,0.0121,0.0156,0.0108,0.0125,0
"DOM_A03",8e-04,1.0183,8e-04,8e-04,8e-04,0.0035,0.0092,0.0012,8e-04,7e-04,0.0067,0.0107,0.0016,6e-04,7e-04,6e-04,6e-04,6e-04,7e-04,2e-04,1e-04,6e-04,8e-04,7e-04,6e-04,3e-04,3e-04,2e-04,4e-04,3e-04,4e-04,0.0029,4e-04,3e-04,3e-04,2e-04,1e-04,2e-04,2e-04,0.0048,6e-04,0.0015,0.0016,0.0024,0
"DOM_B05_06",0.0064,0.0081,1.0861,0.0493,0.0236,0.0088,0.0097,0.0146,0.0207,0.5718,0.0174,0.0074,0.0148,0.0691,0.0451,0.0257,0.0115,0.0118,0.013,0.0053,0.003,0.0156,0.086,0.0151,0.0244,0.0099,0.0641,0.0336,0.0555,0.0125,0.0217,0.0092,0.0084,0.0117,0.0046,0.006,0.0017,0.0089,0.0048,0.012,0.0048,0.0066,0.0055,0.0067,0
"DOM_B07_08",7e-04,9e-04,0.003,1.0037,0.0012,8e-04,5e-04,0.0018,0.001,0.0027,0.003,0.001,0.0012,0.0211,0.2701,0.1126,0.0059,0.0099,0.0133,0.0042,0.0013,0.007,0.0023,0.0027,0.0282,5e-04,7e-04,5e-04,9e-04,0.0011,8e-04,7e-04,8e-04,8e-04,5e-04,9e-04,0.0012,6e-04,3e-04,0.0018,0.001,0.001,0.0011,0.001,0
"DOM_B09",5e-04,0.0011,0.0022,0.0018,1.0009,4e-04,3e-04,5e-04,7e-04,0.0013,4e-04,2e-04,8e-04,8e-04,0.0013,9e-04,4e-04,4e-04,6e-04,1e-04,1e-04,2e-04,0.0017,0.0014,4e-04,4e-04,2e-04,2e-04,2e-04,2e-04,4e-04,3e-04,2e-04,2e-04,1e-04,3e-04,1e-04,1e-04,2e-04,3e-04,2e-04,2e-04,3e-04,3e-04,0
"DOM_C10T12",0.109,0.0957,0.0045,0.01,0.0164,1.1861,0.0309,0.0458,0.0238,0.011,0.0641,0.055,0.0207,0.0143,0.0219,0.0173,0.0124,0.0117,0.0129,0.0035,0.0021,0.0097,0.0236,0.0095,0.0126,0.0114,0.004,0.003,0.0131,0.0079,0.0091,0.3621,0.0146,0.008,0.0089,0.0082,0.0013,0.0133,0.0088,0.0254,0.016,0.0172,0.0134,0.0161,0
"DOM_C13T15",0.0074,0.0049,0.0037,0.0075,0.0139,0.0052,1.2212,0.0873,0.0283,0.0043,0.0058,0.0045,0.022,0.0055,0.0086,0.0108,0.0107,0.0097,0.0071,0.0066,0.0025,0.0434,0.0057,0.0053,0.0105,0.0066,0.0049,0.0025,0.0047,0.0061,0.0131,0.0064,0.016,0.0091,0.0066,0.0032,9e-04,0.0034,0.0046,0.013,0.0088,0.0044,0.0118,0.0199,0
"DOM_C16",0.002,0.0014,0.0014,0.0102,0.0016,0.0015,0.0012,1.0434,0.0012,0.0013,0.0011,8e-04,0.0019,0.0021,0.0053,0.0048,0.0029,0.0034,0.0041,0.001,6e-04,0.0216,0.0027,0.0028,0.0258,0.0026,8e-04,0.001,0.0013,0.0015,0.0012,0.0012,0.0014,0.0011,6e-04,9e-04,0.0012,0.0016,5e-04,0.0019,0.0014,0.0013,0.0019,0.0024,0
"DOM_C17_18",0.0072,0.0084,0.0042,0.0095,0.0108,0.0189,0.0147,0.0224,1.1968,0.0099,0.0346,0.0338,0.0365,0.0312,0.0174,0.0254,0.0476,0.0438,0.0294,0.0075,0.0045,0.0155,0.0155,0.0107,0.0181,0.0266,0.0076,0.0043,0.0106,0.0111,0.081,0.011,0.0673,0.0434,0.0262,0.0282,0.0029,0.0186,0.0268,0.015,0.014,0.0161,0.0241,0.0253,0
"DOM_C19",0.008,0.0088,0.0165,0.023,0.0231,0.0088,0.008,0.0115,0.0133,1.0601,0.0196,0.0085,0.0149,0.0521,0.0253,0.0183,0.0127,0.0127,0.0123,0.0071,0.0042,0.0239,0.0132,0.0171,0.0235,0.0124,0.1145,0.0604,0.0999,0.0144,0.0321,0.0079,0.0093,0.0136,0.006,0.0047,0.0018,0.013,0.0067,0.015,0.0043,0.0065,0.0055,0.0072,0
