"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0818,0.001,0,0.0031,0.0022,0.1304,0.0062,0.0413,0.0078,0.0017,0.0067,0.0014,0.0029,0.0018,0.0018,0.0022,0.0011,0.0012,0.0012,9e-04,0.0011,0.0021,0.003,0.0028,0.0022,0.0032,0.0012,6e-04,0.003,0.0017,8e-04,0.0329,0.0027,8e-04,0.0013,9e-04,5e-04,0.0011,0.0043,0.0015,8e-04,0.0035,0.0045,0.0037,0
"DOM_A03",0,1.0083,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,1e-04,1e-04,0,0.0013,1e-04,0,0,0,0,0,1e-04,0,0,0,1e-04,1e-04,0
"DOM_B05_06",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",5e-04,7e-04,0,1.0127,0.0059,4e-04,4e-04,5e-04,8e-04,0.0016,8e-04,2e-04,4e-04,0.0158,0.0031,7e-04,4e-04,6e-04,4e-04,4e-04,4e-04,0.0046,6e-04,9e-04,0.0046,0.0012,6e-04,3e-04,7e-04,4e-04,2e-04,0.0016,2e-04,1e-04,2e-04,1e-04,3e-04,2e-04,3e-04,2e-04,1e-04,2e-04,4e-04,4e-04,0
"DOM_B09",0,0,0,1e-04,1.0004,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",0.1888,0.0028,0,0.0025,0.0055,1.2115,0.0044,0.0108,0.0097,0.0071,0.0229,0.003,0.0054,0.0027,0.0033,0.0053,0.0031,0.0031,0.003,0.0022,0.003,0.0033,0.0035,0.0103,0.0034,0.0083,0.0034,0.002,0.0141,0.0077,0.0026,0.1859,0.0105,0.0024,0.0039,0.0036,0.001,0.0037,0.0092,0.008,0.0042,0.016,0.0289,0.0121,0
"DOM_C13T15",0.001,0.0304,0,0.0014,0.0019,0.0015,1.1067,0.0014,0.0082,7e-04,0.0016,5e-04,0.005,0.0013,0.0012,0.0013,0.001,0.001,0.001,0.0068,0.0013,0.0122,6e-04,0.0015,0.0026,0.001,5e-04,4e-04,0.0011,6e-04,4e-04,0.0016,0.0012,5e-04,5e-04,3e-04,4e-04,6e-04,0.0012,5e-04,2e-04,0.0014,0.0015,0.0032,0
"DOM_C16",0.0024,0.0021,0,0.0035,0.0032,0.0032,0.0016,1.1335,0.0079,0.001,0.0026,0.001,0.0035,0.0057,0.0031,0.0042,0.0019,0.0033,0.0053,0.0018,0.0024,0.0159,0.0092,0.0036,0.0188,0.0015,0.0016,8e-04,0.0019,0.0013,7e-04,0.0018,0.0014,7e-04,8e-04,6e-04,0.0042,0.0011,0.0022,8e-04,5e-04,0.0011,0.0043,0.0033,0
"DOM_C17_18",0.005,0.003,0,0.0025,0.0043,0.0146,0.0076,0.013,1.1204,0.0028,0.0054,0.0042,0.0116,0.0072,0.0045,0.0037,0.0042,0.0059,0.003,0.003,0.0026,0.0072,0.0019,0.004,0.0034,0.01,0.0028,0.0015,0.0053,0.0059,0.0032,0.006,0.0619,0.0027,0.0026,0.0032,0.0012,0.006,0.0076,0.0068,0.0026,0.0034,0.0071,0.0105,0
"DOM_C19",0.0293,0.1036,0,0.0253,0.0524,0.0141,0.0176,0.0177,0.018,1.1805,0.0665,0.0069,0.0316,0.0199,0.0145,0.0112,0.009,0.0114,0.008,0.0065,0.007,0.014,0.0072,0.0167,0.0144,0.0103,0.0373,0.0393,0.1331,0.013,0.0127,0.0097,0.0075,0.0042,0.0071,0.0048,0.0032,0.0072,0.0131,0.0086,0.0025,0.0071,0.0072,0.009,0
