"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.2497,0.1725,0.0216,0.0226,0.0221,0.5237,0.234,0.2963,0.1317,0.0173,0.0438,0.2561,0.0649,0.0279,0.0207,0.0305,0.0224,0.0281,0.0251,0.0282,0.0255,0.1532,0.0167,0.0429,0.0384,0.0308,0.0163,0.0235,0.0473,0.1277,0.023,0.2485,0.0644,0.0218,0.0337,0.0177,0.0082,0.0635,0.0396,0.0295,0.0381,0.1104,0.0388,0.0367,0
"DOM_A03",0.0078,1.0605,0.0021,0.0027,0.0022,0.0589,0.0061,0.0051,0.0044,0.0019,0.0039,0.0068,0.003,0.0027,0.0024,0.0032,0.0023,0.003,0.0028,0.0027,0.0026,0.0042,0.0019,0.0045,0.0031,0.0041,0.0021,0.0024,0.0052,0.0031,0.0023,0.0777,0.0066,0.0029,0.005,0.0033,0.0013,0.0098,0.0071,0.0047,0.0053,0.005,0.0035,0.003,0
"DOM_B05_06",0.0225,0.0236,1.1055,0.0783,0.0784,0.0267,0.0385,0.0515,0.0528,0.4469,0.1373,0.0348,0.0717,0.1302,0.1053,0.0723,0.033,0.0582,0.0588,0.0409,0.0495,0.0495,0.2103,0.0751,0.0728,0.0227,0.0655,0.129,0.1207,0.0987,0.0451,0.0248,0.0368,0.0224,0.0268,0.0117,0.009,0.0467,0.0345,0.0211,0.0264,0.0333,0.0089,0.0218,0
"DOM_B07_08",0.0057,0.0051,0.0147,1.0803,0.0246,0.0063,0.0088,0.0116,0.0123,0.0092,0.0465,0.0126,0.0234,0.0959,0.1503,0.0677,0.0169,0.0511,0.0455,0.0273,0.0363,0.0233,0.0092,0.0205,0.0629,0.0056,0.0058,0.007,0.0082,0.0092,0.0102,0.0047,0.0114,0.0089,0.0075,0.0025,0.0033,0.0163,0.0056,0.0044,0.0061,0.0111,0.0027,0.0056,0
"DOM_B09",8e-04,9e-04,0.0376,0.005,1.0061,0.0012,0.0014,0.0018,0.0018,0.0152,0.0048,0.0012,0.0025,0.0047,0.0039,0.0026,0.0012,0.0021,0.0021,0.0015,0.0018,0.0018,0.0075,0.0027,0.0034,8e-04,0.0023,0.0044,0.0041,0.0034,0.0016,9e-04,0.0013,8e-04,9e-04,4e-04,3e-04,0.0017,0.0012,7e-04,9e-04,0.0012,3e-04,8e-04,0
"DOM_C10T12",0.1548,0.2168,0.0195,0.0251,0.0201,1.3097,0.093,0.0626,0.0427,0.0222,0.0496,0.1037,0.0375,0.0278,0.0269,0.0317,0.0261,0.0317,0.0289,0.0289,0.0283,0.0522,0.0202,0.0431,0.0323,0.0389,0.0212,0.0345,0.0639,0.0365,0.0231,0.4091,0.063,0.0264,0.0378,0.0227,0.0107,0.0634,0.051,0.0331,0.0448,0.0646,0.039,0.04,0
"DOM_C13T15",0.0083,0.0075,0.0164,0.0208,0.0224,0.0136,1.6917,0.0214,0.0467,0.0113,0.0247,0.0252,0.0591,0.0242,0.0184,0.0246,0.0189,0.0263,0.0235,0.052,0.0237,0.1688,0.0172,0.0351,0.0238,0.0405,0.0167,0.0251,0.0297,0.026,0.0312,0.0251,0.062,0.0155,0.0166,0.0102,0.0084,0.0496,0.0414,0.0332,0.0198,0.0434,0.0158,0.0355,0
"DOM_C16",0.0025,0.0042,0.0102,0.0081,0.0064,0.0041,0.0047,1.3935,0.0315,0.0055,0.0062,0.0053,0.007,0.0165,0.0062,0.0296,0.007,0.0103,0.0113,0.0084,0.0129,0.1498,0.0048,0.0125,0.0328,0.004,0.0037,0.0045,0.0041,0.0039,0.0068,0.0036,0.033,0.0036,0.0054,0.0024,0.0016,0.0095,0.0034,0.0123,0.0199,0.0148,0.0057,0.0043,0
"DOM_C17_18",0.0119,0.0151,0.012,0.0155,0.0175,0.0379,0.0321,0.0403,1.4272,0.0099,0.0279,0.0596,0.0355,0.0478,0.0144,0.0283,0.0311,0.0337,0.0231,0.0243,0.0245,0.0515,0.0153,0.0235,0.0243,0.0429,0.0126,0.0097,0.014,0.014,0.0591,0.0231,0.2394,0.028,0.119,0.0354,0.0076,0.1043,0.0335,0.0465,0.058,0.042,0.0085,0.0236,0
"DOM_C19",0.0278,0.0385,0.0517,0.0896,0.0874,0.0304,0.0402,0.0487,0.0489,1.095,0.1464,0.0375,0.0751,0.0789,0.1105,0.0722,0.0363,0.0636,0.0623,0.046,0.0541,0.0506,0.0715,0.0791,0.0789,0.0317,0.1296,0.3018,0.278,0.2187,0.0759,0.028,0.0432,0.0222,0.028,0.0161,0.0135,0.0664,0.0628,0.0291,0.0299,0.033,0.0106,0.0277,0
