"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.6545,0.0784,0.0585,0.0848,0.1061,0.7695,0.1411,0.804,0.2835,0.0291,0.0901,0.0854,0.0605,0.0814,0.0774,0.0727,0.0467,0.0943,0.0841,0.056,0.0729,0.2446,0.0546,0.0729,0.1181,0.2799,0.0845,0.0408,0.0837,0.0947,0.0581,0.171,0.1083,0.0554,0.0851,0.0555,0.0432,0.096,0.1459,0.0615,0.062,0.1236,0.1148,0.0882,0
"DOM_A03",1e-04,1.0637,1e-04,1e-04,1e-04,0.0018,1e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,0,1e-04,1e-04,3e-04,2e-04,1e-04,2e-04,0.0026,0,0.0014,1e-04,0,0,0,0,0,1e-04,1e-04,0,2e-04,1e-04,2e-04,0
"DOM_B05_06",0.0013,0.0068,1.0327,0.0059,0.0054,0.0035,0.0091,0.0033,0.0045,0.0176,0.0171,0.0171,0.0099,0.012,0.0594,0.009,0.0067,0.0101,0.0119,0.0056,0.0173,0.0094,0.0965,0.008,0.0045,0.0026,0.0073,0.0047,0.0047,0.0063,0.0035,0.0035,0.0041,0.0034,0.0058,0.0046,0.0021,0.0044,0.0035,0.0033,0.0027,0.0056,0.0058,0.0038,0
"DOM_B07_08",0.0025,0.101,0.0042,1.0936,0.018,0.0098,0.0057,0.0046,0.0075,0.002,0.0722,0.0466,0.0109,0.1207,0.1039,0.1812,0.0104,0.0154,0.0207,0.0217,0.0367,0.0216,0.0056,0.0112,0.0366,0.0043,0.0029,0.0022,0.0062,0.0187,0.0045,0.012,0.0056,0.0024,0.0025,0.0024,0.0046,0.0039,0.0054,0.0031,0.0013,0.0065,0.0058,0.0043,0
"DOM_B09",0,0,1e-04,1e-04,1.0001,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",0.0144,0.0058,0.0013,0.0022,0.0034,1.1822,0.0094,0.0085,0.0041,9e-04,0.0242,0.0234,0.0053,0.0024,0.0021,0.0025,0.0019,0.0023,0.0025,0.002,0.0024,0.0037,0.0015,0.0017,0.0022,0.0115,0.0024,0.004,0.0075,0.0028,0.0017,0.0484,0.0028,0.0013,0.0021,0.0012,8e-04,0.0037,0.0043,0.0167,0.0145,0.0342,0.0034,0.0025,0
"DOM_C13T15",7e-04,0.0013,0.0011,0.0015,0.0022,0.0015,1.083,0.0013,0.0022,7e-04,0.0023,0.0024,0.0078,0.0016,0.0019,0.0016,0.0022,0.0029,0.0018,0.0212,0.0015,0.004,0.001,0.0024,0.0013,0.0011,0.0013,0.0012,0.0018,0.0018,9e-04,0.0068,0.0022,9e-04,0.001,6e-04,0.0026,0.001,0.003,0.0018,6e-04,0.0024,0.0024,0.0011,0
"DOM_C16",0.001,0.0022,0.0017,0.0016,0.0043,0.0026,0.0024,1.0777,0.0046,6e-04,0.0016,0.0015,0.0027,0.0048,0.0036,0.0049,0.002,0.0034,0.0023,0.0022,0.0071,0.1146,0.0012,0.0016,0.012,0.0015,0.0013,0.0011,0.0018,0.0031,7e-04,0.0023,0.0027,6e-04,0.0018,0.001,0.003,0.0012,0.0012,0.0011,9e-04,0.0015,0.0025,0.002,0
"DOM_C17_18",0.0016,0.0116,0.0023,0.0029,0.0057,0.0088,0.0116,0.0072,1.2271,0.0012,0.013,0.0127,0.0102,0.0118,0.0032,0.0055,0.0074,0.0079,0.0042,0.008,0.0033,0.0075,0.0033,0.003,0.0043,0.0054,0.0023,0.0022,0.0055,0.0075,0.0124,0.009,0.1748,0.0122,0.0275,0.0134,0.0011,0.0075,0.0048,0.0078,0.011,0.0042,0.012,0.0099,0
"DOM_C19",0.0148,0.0751,0.0368,0.0687,0.0266,0.023,0.0365,0.0372,0.0294,1.0213,0.0507,0.0813,0.0542,0.0552,0.0659,0.0537,0.0219,0.0312,0.0286,0.0206,0.0327,0.0271,0.0509,0.0403,0.0335,0.0185,0.1648,0.1466,0.0888,0.0496,0.0189,0.015,0.0213,0.0177,0.0226,0.0225,0.01,0.0157,0.0152,0.0155,0.0081,0.0225,0.0167,0.0196,0
"DOM_C20",0.0028,0.0055,0.0016,0.0034,0.0043,0.0042,0.0135,0.0076,0.0138,0.0018,1.0479,0.0474,0.1114,0.007,0.0048,0.007,0.0068,0.0068,0.0055,0.0035,0.0063,0.0074,0.0014,0.0036,0.0047,0.0024,0.0018,0.0012,0.0018,0.0022,0.001,0.0023,0.0115,9e-04,0.0015,9e-04,8e-04,0.0031,0.0024,0.002,0.0019,0.0166,0.0039,0.0065,0
"DOM_C21",0.002,0.0012,6e-04,0.0018,0.0014,0.0025,0.008,0.0056,0.0098,0.0012,0.0363,1.0347,0.0126,0.0042,0.0023,0.0046,0.0038,0.0044,0.0031,0.0017,0.0032,0.0047,8e-04,0.0015,0.0026,0.0012,9e-04,7e-04,0.001,0.0013,6e-04,0.0011,0.0084,6e-04,0.001,6e-04,5e-04,0.0026,0.0016,0.0014,0.0014,0.012,0.0028,0.0048,0
"DOM_C22",0.0026,0.0415,0.0079,0.009,0.0074,0.0073,0.0128,0.0047,0.0115,0.0028,0.0166,0.0161,1.077,0.017,0.0166,0.0108,0.0186,0.0115,0.0155,0.0129,0.0199,0.0152,0.0044,0.0183,0.0149,0.0088,0.0067,0.0027,0.0048,0.0054,0.0025,0.0089,0.0052,0.0024,0.0022,0.0013,0.0018,0.0026,0.0028,0.0028,0.0012,0.0047,0.0031,0.0032,0
