"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0682,0.0024,0.0037,0.0046,0.0017,0.1814,0.0051,0.1044,0.0044,0.0011,0.0041,0.0026,0.0074,0.0015,0.001,0.0014,0.0011,0.001,0.0012,0.0014,0.0019,0.0047,0.0014,0.0014,0.0036,0.0022,0.0013,0.0028,0.0022,0.0014,0.001,0.0304,0.0013,0.0012,6e-04,7e-04,0.0025,0.001,0.0028,0.0052,0.0012,0.0072,0.0015,0.0026,0
"DOM_A03",1e-04,1.0282,0,0,0,9e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0,0,0,0,0,0,0,0,0,1e-04,0,0,0
"DOM_B05_06",0.0013,0.0012,1.0089,0.0029,0.0027,0.0015,0.0014,0.0014,0.0023,0.019,0.0027,7e-04,0.0015,0.0027,0.006,0.0014,7e-04,0.0011,0.0011,0.0011,8e-04,0.001,0.0166,0.0011,9e-04,0.001,0.0016,0.0017,0.0039,0.0013,0.0011,0.0012,7e-04,8e-04,3e-04,4e-04,3e-04,5e-04,5e-04,6e-04,4e-04,6e-04,6e-04,6e-04,0
"DOM_B07_08",0.001,0.002,5e-04,1.0208,0.0042,8e-04,6e-04,0.0017,8e-04,5e-04,0.0012,6e-04,6e-04,0.0182,0.0045,8e-04,5e-04,5e-04,6e-04,6e-04,5e-04,0.0011,0.0012,7e-04,0.0048,3e-04,3e-04,2e-04,3e-04,3e-04,3e-04,5e-04,3e-04,4e-04,1e-04,1e-04,4e-04,2e-04,3e-04,0.001,1e-04,3e-04,2e-04,2e-04,0
"DOM_B09",0,0,0.0015,7e-04,1.0026,0,0,0,0,5e-04,1e-04,0,0,2e-04,2e-04,0,0,0,0,0,0,0,2e-04,0,1e-04,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",0.0699,0.0014,0.0026,0.0036,0.0031,1.1618,0.0039,0.0088,0.0028,0.002,0.0183,0.0119,0.0037,0.002,0.0017,0.0015,0.0016,0.0014,0.0015,0.0013,0.0011,0.0021,0.0021,0.0011,0.0025,0.0014,0.0021,0.0097,0.0063,0.0021,0.0011,0.1463,0.0024,0.0014,9e-04,0.0011,6e-04,0.0012,0.0012,0.0137,0.0042,0.0309,0.003,0.004,0
"DOM_C13T15",0.0012,0.0371,7e-04,9e-04,0.0011,0.001,1.0767,0.001,0.0011,5e-04,7e-04,0.0013,0.0077,7e-04,5e-04,0.0013,0.0014,0.0013,0.0014,0.0033,0.0019,0.0056,5e-04,5e-04,0.0016,5e-04,5e-04,5e-04,8e-04,5e-04,9e-04,0.0019,6e-04,5e-04,6e-04,3e-04,2e-04,4e-04,7e-04,5e-04,2e-04,0.001,0.001,8e-04,0
"DOM_C16",0.0023,0.0028,0.0069,0.0105,0.0034,0.0027,0.003,1.2113,0.0083,0.0011,0.0032,0.0016,0.0023,0.0041,0.0026,0.0042,0.0027,0.0022,0.003,0.0028,0.0115,0.0261,0.0028,0.0027,0.0193,0.0017,0.0014,0.0012,0.0024,0.0018,0.0015,0.0023,0.0017,0.0022,7e-04,9e-04,0.0021,0.0015,0.0019,0.0016,0.0014,0.0015,0.0018,0.008,0
"DOM_C17_18",0.0064,0.0122,0.0051,0.0171,0.0062,0.0244,0.0256,0.0129,1.2446,0.0046,0.0174,0.0205,0.0132,0.0133,0.0053,0.0084,0.0133,0.0114,0.0078,0.0075,0.0065,0.0137,0.0053,0.0078,0.0071,0.0169,0.0056,0.0038,0.006,0.0054,0.0158,0.0084,0.0934,0.0158,0.0062,0.01,0.0025,0.0156,0.0105,0.0076,0.0052,0.0064,0.0081,0.0064,0
"DOM_C19",0.0272,0.0218,0.0088,0.0268,0.0322,0.0132,0.0135,0.0139,0.0109,1.0685,0.0472,0.0099,0.0141,0.024,0.0213,0.0074,0.0061,0.0075,0.0065,0.007,0.0057,0.0075,0.0185,0.0094,0.0149,0.0129,0.0323,0.0647,0.1744,0.0372,0.0246,0.0073,0.0077,0.0059,0.0041,0.0024,0.0022,0.0052,0.0059,0.0071,0.0031,0.0038,0.0059,0.0066,0
"DOM_C20",0.0312,0.0085,0.0069,0.0117,0.0223,0.0166,0.0592,0.042,0.0454,0.0182,1.1396,0.0486,0.1195,0.0315,0.0198,0.0147,0.0157,0.0122,0.013,0.0174,0.0117,0.0144,0.0063,0.0084,0.0191,0.0061,0.0054,0.0058,0.0113,0.0059,0.0057,0.0085,0.0083,0.0054,0.0054,0.0033,0.0029,0.0049,0.0065,0.0049,0.0025,0.0076,0.0052,0.0099,0
