"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0528,0.0086,0.0042,0.0046,0.0042,0.3074,0.0634,0.274,0.0735,0.0043,0.067,0.0383,0.2342,0.0159,0.0043,0.0228,0.0154,0.0104,0.0454,0.0092,0.0349,0.0712,0.0044,0.0249,0.0321,0.014,0.0107,0.0263,0.0284,0.0135,0.0137,0.1893,0.0106,0.0015,0.0053,0.0067,0.0107,0.0027,0.0205,0.0223,0.0091,0.0368,0.0253,0.0178,0
"DOM_A03",0.001,1.0254,5e-04,4e-04,5e-04,0.0232,0.0015,0.0014,0.0014,5e-04,0.0095,0.0015,0.0023,0.0014,5e-04,0.0011,0.0017,0.0012,0.0023,6e-04,0.0016,0.0183,6e-04,0.0077,9e-04,0.0014,0.0013,0.0076,0.0036,0.0015,0.0014,0.0684,0.0017,2e-04,0.0023,8e-04,9e-04,0.0018,0.003,0.0034,0.0025,0.0104,0.0123,0.0015,0
"DOM_B05_06",0.0049,0.0035,1.0449,0.0092,0.0113,0.0075,0.0221,0.0195,0.0411,0.2999,0.1549,0.0098,0.0404,0.1915,0.0355,0.0615,0.0363,0.0256,0.0346,0.011,0.0336,0.0334,0.3317,0.058,0.0296,0.0238,0.0401,0.0465,0.0712,0.0316,0.0475,0.0088,0.0251,0.008,0.0554,0.0076,0.0167,0.0049,0.0277,0.0158,0.0081,0.014,0.0087,0.0175,0
"DOM_B07_08",0.0011,5e-04,0.0031,1.0071,0.0204,0.0015,0.0029,0.0043,0.004,0.0259,0.0272,0.0036,0.0074,0.1158,0.3192,0.1872,0.0185,0.0121,0.0233,0.0074,0.0282,0.04,0.0029,0.0257,0.0595,0.0043,0.0052,0.0065,0.0092,0.0049,0.0041,0.0015,0.0023,5e-04,0.0022,0.0018,0.0111,0.0015,0.0063,0.0043,0.0039,0.0024,0.0012,0.005,0
"DOM_B09",3e-04,2e-04,0.0482,0.0207,1.0045,4e-04,0.0012,0.0011,0.0021,0.0146,0.0087,6e-04,0.0025,0.0135,0.01,0.0074,0.0026,0.0022,0.0024,8e-04,0.0025,0.0036,0.0159,0.0036,0.0037,0.0014,0.0021,0.0025,0.0038,0.0018,0.0025,5e-04,0.0015,5e-04,0.003,6e-04,0.0015,0.0142,0.0018,0.001,5e-04,8e-04,5e-04,0.0011,0
"DOM_C10T12",0.0364,0.0277,0.0059,0.0063,0.0048,1.1153,0.035,0.0225,0.0169,0.005,0.1071,0.0093,0.0288,0.0153,0.0051,0.0152,0.014,0.0116,0.0565,0.0051,0.0148,0.0225,0.0058,0.0382,0.008,0.0113,0.0142,0.0419,0.0316,0.0201,0.0188,0.2787,0.0154,0.0022,0.0082,0.0087,0.0092,0.0037,0.0295,0.0214,0.0128,0.062,0.0264,0.0059,0
"DOM_C13T15",0.0013,0.0015,0.0015,0.0016,0.0013,0.0022,1.2754,0.0131,0.0061,0.0016,0.0035,0.0035,0.005,0.0047,0.0027,0.0077,0.0043,0.0053,0.0088,0.0042,0.0102,0.0414,0.002,0.0074,0.0043,0.0104,0.0064,0.0075,0.0116,0.0068,0.023,0.0034,0.0069,9e-04,0.0025,0.0021,0.0035,7e-04,0.0154,0.0066,0.007,0.007,0.004,0.0135,0
"DOM_C16",5e-04,4e-04,8e-04,0.002,0.0019,8e-04,0.0013,1.0768,0.0047,0.0015,0.0014,6e-04,0.0014,0.0017,0.0011,0.0069,0.0016,0.0012,0.0016,0.0013,0.0094,0.0784,8e-04,0.004,0.0293,0.0042,0.0014,0.0022,0.0029,0.0031,0.0014,0.0011,0.001,2e-04,0.0011,8e-04,0.0053,3e-04,0.0031,0.0043,0.001,0.0016,0.0012,0.0014,0
"DOM_C17_18",0.0015,0.001,0.0032,0.0025,0.003,0.0072,0.0084,0.0067,1.2219,0.0038,0.0085,0.0055,0.0076,0.012,0.004,0.0082,0.0175,0.0067,0.0117,0.0064,0.0113,0.0145,0.005,0.0192,0.0062,0.0239,0.0118,0.0163,0.0178,0.0216,0.0185,0.0063,0.03,0.0021,0.0061,0.0163,0.011,0.0074,0.033,0.0168,0.0221,0.0066,0.0026,0.0054,0
"DOM_C19",0.0045,0.0078,0.0189,0.0138,0.015,0.0101,0.0189,0.0215,0.018,1.0363,0.0275,0.0083,0.0192,0.0487,0.0193,0.0435,0.0212,0.0147,0.0277,0.0143,0.0365,0.0271,0.0466,0.057,0.0389,0.047,0.1084,0.127,0.1933,0.0229,0.0598,0.0137,0.0169,0.0046,0.0202,0.0066,0.0185,0.0039,0.0381,0.0228,0.0074,0.0128,0.0062,0.0146,0
"DOM_C20",0.0231,0.0018,0.0087,0.0145,0.0131,0.0179,0.0492,0.0519,0.0863,0.0147,1.1312,0.025,0.1927,0.0464,0.0145,0.0368,0.0716,0.0852,0.0892,0.0165,0.0558,0.0792,0.0081,0.1157,0.0179,0.0178,0.0131,0.0158,0.0227,0.0161,0.0121,0.0112,0.0201,0.0021,0.0084,0.0066,0.0095,0.0031,0.0273,0.0099,0.0095,0.0202,0.0062,0.016,0
"DOM_C21",7e-04,3e-04,3e-04,6e-04,2e-04,4e-04,3e-04,6e-04,0.0021,3e-04,0.0011,1.0079,7e-04,6e-04,4e-04,0.0015,0.0022,5e-04,4e-04,3e-04,5e-04,0.001,3e-04,0.0032,3e-04,5e-04,0.0022,0.0029,0.0016,0.0054,6e-04,3e-04,3e-04,1e-04,6e-04,4e-04,3e-04,1e-04,0.0014,8e-04,7e-04,0.0406,2e-04,4e-04,0
"DOM_C22",0.0017,0.001,0.0038,0.0038,0.003,0.0048,0.0162,0.0115,0.0117,0.0031,0.0084,0.0063,1.0571,0.016,0.0045,0.0259,0.0247,0.0121,0.0309,0.0254,0.0742,0.0516,0.0042,0.0163,0.0141,0.0208,0.0148,0.0122,0.0178,0.0127,0.0183,0.0057,0.006,0.0015,0.0037,0.0068,0.0076,0.0016,0.017,0.0049,0.0036,0.0049,0.0029,0.0065,0
"DOM_C23",6e-04,2e-04,0.0025,0.0015,0.0018,9e-04,0.0017,0.0029,0.0032,0.0048,0.0023,0.0015,0.0023,1.0647,0.0018,0.0136,0.095,0.0169,0.0155,0.0063,0.0322,0.0128,0.0021,0.009,0.0684,0.0035,0.0052,0.0058,0.007,0.006,0.0026,0.0011,0.0028,6e-04,0.0022,0.0015,0.0155,0.0032,0.0077,0.0042,0.0029,0.0024,8e-04,0.0131,0
"DOM_C24",3e-04,2e-04,0.0013,0.0025,0.0014,4e-04,0.0013,0.0012,0.0018,0.001,9e-04,6e-04,0.0011,0.002,1.0109,0.1282,0.0109,0.0204,0.0444,0.0148,0.0542,0.0595,0.0011,0.0157,0.0181,0.002,0.002,0.0029,0.004,0.0027,0.0022,6e-04,0.0013,3e-04,0.0011,0.001,0.0036,4e-04,0.0042,0.0018,9e-04,0.0013,0.001,0.0041,0
"DOM_C25",7e-04,3e-04,0.0014,0.0079,0.0016,0.0011,0.0021,0.0029,0.0021,0.0015,0.002,9e-04,0.0032,0.0034,0.0037,1.0271,0.0101,0.0089,0.0226,0.007,0.0275,0.0128,0.0023,0.0866,0.0189,0.0056,0.0049,0.0068,0.0081,0.0057,0.0056,0.0016,0.002,5e-04,0.0016,0.0027,0.0044,7e-04,0.0081,0.0041,0.0012,0.0018,0.001,0.0079,0
"DOM_C26",3e-04,2e-04,0.0032,0.0019,0.0038,7e-04,0.0015,0.0015,0.0018,0.0017,0.0019,0.0016,0.0016,0.0048,0.002,0.0148,1.139,0.0111,0.0119,0.0061,0.0171,0.0075,0.0071,0.0059,0.0056,0.004,0.0033,0.0047,0.005,0.0071,0.0027,0.001,0.0052,0.0018,0.0053,0.0014,0.0027,0.0017,0.0243,0.0042,0.0053,0.0037,0.0011,0.0829,0
"DOM_C27",9e-04,0.0016,0.0137,0.0076,0.0106,0.0023,0.0057,0.0051,0.0141,0.0061,0.008,0.0041,0.0058,0.0109,0.0071,0.0217,0.0894,1.1229,0.0756,0.0453,0.1464,0.0113,0.014,0.0241,0.0271,0.0104,0.0205,0.0195,0.019,0.0207,0.0145,0.0032,0.0121,0.0029,0.0154,0.0024,0.0082,0.0019,0.0174,0.0126,0.0053,0.0045,0.0028,0.0807,0
"DOM_C28",0.0011,5e-04,0.0091,0.0163,0.0176,0.0014,0.0049,0.0061,0.0158,0.0048,0.0043,0.0024,0.0049,0.0071,0.008,0.0261,0.0072,0.0063,1.1262,0.0059,0.0429,0.0163,0.0042,0.0321,0.0115,0.0036,0.0033,0.0058,0.0086,0.0066,0.0049,0.0013,0.0073,8e-04,0.0028,0.0017,0.0038,0.0028,0.024,0.0023,0.0018,0.0022,0.0014,0.0065,0
"DOM_C29",0.0014,0.0011,0.0059,0.0068,0.0064,0.0024,0.004,0.0055,0.0074,0.0034,0.0043,0.0037,0.0038,0.0084,0.0047,0.0093,0.0047,0.0029,0.0087,1.1402,0.0133,0.0058,0.0047,0.0097,0.0081,0.0113,0.0264,0.0062,0.0101,0.0077,0.0096,0.0039,0.0036,0.001,0.0033,0.0061,0.0096,0.0018,0.0225,0.0047,0.002,0.0033,0.004,0.0083,0
"DOM_C30",3e-04,4e-04,0.0027,0.0015,8e-04,7e-04,0.0013,0.0022,0.0029,0.0014,0.0016,0.0014,0.0015,0.0036,0.0015,0.0032,0.0015,0.001,0.0035,9e-04,1.1474,0.0024,0.0018,0.004,0.0013,0.0027,0.0046,0.0097,0.0208,0.0047,0.0072,0.0014,0.0011,3e-04,0.001,0.001,0.0021,4e-04,0.0054,0.0013,6e-04,8e-04,5e-04,0.001,0
"DOM_C31T33",3e-04,0.0011,0.0018,0.0016,0.0011,7e-04,0.0012,0.0036,0.0024,0.0012,0.0017,0.0029,0.0015,0.0021,0.0013,0.0031,0.0042,0.005,0.0021,0.0016,0.0056,1.0298,0.002,0.0042,0.0018,0.0025,0.0041,0.0146,0.0189,0.0103,0.0039,8e-04,0.004,6e-04,0.0045,0.0031,0.0032,0.001,0.017,0.0046,0.0046,0.0131,0.0102,0.0025,0
"DOM_D",0.0037,0.0052,0.0222,0.0135,0.0276,0.0114,0.0399,0.0348,0.0428,0.0215,0.0497,0.0226,0.0497,0.141,0.0445,0.0964,0.0432,0.0442,0.0532,0.0185,0.0552,0.0563,1.7594,0.1326,0.0335,0.0403,0.0375,0.0405,0.0674,0.1207,0.1563,0.018,0.0942,0.0349,0.2671,0.0241,0.0435,0.0107,0.0643,0.0396,0.0224,0.0406,0.0328,0.0514,0
"DOM_E",1e-04,1e-04,8e-04,6e-04,8e-04,4e-04,7e-04,6e-04,0.0015,5e-04,0.0013,0.002,0.001,0.0015,0.0022,0.0023,0.0012,0.0012,0.0023,5e-04,0.003,0.0017,6e-04,1.062,6e-04,0.0012,0.001,0.002,0.0016,0.0038,8e-04,5e-04,0.001,2e-04,5e-04,5e-04,6e-04,2e-04,0.0044,9e-04,6e-04,0.0029,0.0026,6e-04,0
"DOM_F",0.006,0.0012,0.0156,0.0082,0.0117,0.0051,0.0094,0.0078,0.0079,0.0089,0.0075,0.0033,0.0068,0.0135,0.0071,0.01,0.0097,0.0047,0.0078,0.0062,0.012,0.0104,0.0085,0.0632,1.0187,0.0229,0.0096,0.0109,0.0158,0.0346,0.013,0.0065,0.0093,0.0033,0.0122,0.0134,0.1657,0.0043,0.0278,0.0423,0.0141,0.0082,0.0044,0.0086,0
"DOM_G",0.0404,0.0297,0.0413,0.042,0.0469,0.1417,0.2553,0.2032,0.1486,0.0741,0.1514,0.0535,0.1658,0.1454,0.0783,0.1871,0.2486,0.1432,0.2377,0.2486,0.3091,0.2148,0.1044,0.188,0.1459,1.1066,0.1828,0.1345,0.1793,0.0762,0.155,0.2044,0.0921,0.0148,0.0875,0.0413,0.0757,0.0214,0.2082,0.0667,0.0465,0.1024,0.0431,0.1297,0
