"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.069,0.0021,2e-04,2e-04,0.0013,0.112,0.0065,0.0249,0.0231,5e-04,0.0013,0.0025,0.0039,8e-04,7e-04,0.0011,6e-04,8e-04,9e-04,9e-04,8e-04,0.0275,7e-04,8e-04,7e-04,0.0019,6e-04,9e-04,9e-04,0.0017,0.0012,0.0107,0.0024,4e-04,3e-04,0.0017,2e-04,8e-04,6e-04,0.003,0.0013,0.0034,6e-04,0.002,0
"DOM_A03",0.0082,1.0307,0,0,1e-04,0.0045,1e-04,3e-04,2e-04,0,1e-04,1e-04,1e-04,0,0,1e-04,0,0,0,0,0,3e-04,0,0,0,0,0,1e-04,1e-04,1e-04,0,0.0044,1e-04,0,0,1e-04,0,0,1e-04,1e-04,0,1e-04,0,1e-04,0
"DOM_B05_06",0.0377,0.0687,1.052,0.0183,0.1003,0.0557,0.0496,0.0623,0.0496,0.4068,0.0983,0.0224,0.0452,0.0727,0.089,0.0509,0.0206,0.0363,0.0545,0.0309,0.0262,0.0411,0.2911,0.1333,0.0338,0.0224,0.0509,0.0649,0.123,0.0626,0.0309,0.022,0.0291,0.0081,0.0057,0.0203,0.0096,0.0158,0.013,0.0223,0.0304,0.0259,0.0539,0.0375,0
"DOM_B07_08",0.0017,0.0016,0.0011,1.0028,0.0101,0.0025,0.0016,0.0025,0.002,0.0014,0.0154,0.0023,0.0039,0.025,0.0442,0.0164,0.0025,0.0101,0.0084,0.0053,0.0067,0.023,0.0014,0.0043,0.0086,6e-04,0.0016,0.0012,0.0015,0.0047,0.0011,8e-04,0.001,4e-04,3e-04,4e-04,6e-04,0.0011,6e-04,0.001,8e-04,0.001,9e-04,0.0033,0
"DOM_B09",0.0082,0.0251,0.0837,0.005,2.0645,0.0118,0.0085,0.0135,0.0091,0.1629,0.0193,0.007,0.0098,0.0133,0.0124,0.0089,0.005,0.0069,0.0096,0.0064,0.0053,0.0095,0.0362,0.0221,0.0142,0.0046,0.0118,0.0239,0.0469,0.0208,0.0084,0.0051,0.0072,0.0025,0.0024,0.0038,0.0026,0.0213,0.0062,0.0067,0.0055,0.0057,0.0082,0.0074,0
"DOM_C10T12",0.0115,0.0033,2e-04,2e-04,0.0011,1.0956,0.0019,0.0013,0.0015,6e-04,0.0025,0.0034,0.0015,8e-04,8e-04,0.0013,9e-04,0.001,9e-04,0.001,7e-04,0.0035,8e-04,9e-04,7e-04,0.0019,7e-04,9e-04,0.0012,0.0015,6e-04,0.0323,9e-04,3e-04,3e-04,0.0045,2e-04,5e-04,7e-04,0.0033,0.0024,0.0101,5e-04,0.0012,0
"DOM_C13T15",2e-04,5e-04,1e-04,1e-04,4e-04,5e-04,1.0258,0.0012,3e-04,1e-04,6e-04,3e-04,0.0011,4e-04,2e-04,3e-04,2e-04,3e-04,4e-04,4e-04,3e-04,9e-04,2e-04,2e-04,2e-04,2e-04,4e-04,2e-04,2e-04,3e-04,5e-04,4e-04,2e-04,1e-04,0,4e-04,0,2e-04,1e-04,6e-04,1e-04,5e-04,3e-04,6e-04,0
"DOM_C16",5e-04,3e-04,2e-04,1e-04,6e-04,0.0017,6e-04,1.0258,0.0013,3e-04,0.0014,8e-04,6e-04,0.0013,5e-04,7e-04,4e-04,5e-04,8e-04,5e-04,4e-04,0.003,3e-04,4e-04,0.0016,8e-04,6e-04,3e-04,4e-04,7e-04,4e-04,4e-04,5e-04,2e-04,2e-04,7e-04,4e-04,0.0029,0.0016,4e-04,3e-04,5e-04,3e-04,8e-04,0
"DOM_C17_18",0.0024,0.0026,2e-04,3e-04,0.0016,0.0143,0.0036,0.0092,1.0743,9e-04,0.0025,0.0122,0.0044,0.0038,0.0011,0.0024,0.0019,0.0022,0.0017,0.0019,0.0012,0.0034,0.0011,0.0016,0.0016,0.0055,9e-04,0.001,0.0015,0.0021,0.015,0.0074,0.0739,0.0012,0.0034,0.0042,8e-04,0.0026,0.0026,0.007,0.0027,0.0027,0.0025,0.0142,0
"DOM_C19",0.0381,0.1602,0.0078,0.022,0.072,0.0443,0.0302,0.0643,0.0334,1.0913,0.0861,0.0222,0.0397,0.0539,0.0382,0.0303,0.0148,0.0233,0.0296,0.0215,0.0183,0.0299,0.1009,0.0844,0.0309,0.0154,0.0576,0.1517,0.3009,0.1208,0.035,0.0142,0.0296,0.0054,0.0047,0.0129,0.0054,0.0138,0.0214,0.0255,0.0147,0.0134,0.0176,0.0302,0
"DOM_C20",0.0145,0.0022,0.0019,0.0013,0.01,0.0097,0.0391,0.0216,0.0241,0.0028,1.0731,0.0248,0.1587,0.0123,0.006,0.0106,0.0066,0.016,0.0119,0.0109,0.0052,0.0133,0.0035,0.0055,0.0074,0.0027,0.004,0.0016,0.0023,0.0037,0.0025,0.0028,0.0067,7e-04,9e-04,0.0022,0.0013,0.004,0.0015,0.0019,0.0016,0.0106,0.0017,0.005,0
"DOM_C21",5e-04,0,0,0,0,3e-04,0,0,0,0,0,1.0277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,5e-04,3e-04,0.0078,0,0,0
"DOM_C22",0.0037,0.003,4e-04,0.0012,0.0027,0.0134,0.0261,0.0084,0.0077,7e-04,0.0052,0.0107,1.0288,0.0046,0.0015,0.0064,0.0043,0.0111,0.0088,0.0227,0.0029,0.0145,0.0012,0.0033,0.011,0.0022,0.0019,0.001,0.0015,0.0037,0.0043,0.0035,0.0016,6e-04,8e-04,6e-04,0.0026,0.0012,0.0012,0.0015,0.0014,0.0016,0.0011,0.0023,0
"DOM_C23",0.0054,0.0029,0.0011,0.0019,0.0097,0.0069,0.0037,0.0081,0.0037,0.0021,0.0073,0.0163,0.0142,1.1068,0.0056,0.0116,0.0053,0.0106,0.0063,0.0137,0.0051,0.0081,0.0033,0.0178,0.1006,0.0045,0.007,0.0064,0.0038,0.0144,0.0047,0.004,0.0033,0.0015,0.0013,0.0016,0.0065,0.0027,0.0016,0.0077,0.0067,0.0067,0.0058,0.0142,0
