"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1605,0.1314,0.0045,0.0051,0.0034,0.284,0.0876,0.2422,0.0093,0.0037,0.0188,0.0252,0.023,0.0055,0.0041,0.0048,0.0023,0.0042,0.0046,0.0055,0.0062,0.0127,0.0039,0.0063,0.016,0.0138,0.0053,0.0037,0.004,0.0036,0.0057,0.058,0.0055,0.0047,0.0035,0.0022,0.0025,0.0051,0.0063,0.0048,0.0058,0.0082,0.0226,0.0171,0
"DOM_A03",0.0027,1.0142,5e-04,5e-04,4e-04,0.0255,0.0077,0.0012,9e-04,7e-04,0.0012,0.0014,0.0011,7e-04,4e-04,7e-04,5e-04,8e-04,8e-04,0.0011,9e-04,0.0012,5e-04,5e-04,8e-04,0.0064,7e-04,4e-04,7e-04,3e-04,7e-04,0.0116,5e-04,5e-04,4e-04,2e-04,1e-04,5e-04,5e-04,5e-04,5e-04,7e-04,0.0023,7e-04,0
"DOM_B05_06",0.0157,0.0227,1.0346,0.032,0.014,0.0171,0.0109,0.0169,0.0206,0.3571,0.0654,0.017,0.0269,0.0384,0.0461,0.0251,0.0045,0.0102,0.0113,0.0136,0.0141,0.0126,0.1015,0.0118,0.0217,0.0162,0.0263,0.0178,0.044,0.0095,0.0373,0.0125,0.0073,0.0102,0.0049,0.0036,0.0042,0.007,0.0069,0.0096,0.0043,0.005,0.0084,0.0083,0
"DOM_B07_08",0.0067,0.007,0.0133,1.0121,0.0081,0.0087,0.006,0.0143,0.0076,0.0068,0.0342,0.0254,0.0101,0.1406,0.678,0.1029,0.01,0.0446,0.0503,0.0409,0.0353,0.0263,0.0111,0.0099,0.0404,0.0071,0.0102,0.0048,0.0059,0.0053,0.008,0.0045,0.0033,0.0039,0.0029,0.0016,0.0041,0.0029,0.0032,0.0052,0.0022,0.0022,0.0054,0.0052,0
"DOM_B09",0.0022,0.0022,0.0512,0.0435,1.004,0.0025,0.0016,0.0025,0.003,0.0181,0.006,0.0033,0.0028,0.009,0.0305,0.0069,0.001,0.003,0.0034,0.0033,0.0032,0.0024,0.0063,0.0017,0.0051,0.0023,0.0031,0.0023,0.0049,0.0031,0.0034,0.0014,0.001,0.0019,0.001,6e-04,8e-04,0.0011,0.0011,0.0013,7e-04,7e-04,0.0013,0.0012,0
"DOM_C10T12",0.0241,0.0251,0.0055,0.0044,0.0056,1.1573,0.0491,0.0093,0.0074,0.005,0.0172,0.0214,0.0096,0.0062,0.0039,0.0049,0.0031,0.0051,0.0061,0.0059,0.0068,0.0063,0.0067,0.0053,0.0063,0.012,0.0043,0.0028,0.0049,0.0032,0.0067,0.1525,0.0042,0.0043,0.003,0.0025,0.0014,0.0065,0.0059,0.0057,0.0075,0.0171,0.0283,0.0104,0
"DOM_C13T15",6e-04,0.0022,8e-04,6e-04,3e-04,0.0014,1.04,9e-04,0.0018,4e-04,0.0015,0.002,0.0022,0.0023,6e-04,0.0017,6e-04,0.001,0.0012,0.0025,0.0032,0.0049,4e-04,5e-04,0.0016,0.001,0.001,6e-04,6e-04,3e-04,0.0012,7e-04,4e-04,5e-04,2e-04,2e-04,2e-04,4e-04,6e-04,8e-04,0.001,0.002,0.0018,0.0029,0
"DOM_C16",0.0021,0.0022,0.002,0.0026,0.001,0.0018,0.0023,1.0944,0.0162,0.0014,0.0014,0.0014,0.0029,0.003,0.0021,0.0037,9e-04,0.0019,0.0022,0.0034,0.005,0.0347,0.0021,0.0029,0.0272,0.0017,0.0026,0.001,0.0012,0.0014,0.0015,0.0013,0.0016,0.0013,0.001,6e-04,0.0017,9e-04,9e-04,0.0019,0.0017,6e-04,0.0022,0.0014,0
"DOM_C17_18",0.0051,0.0057,0.004,0.0034,0.0034,0.0167,0.0123,0.0078,1.0952,0.0049,0.0119,0.0171,0.0126,0.0106,0.0031,0.0059,0.0044,0.0075,0.0076,0.0066,0.0072,0.0074,0.0047,0.0038,0.0073,0.0088,0.0041,0.0032,0.0044,0.0024,0.008,0.0071,0.0531,0.0064,0.005,0.004,0.0017,0.0041,0.0044,0.0053,0.0056,0.0037,0.0089,0.0077,0
"DOM_C19",0.0216,0.0427,0.016,0.0198,0.0089,0.0126,0.0076,0.0133,0.0089,1.0253,0.0282,0.0143,0.0212,0.015,0.0189,0.0111,0.0028,0.0062,0.0068,0.0088,0.0094,0.0074,0.0089,0.0097,0.0181,0.0085,0.0508,0.0411,0.1139,0.0093,0.0333,0.0058,0.0054,0.0139,0.0034,0.0038,0.0023,0.0056,0.0046,0.0068,0.0029,0.0035,0.0063,0.0063,0
"DOM_C20",0.0206,0.0121,0.0052,0.0056,0.0027,0.0093,0.0057,0.0123,0.0165,0.0067,1.0663,0.0335,0.0935,0.016,0.0046,0.0054,0.0036,0.0101,0.0069,0.0074,0.0083,0.006,0.0025,0.0117,0.011,0.004,0.0032,0.0015,0.0025,0.0014,0.0025,0.0039,0.0026,0.0015,0.0012,7e-04,0.0011,0.0022,0.0033,0.0021,0.0021,0.0036,0.0053,0.0103,0
"DOM_C21",0.008,0.0012,2e-04,3e-04,2e-04,0.0021,7e-04,0.0018,6e-04,2e-04,0.0021,1.036,5e-04,4e-04,2e-04,3e-04,1e-04,2e-04,2e-04,2e-04,2e-04,2e-04,1e-04,1e-04,3e-04,4e-04,1e-04,2e-04,1e-04,1e-04,1e-04,5e-04,4e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,6e-04,0.0015,0.0104,5e-04,0
"DOM_C22",0.0035,0.0053,0.0035,0.0037,0.0026,0.0081,0.0062,0.0111,0.024,0.0028,0.0152,0.0161,1.0209,0.006,0.003,0.0045,0.0041,0.0107,0.0103,0.0199,0.0167,0.0132,0.0022,0.0048,0.0134,0.0046,0.006,0.0019,0.003,0.0014,0.0065,0.003,0.0029,0.0014,0.0011,7e-04,0.0014,0.0014,0.0016,0.0027,0.0015,0.0019,0.0027,0.0055,0
"DOM_C23",0.0036,0.0035,0.0038,0.0047,0.0023,0.0068,0.0025,0.014,0.0032,0.0025,0.0079,0.01,0.0057,1.0617,0.0042,0.0148,0.002,0.0047,0.0048,0.0105,0.0123,0.0079,0.0035,0.0086,0.0458,0.0032,0.0043,0.0016,0.0022,0.002,0.0025,0.0036,0.0016,0.002,0.0017,0.001,0.0029,0.0016,0.0017,0.0031,0.0014,0.0021,0.0024,0.0048,0
"DOM_C24",0.0025,0.0044,0.008,0.0061,0.0088,0.0029,0.003,0.0096,0.0039,0.004,0.0036,0.0028,0.0052,0.0116,1.0206,0.1457,0.0127,0.0621,0.0702,0.0553,0.0464,0.028,0.0033,0.0055,0.0238,0.0043,0.0044,0.0027,0.0044,0.0016,0.0033,0.0019,0.0014,0.0017,0.0012,7e-04,0.0017,0.0012,0.0013,0.0024,0.0012,0.001,0.0025,0.0033,0
"DOM_C25",0.0063,0.0122,0.017,0.0153,0.0108,0.0089,0.0067,0.0278,0.0104,0.0082,0.0106,0.0092,0.0148,0.0392,0.0152,1.0627,0.0105,0.0326,0.0519,0.0354,0.0392,0.0241,0.0067,0.0176,0.0414,0.0066,0.0121,0.0048,0.0058,0.0035,0.0107,0.0052,0.0037,0.0036,0.0028,0.0016,0.0034,0.003,0.0034,0.0054,0.0044,0.0031,0.0089,0.0076,0
"DOM_C26",1e-04,3e-04,2e-04,2e-04,2e-04,1e-04,1e-04,2e-04,2e-04,1e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,1.0199,0.0031,0.0023,6e-04,9e-04,0.0011,1e-04,4e-04,5e-04,3e-04,3e-04,2e-04,2e-04,2e-04,0.0014,1e-04,9e-04,0.0012,3e-04,2e-04,1e-04,2e-04,2e-04,3e-04,7e-04,0.0019,5e-04,6e-04,0
"DOM_C27",0.001,0.0023,0.0015,0.0012,6e-04,0.0011,7e-04,0.0012,0.002,8e-04,7e-04,7e-04,0.0023,0.0013,0.0011,0.0018,0.0076,1.0371,0.0135,0.0051,0.0058,0.0039,0.0054,0.0017,0.0071,0.0011,0.0021,6e-04,8e-04,6e-04,0.0026,8e-04,9e-04,0.0032,6e-04,4e-04,6e-04,7e-04,6e-04,0.001,5e-04,5e-04,0.002,0.0016,0
"DOM_C28",0.003,0.0104,0.0075,0.0085,0.0026,0.003,0.0014,0.0022,0.0034,0.003,0.0025,0.0023,0.0019,0.0039,0.0062,0.0047,0.0027,0.0062,1.0309,0.0086,0.0112,0.0192,0.0022,0.0024,0.0022,0.0022,0.0013,0.0013,0.0015,6e-04,0.0017,0.0012,7e-04,0.0012,5e-04,3e-04,3e-04,0.0011,0.001,0.0011,0.001,7e-04,0.0012,0.003,0
"DOM_C29",6e-04,0.0011,7e-04,6e-04,5e-04,9e-04,9e-04,8e-04,7e-04,5e-04,6e-04,6e-04,7e-04,0.0012,5e-04,6e-04,5e-04,0.001,0.0016,1.0683,0.0102,0.0219,4e-04,4e-04,9e-04,0.0034,0.0041,9e-04,0.0011,6e-04,0.0015,5e-04,4e-04,4e-04,3e-04,2e-04,1e-04,3e-04,3e-04,9e-04,5e-04,3e-04,7e-04,0.0035,0
