"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.2696,0.0928,0.0145,0.0091,0.0047,0.1998,0.0216,0.1233,0.0347,0.0073,0.0313,0.0929,0.0127,0.0116,0.017,0.0159,0.0154,0.0127,0.0204,0.0251,0.0264,0.0303,0.0142,0.013,0.0231,0.0174,0.0118,0.0094,0.0201,0.0101,0.0044,0.0224,0.0137,0.005,0.0055,0.0056,0.0078,0.0085,0.0095,0.016,0.0047,0.0162,0.0114,0.0123,0
"DOM_A03",5e-04,1.3484,2e-04,2e-04,1e-04,0.0058,0.001,4e-04,3e-04,2e-04,3e-04,4e-04,3e-04,3e-04,4e-04,3e-04,4e-04,3e-04,3e-04,3e-04,4e-04,3e-04,2e-04,2e-04,3e-04,0.0028,1e-04,2e-04,0.0013,2e-04,1e-04,0.006,8e-04,2e-04,2e-04,2e-04,1e-04,5e-04,5e-04,9e-04,4e-04,0.0028,0.0025,3e-04,0
"DOM_B05_06",0.0017,0.0014,1.0036,0.0044,0.0013,0.0019,0.002,0.0023,0.003,0.038,0.0129,4e-04,0.0062,0.0032,0.0023,0.001,0.0013,0.0011,0.001,0.0016,0.0033,0.0011,0.0103,0.0016,0.0017,9e-04,4e-04,7e-04,0.0012,0.001,2e-04,9e-04,0.0026,3e-04,7e-04,5e-04,0.0023,8e-04,0.0013,0.0011,9e-04,0.002,0.0014,0.0011,0
"DOM_B07_08",0.0037,9e-04,4e-04,1.0029,0.0015,0.0021,8e-04,8e-04,7e-04,0.0025,0.0013,5e-04,8e-04,0.0638,0.0032,6e-04,7e-04,4e-04,0.0019,7e-04,6e-04,5e-04,6e-04,0.0054,0.0077,6e-04,0.0012,5e-04,0.002,0.0012,1e-04,5e-04,5e-04,2e-04,2e-04,1e-04,0.001,3e-04,2e-04,8e-04,1e-04,4e-04,0.001,0.0016,0
"DOM_B09",5e-04,0.003,0.0111,0.0078,1.0112,4e-04,3e-04,3e-04,6e-04,0.0091,8e-04,6e-04,3e-04,0.0022,7e-04,3e-04,2e-04,2e-04,2e-04,3e-04,6e-04,2e-04,0.0025,6e-04,0.0016,2e-04,3e-04,2e-04,3e-04,5e-04,0,2e-04,6e-04,1e-04,2e-04,1e-04,4e-04,2e-04,2e-04,3e-04,2e-04,4e-04,3e-04,2e-04,0
"DOM_C10T12",0.0289,0.0131,0.0024,0.0027,0.0011,1.1526,0.0048,0.0054,0.0033,0.0012,0.0116,0.004,0.0108,0.0024,0.0123,0.0051,0.0135,0.003,0.0066,0.0051,0.0038,0.0034,0.0028,0.0088,0.0114,0.0127,0.0017,0.0192,0.0158,0.0075,0.0024,0.0709,0.0038,0.012,0.0026,0.0056,0.0018,0.0059,0.0057,0.015,0.0034,0.0442,0.0107,0.0029,0
"DOM_C13T15",0.0034,0.0105,0.0034,0.0026,0.0012,0.0065,1.1132,0.0071,0.005,0.002,0.0038,0.0029,0.0032,0.0037,0.0065,0.0032,0.0067,0.0049,0.0043,0.0057,0.0071,0.0099,0.008,0.0036,0.0051,0.0083,0.0036,0.0035,0.0159,0.0027,9e-04,0.0055,0.0086,0.0021,0.0021,0.0014,0.0027,0.0023,0.0022,0.0091,0.0015,0.0052,0.0135,0.0123,0
"DOM_C16",0.0079,0.0141,0.0095,0.0054,0.0021,0.0159,0.0115,1.1209,0.0812,0.0022,0.0317,0.0029,0.0102,0.0058,0.0075,0.0078,0.0132,0.0098,0.0087,0.0233,0.0288,0.1117,0.0114,0.0074,0.0426,0.006,0.0033,0.0049,0.0058,0.004,0.0109,0.0045,0.0347,0.0018,0.0066,0.0074,0.0072,0.0155,0.0148,0.0071,0.0072,0.0049,0.0073,0.0084,0
"DOM_C17_18",0.0048,0.0079,0.0033,0.0064,0.0011,0.0117,0.0027,0.0101,1.032,0.0016,0.0059,0.0017,0.0039,0.0054,0.0044,0.0029,0.0089,0.0048,0.0065,0.0094,0.0059,0.0158,0.007,0.0039,0.0057,0.0073,0.0021,0.0039,0.007,0.0038,0.0149,0.0041,0.036,0.0024,0.0187,0.016,0.0073,0.0135,0.0075,0.0083,0.0098,0.0045,0.0303,0.014,0
"DOM_C19",0.0219,0.0151,0.0179,0.0041,0.0166,0.0161,0.0245,0.0092,0.0173,1.0442,0.0085,0.0034,0.0033,0.0158,0.0111,0.006,0.0053,0.005,0.0037,0.0134,0.051,0.007,0.0056,0.0152,0.0268,0.0119,0.004,0.0094,0.0209,0.0182,0.002,0.0071,0.0526,0.0025,0.0051,0.004,0.0076,0.0112,0.0105,0.0147,0.0017,0.0255,0.0241,0.0156,0
"DOM_C20",0.0284,0.0057,0.0102,0.0035,0.0034,0.0116,0.0128,0.0576,0.0427,0.0013,1.0459,0.0028,0.0699,0.0218,0.0075,0.0127,0.0224,0.0092,0.0054,0.0072,0.0344,0.021,0.0029,0.0133,0.0167,0.0027,0.0018,0.0022,0.0044,0.0022,0.0014,0.0039,0.0062,0.0011,0.0021,0.0019,0.002,0.0033,0.0036,0.0029,0.0013,0.0142,0.006,0.0123,0
"DOM_C21",2e-04,7e-04,1e-04,1e-04,0,3e-04,1e-04,2e-04,2e-04,1e-04,2e-04,1.0552,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,2e-04,1e-04,0,1e-04,1e-04,0,0,1e-04,1e-04,0,1e-04,0,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0
"DOM_C22",0.0081,0.0108,0.02,0.0229,0.0024,0.0096,0.0075,0.0112,0.0082,0.0039,0.0081,0.0026,1.0784,0.0309,0.0055,0.0133,0.026,0.0117,0.0154,0.0311,0.0292,0.0123,0.0076,0.011,0.0131,0.0044,0.0095,0.0057,0.013,0.0072,8e-04,0.0052,0.007,0.0026,0.0021,0.0031,0.0039,0.0058,0.006,0.0049,0.0013,0.0106,0.0044,0.0088,0
"DOM_C23",0.0042,0.0051,0.0018,0.0034,0.002,0.0115,0.0013,0.0048,0.0026,0.0014,0.0038,0.0032,0.0042,1.0208,0.0038,0.0033,0.0068,0.0022,0.0047,0.0042,0.0032,0.0039,0.0026,0.0068,0.0532,0.0043,0.0018,0.004,0.0025,0.0012,4e-04,0.003,0.003,0.0016,0.0013,9e-04,0.0101,0.0013,0.0013,0.0039,8e-04,0.0027,0.0018,0.0051,0
"DOM_C24",7e-04,0.0013,6e-04,0.003,0.0011,7e-04,5e-04,0.0019,6e-04,2e-04,6e-04,4e-04,4e-04,0.0026,1.0457,0.0326,0.0069,0.006,0.0163,0.013,0.0062,0.0021,0.003,0.0023,0.0029,4e-04,3e-04,3e-04,4e-04,6e-04,1e-04,2e-04,3e-04,2e-04,2e-04,3e-04,5e-04,2e-04,2e-04,3e-04,3e-04,4e-04,3e-04,7e-04,0
"DOM_C25",0.0037,0.004,0.0062,0.0047,0.0023,0.008,0.0014,0.0066,0.0043,0.0011,0.0027,0.0015,0.0018,0.0043,0.009,1.0471,0.0044,0.0049,0.0346,0.0165,0.0081,0.0052,0.0131,0.005,0.0071,0.0018,0.0016,0.0012,0.0018,9e-04,4e-04,0.0016,0.0019,7e-04,0.0012,9e-04,0.0023,0.0011,0.0014,0.0024,0.0013,0.002,0.0012,0.0016,0
"DOM_C26",0.0019,0.0052,0.0028,0.0013,8e-04,0.0033,0.0017,0.0031,0.0022,0.0015,0.0015,0.0013,0.0019,0.0019,0.0031,0.0028,1.0444,0.05,0.0049,0.0038,0.0065,0.005,0.0044,0.0027,0.0048,0.0024,0.0015,0.0014,0.004,0.002,4e-04,0.0018,0.0025,0.0187,0.0057,0.0047,0.0026,0.0025,0.0029,0.0036,8e-04,0.0028,0.0032,0.0069,0
"DOM_C27",7e-04,0.0018,6e-04,7e-04,4e-04,8e-04,5e-04,0.001,7e-04,4e-04,5e-04,3e-04,6e-04,0.001,0.0013,0.0015,0.0154,1.0175,0.0028,0.0022,0.0104,0.0011,0.002,0.0014,0.0038,0.0011,9e-04,0.0028,8e-04,0.0015,3e-04,6e-04,5e-04,0.0038,0.0012,8e-04,0.0018,0.0015,0.0018,0.001,3e-04,0.0012,0.0052,0.0015,0
"DOM_C28",0.0019,0.0021,0.0018,0.0011,0.0013,0.0021,7e-04,0.0021,0.0016,4e-04,0.0013,0.0034,8e-04,0.0013,0.0031,0.01,0.0024,0.0033,1.0125,0.0037,0.0083,0.0024,0.0054,0.0018,0.0021,8e-04,0.0017,0.001,0.0026,9e-04,3e-04,7e-04,7e-04,4e-04,5e-04,4e-04,0.001,5e-04,6e-04,0.0013,5e-04,9e-04,8e-04,7e-04,0
"DOM_C29",8e-04,0.0015,9e-04,5e-04,3e-04,7e-04,4e-04,8e-04,6e-04,4e-04,8e-04,3e-04,5e-04,8e-04,0.0012,6e-04,0.0015,0.001,0.0014,1.0074,0.0051,0.001,0.0028,0.002,5e-04,0.0017,0.0052,9e-04,0.0013,0.0022,3e-04,4e-04,6e-04,2e-04,3e-04,4e-04,7e-04,6e-04,0.0011,8e-04,4e-04,6e-04,5e-04,5e-04,0
"DOM_C30",5e-04,0.0021,9e-04,5e-04,2e-04,5e-04,3e-04,7e-04,5e-04,5e-04,7e-04,6e-04,5e-04,6e-04,8e-04,5e-04,4e-04,5e-04,0.002,0.001,1.0206,0.0138,5e-04,4e-04,0.0018,7e-04,0.0106,0.0139,0.0075,0.0011,2e-04,3e-04,0.001,1e-04,2e-04,2e-04,3e-04,6e-04,4e-04,0.0025,2e-04,6e-04,0.003,3e-04,0
"DOM_C31T33",0.0047,0.0156,0.0036,0.0023,0.001,0.0047,0.0047,0.0124,0.0081,0.0027,0.0061,0.005,0.0081,0.0044,0.0052,0.0064,0.0057,0.0085,0.0068,0.0085,0.0127,1.0369,0.0156,0.0065,0.0092,0.0071,0.0033,0.0046,0.0054,0.0084,0.001,0.0041,0.0056,0.0012,0.0028,0.0041,0.0042,0.0036,0.0038,0.0101,0.0032,0.003,0.0052,0.0047,0
"DOM_D",0.0179,0.0277,0.1213,0.0336,0.016,0.0747,0.0387,0.0529,0.0749,0.0328,0.091,0.0081,0.0507,0.1224,0.143,0.0501,0.0651,0.0749,0.0682,0.0692,0.0574,0.0298,1.1989,0.0563,0.0246,0.0321,0.0102,0.0259,0.0231,0.0133,0.006,0.0413,0.0543,0.018,0.0463,0.0238,0.0399,0.0248,0.0251,0.0299,0.0957,0.0895,0.0206,0.0224,0
"DOM_E",0.0025,0.0032,0.0107,0.0018,0.002,0.0054,0.0046,0.0042,0.0028,0.0029,0.0114,0.0018,0.003,0.0064,0.0501,0.023,0.0051,0.0051,0.0058,0.0055,0.0081,0.0042,0.0125,1.0126,0.013,0.0021,0.0023,0.015,0.0037,0.0027,7e-04,0.0092,0.0038,0.001,0.0086,0.0022,0.0155,0.0105,0.003,0.0182,0.0015,0.0026,0.011,0.0051,0
"DOM_F",0.0044,0.0113,0.0036,0.0054,0.0053,0.0077,0.003,0.0075,0.0053,0.0018,0.0039,0.0029,0.0034,0.0043,0.0047,0.012,0.0049,0.0044,0.0049,0.0125,0.0064,0.0088,0.0054,0.0065,1.0341,0.0027,0.0025,0.0034,0.0067,0.0026,0.001,0.0029,0.0038,0.0017,0.0026,0.0031,0.0035,0.003,0.0034,0.0083,0.0019,0.0036,0.004,0.0039,0
"DOM_G",0.1078,0.4634,0.0423,0.0327,0.0215,0.166,0.0768,0.113,0.0761,0.0468,0.0691,0.1205,0.0759,0.0745,0.0635,0.0786,0.0913,0.0769,0.0772,0.1008,0.113,0.0889,0.0627,0.0492,0.0889,1.0446,0.0354,0.0384,0.0617,0.0327,0.0136,0.0719,0.0739,0.0289,0.0326,0.0326,0.0299,0.0376,0.0352,0.0447,0.0233,0.0654,0.0561,0.0484,0
