"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0815,0.0258,0.006,0.0066,0.0042,0.4124,0.031,0.2438,0.0052,0.0011,0.0033,0.0303,0.0087,0.0033,0.0023,0.0032,0.003,0.0041,0.0033,0.0044,0.0047,0.017,0.0018,0.0035,0.0093,0.0035,0.003,0.0022,0.0042,0.0067,0.0018,0.1431,0.0034,0.0022,0.0039,0.0035,0.001,0.02,0.008,0.0032,0.0038,0.0117,0.0076,0.0069,0
"DOM_A03",0.0033,1.0209,2e-04,6e-04,4e-04,0.0368,0.0013,0.001,4e-04,1e-04,4e-04,0.0014,3e-04,4e-04,2e-04,3e-04,4e-04,4e-04,4e-04,4e-04,4e-04,0.0018,2e-04,4e-04,4e-04,5e-04,3e-04,2e-04,5e-04,7e-04,2e-04,0.0226,4e-04,3e-04,5e-04,4e-04,1e-04,0.0025,0.001,4e-04,5e-04,5e-04,9e-04,9e-04,0
"DOM_B05_06",2e-04,4e-04,1.0001,7e-04,5e-04,2e-04,4e-04,3e-04,4e-04,0.0047,0.001,4e-04,5e-04,0.0013,5e-04,3e-04,2e-04,3e-04,3e-04,3e-04,2e-04,3e-04,0.0051,5e-04,3e-04,2e-04,6e-04,8e-04,6e-04,2e-04,1e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,0,2e-04,2e-04,2e-04,2e-04,3e-04,0
"DOM_B07_08",7e-04,5e-04,2e-04,1.0384,0.0062,0.0017,0.0013,8e-04,0.0039,3e-04,0.006,0.0038,0.0019,0.0834,0.006,0.0021,0.0033,0.0026,0.0019,0.0021,0.0019,0.0028,9e-04,0.0011,0.0121,2e-04,4e-04,2e-04,3e-04,3e-04,2e-04,0.001,4e-04,2e-04,5e-04,2e-04,5e-04,5e-04,2e-04,4e-04,3e-04,8e-04,4e-04,9e-04,0
"DOM_B09",0,0,0,2e-04,1.0003,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",0.1001,0.0196,0.0035,0.0092,0.0065,1.1655,0.0323,0.0274,0.0065,0.0018,0.0057,0.0328,0.0053,0.0049,0.0038,0.0041,0.0051,0.005,0.0047,0.0057,0.0053,0.0068,0.0028,0.0059,0.0062,0.0072,0.0053,0.0042,0.0078,0.0126,0.0034,0.2879,0.0061,0.0038,0.0069,0.0065,0.0014,0.0386,0.0162,0.005,0.0069,0.0097,0.0146,0.0118,0
"DOM_C13T15",0.0037,0.0312,0.0031,0.0044,0.006,0.0065,1.4313,0.0053,0.0183,0.0015,0.0094,0.0096,0.0204,0.007,0.0022,0.0046,0.0078,0.0084,0.0055,0.0285,0.0115,0.0584,0.0026,0.0082,0.0063,0.0045,0.006,0.0025,0.0041,0.0059,0.004,0.0065,0.0039,0.0021,0.0041,0.0029,8e-04,0.0094,0.0099,0.0072,0.0026,0.0061,0.0082,0.0147,0
"DOM_C16",0.0016,0.0271,0.0057,0.0061,0.0037,0.003,0.0013,1.1965,0.0071,4e-04,0.001,0.0016,0.0012,0.0037,0.0013,0.0051,0.0014,0.0042,0.0038,0.0036,0.0079,0.0599,0.0011,0.0013,0.0173,9e-04,0.0012,7e-04,9e-04,0.0024,5e-04,0.0032,9e-04,6e-04,0.0011,8e-04,9e-04,0.0013,8e-04,0.0013,0.0012,0.0013,0.0025,0.0017,0
"DOM_C17_18",0.01,0.0103,0.0027,0.0074,0.0126,0.0369,0.0231,0.0211,1.4585,0.0035,0.0111,0.059,0.0144,0.0239,0.0046,0.0125,0.0194,0.0303,0.0125,0.0128,0.0097,0.1308,0.0049,0.0108,0.0153,0.0138,0.0091,0.0057,0.0102,0.0165,0.0307,0.0204,0.0833,0.0279,0.0915,0.0174,0.0025,0.0482,0.0074,0.0143,0.0192,0.0178,0.0183,0.0161,0
"DOM_C19",0.0267,0.0889,0.0053,0.0745,0.0401,0.0301,0.0505,0.033,0.0348,1.0441,0.155,0.0439,0.0669,0.0751,0.0345,0.0291,0.0224,0.0291,0.0274,0.0301,0.0248,0.0353,0.0672,0.0387,0.0289,0.0174,0.1207,0.1722,0.1309,0.0219,0.0139,0.0342,0.0113,0.0063,0.013,0.0069,0.0034,0.0171,0.0052,0.0167,0.0162,0.0205,0.0167,0.0308,0
"DOM_C20",0.0971,0.0364,0.0063,0.0411,0.0428,0.062,0.2289,0.0846,0.1028,0.0355,1.4196,0.1847,0.3649,0.0737,0.0232,0.0471,0.0758,0.0729,0.048,0.0713,0.064,0.1278,0.0484,0.0551,0.0449,0.0074,0.0291,0.0274,0.0257,0.0129,0.0074,0.0288,0.0258,0.0093,0.0199,0.0056,0.0035,0.0192,0.0073,0.0138,0.0141,0.0407,0.0268,0.0358,0
