"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1267,0.0097,0.0015,0.0035,0.0015,0.1493,0.0073,0.12,0.0049,4e-04,0.0038,0.0032,0.0088,0.0019,0.0014,0.0019,0.0022,0.0021,0.0018,0.002,0.0022,0.0059,0.0011,0.0011,0.0046,0.0044,0.0011,0.0024,0.0017,0.0023,0.0021,0.0454,0.0025,0.0014,0.0015,0.0017,4e-04,0.0017,0.0016,0.0011,0.0024,0.0043,0.0052,0.0049,0
"DOM_A03",0.0013,1.0363,2e-04,6e-04,2e-04,0.0212,3e-04,4e-04,3e-04,1e-04,3e-04,3e-04,3e-04,2e-04,2e-04,2e-04,3e-04,3e-04,2e-04,2e-04,3e-04,0.0042,2e-04,2e-04,3e-04,3e-04,2e-04,4e-04,2e-04,3e-04,4e-04,0.0088,4e-04,2e-04,3e-04,3e-04,1e-04,3e-04,2e-04,2e-04,2e-04,8e-04,4e-04,7e-04,0
"DOM_B05_06",2e-04,3e-04,1.0002,5e-04,3e-04,1e-04,2e-04,2e-04,3e-04,0.004,5e-04,1e-04,2e-04,4e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,0.0024,1e-04,2e-04,1e-04,2e-04,6e-04,8e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,0
"DOM_B07_08",2e-04,3e-04,3e-04,1.0029,0.0023,2e-04,2e-04,3e-04,4e-04,2e-04,9e-04,3e-04,6e-04,0.0081,0.0174,0.0048,0.0014,0.0019,0.0024,0.0023,0.003,0.0011,1e-04,1e-04,0.0015,2e-04,1e-04,3e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,0
"DOM_B09",2e-04,6e-04,0.0061,0.0064,1.0185,1e-04,1e-04,1e-04,2e-04,0.0034,6e-04,1e-04,2e-04,9e-04,0.0012,4e-04,1e-04,2e-04,2e-04,2e-04,3e-04,1e-04,5e-04,2e-04,6e-04,1e-04,2e-04,6e-04,7e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0
"DOM_C10T12",0.0618,0.059,0.0037,0.0099,0.003,1.1178,0.0082,0.0106,0.0056,0.001,0.0075,0.0055,0.0048,0.0035,0.003,0.0035,0.0044,0.0043,0.0036,0.0034,0.0043,0.0044,0.0023,0.0026,0.004,0.0068,0.0029,0.0072,0.0038,0.0049,0.0062,0.1526,0.0051,0.0041,0.0037,0.0046,0.001,0.0035,0.0032,0.0028,0.0046,0.0095,0.006,0.0094,0
"DOM_C13T15",0.0027,0.0217,0.0013,0.0019,0.0017,0.0027,1.1783,0.0024,0.0065,3e-04,0.0012,9e-04,0.007,0.005,0.001,0.0015,0.0019,0.0025,0.0018,0.0025,0.0026,0.0113,6e-04,9e-04,0.0025,0.0019,0.0012,0.0099,0.0016,0.0021,0.0025,0.0021,0.0024,0.0018,0.0018,0.0014,3e-04,0.0019,0.0017,0.0016,8e-04,0.0017,0.0063,0.0042,0
"DOM_C16",0.0032,0.0023,0.001,0.0014,0.0019,0.0021,0.0015,1.1522,0.0242,2e-04,0.0014,0.001,0.0016,0.0039,0.0012,0.0021,0.0014,0.0015,0.0012,0.0011,0.0023,0.0271,0.0022,9e-04,0.0238,0.0014,9e-04,0.0012,0.0021,0.0062,0.0012,0.002,0.0028,0.0014,0.0013,0.0012,4e-04,0.0014,0.0012,0.001,9e-04,8e-04,0.0021,0.0018,0
"DOM_C17_18",0.0492,0.013,0.0058,0.0115,0.0101,0.0471,0.0191,0.0316,1.3075,0.0021,0.0249,0.0224,0.0208,0.0254,0.0075,0.0124,0.022,0.0225,0.0126,0.0111,0.0138,0.0279,0.0068,0.0071,0.0131,0.0212,0.0092,0.018,0.0157,0.0323,0.0376,0.0207,0.0861,0.0299,0.0275,0.0325,0.0041,0.026,0.0166,0.0175,0.0195,0.0165,0.0179,0.0171,0
"DOM_C19",0.0354,0.0596,0.0165,0.0867,0.047,0.0185,0.0188,0.0204,0.0169,1.039,0.0782,0.0238,0.0206,0.0254,0.027,0.0161,0.0106,0.0128,0.0115,0.012,0.0155,0.0136,0.0367,0.0111,0.025,0.0177,0.0427,0.1553,0.1924,0.0098,0.0263,0.0164,0.0132,0.0087,0.0098,0.0083,0.0027,0.0134,0.02,0.0184,0.0068,0.0095,0.0252,0.0177,0
