"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1373,0.0129,0.0028,0.0046,0.0041,0.4173,0.0291,0.376,0.0944,0.0107,0.0411,0.04,0.039,0.0145,0.0079,0.0086,0.0116,0.0117,0.0092,0.0112,0.0118,0.0451,0.0142,0.0038,0.028,0.011,0.0069,0.006,0.0087,0.0063,0.0077,0.1216,0.0228,0.0078,0.0053,0.0028,0.0027,0.0062,0.0075,0.0101,0.0085,0.0127,0.0133,0.014,0
"DOM_A03",0.0033,1.0602,4e-04,5e-04,6e-04,0.0499,0.0016,0.0021,0.0015,0.0013,0.0029,0.003,0.0016,0.0011,8e-04,8e-04,0.0012,0.0011,0.001,9e-04,0.001,0.0019,9e-04,4e-04,0.0013,0.0011,9e-04,0.0013,0.0015,8e-04,8e-04,0.0316,0.0019,0.001,8e-04,3e-04,2e-04,7e-04,8e-04,0.001,0.001,0.0015,0.0019,0.0014,0
"DOM_B05_06",0.004,0.0037,1.0064,0.0089,0.0071,0.0048,0.0039,0.0055,0.0072,0.2832,0.0235,0.0073,0.0116,0.0201,0.0148,0.0075,0.0064,0.0086,0.0065,0.0067,0.0066,0.0068,0.0421,0.0035,0.0129,0.0037,0.0289,0.0164,0.0352,0.0063,0.0107,0.0032,0.0045,0.0033,0.0016,0.001,0.001,0.0022,0.003,0.0033,0.0016,0.0025,0.0027,0.0049,0
"DOM_B07_08",1e-04,0,1e-04,1.0014,5e-04,1e-04,1e-04,1e-04,3e-04,0.0011,0.0012,3e-04,4e-04,0.0091,0.0032,8e-04,4e-04,8e-04,5e-04,5e-04,4e-04,4e-04,5e-04,1e-04,0.0031,1e-04,2e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0
"DOM_B09",1e-04,1e-04,0.0018,8e-04,1.002,1e-04,1e-04,1e-04,1e-04,0.0039,3e-04,1e-04,2e-04,6e-04,6e-04,2e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,7e-04,1e-04,5e-04,1e-04,4e-04,2e-04,5e-04,1e-04,2e-04,0,1e-04,1e-04,0,0,0,0,1e-04,1e-04,0,0,0,1e-04,0
"DOM_C10T12",0.0495,0.0179,0.0013,0.0024,0.0022,1.1588,0.0115,0.0195,0.0131,0.0078,0.0367,0.0306,0.0152,0.007,0.0047,0.0046,0.007,0.0069,0.0052,0.0055,0.0051,0.0085,0.0051,0.0024,0.0072,0.007,0.004,0.0059,0.0075,0.0041,0.0041,0.1905,0.0104,0.0048,0.0039,0.0019,0.0013,0.0042,0.0048,0.0079,0.0092,0.0152,0.014,0.0118,0
"DOM_C13T15",0.0018,0.0018,0.0015,0.0021,0.0021,0.0047,1.2186,0.0053,0.009,0.005,0.0064,0.0068,0.0117,0.007,0.005,0.0064,0.0084,0.0078,0.0077,0.0115,0.0087,0.0179,0.0043,0.0021,0.0082,0.003,0.0034,0.0024,0.0041,0.0023,0.0046,0.0039,0.0069,0.0036,0.0022,9e-04,7e-04,0.0023,0.0027,0.0037,0.0016,0.0039,0.0043,0.009,0
"DOM_C16",9e-04,5e-04,7e-04,0.0015,0.001,0.0019,0.002,1.1151,0.0129,0.0016,0.003,0.0022,0.004,0.0072,0.0029,0.0047,0.0038,0.0049,0.0039,0.0064,0.0102,0.0597,0.0037,9e-04,0.0352,0.0013,0.0014,8e-04,0.0013,0.0017,0.0014,0.0012,0.0038,0.0015,7e-04,4e-04,0.0016,0.0013,0.0011,0.0011,8e-04,0.0012,0.0016,0.0039,0
"DOM_C17_18",0.003,0.0018,0.0015,0.0032,0.0024,0.0207,0.0156,0.0152,1.3187,0.007,0.0205,0.0351,0.0246,0.0275,0.0072,0.0097,0.0208,0.0202,0.0119,0.0117,0.0093,0.0216,0.0062,0.0036,0.0113,0.0101,0.005,0.0028,0.0046,0.006,0.0225,0.0093,0.1732,0.0143,0.0116,0.0073,0.0021,0.0177,0.0095,0.0089,0.0107,0.0072,0.012,0.0147,0
"DOM_C19",0.016,0.0154,0.0132,0.0325,0.0221,0.0181,0.0145,0.0214,0.0253,1.2319,0.0829,0.0269,0.043,0.0714,0.0466,0.0262,0.0232,0.0307,0.0227,0.024,0.0238,0.0256,0.0688,0.0139,0.05,0.0146,0.1216,0.0696,0.1498,0.0253,0.0439,0.0114,0.0166,0.0119,0.0061,0.004,0.0035,0.0083,0.012,0.0128,0.0059,0.0094,0.0096,0.0191,0
"DOM_C20",0.0215,0.0033,0.0065,0.0157,0.0126,0.02,0.0289,0.0336,0.0654,0.0779,1.255,0.1075,0.2561,0.0581,0.0301,0.0321,0.0479,0.0612,0.0303,0.0434,0.0348,0.0448,0.0159,0.0075,0.0379,0.0065,0.0139,0.0073,0.0139,0.0061,0.0084,0.0088,0.0234,0.0057,0.0036,0.0018,0.0029,0.0064,0.0065,0.005,0.0042,0.0165,0.0065,0.0166,0
"DOM_C21",0.0013,3e-04,2e-04,4e-04,3e-04,0.0014,9e-04,0.001,0.0012,0.0013,0.0058,1.1091,0.0038,0.0011,7e-04,7e-04,0.0012,0.0013,9e-04,9e-04,8e-04,0.0012,5e-04,2e-04,9e-04,3e-04,4e-04,3e-04,5e-04,3e-04,5e-04,5e-04,8e-04,4e-04,3e-04,2e-04,1e-04,0.001,3e-04,0.001,4e-04,0.027,6e-04,9e-04,0
"DOM_C22",0.0024,0.0015,0.0018,0.0043,0.0037,0.0114,0.0122,0.008,0.0178,0.0063,0.0174,0.0202,1.0968,0.0174,0.0068,0.0131,0.0343,0.039,0.0253,0.0552,0.0261,0.0284,0.0042,0.0033,0.0317,0.0054,0.0097,0.0018,0.0036,0.0038,0.0055,0.0042,0.0079,0.0035,0.0019,9e-04,0.0015,0.0026,0.0025,0.0022,0.0014,0.0034,0.0024,0.0086,0
"DOM_C23",0.0011,5e-04,0.0011,0.0042,0.003,0.0036,0.002,0.0043,0.0027,0.0035,0.0059,0.0077,0.0078,1.1205,0.009,0.0085,0.012,0.012,0.0072,0.0112,0.0089,0.0074,0.0046,0.0019,0.0995,0.0015,0.0021,0.0012,0.0018,0.0019,0.0017,0.0022,0.0022,0.0024,0.001,5e-04,0.0032,0.0016,0.0012,0.0022,0.0012,0.0016,0.0015,0.0027,0
"DOM_C24",0.0013,8e-04,0.006,0.0047,0.0084,0.0033,0.0036,0.0062,0.0069,0.0077,0.01,0.0063,0.0161,0.0261,1.3548,0.2554,0.0801,0.2353,0.1595,0.1311,0.1155,0.0615,0.009,0.0065,0.0663,0.0026,0.0043,0.0024,0.0036,0.0035,0.0026,0.0018,0.0043,0.0046,0.0017,7e-04,0.002,0.0024,0.0018,0.0024,0.0012,0.0021,0.002,0.0086,0
"DOM_C25",0.0011,8e-04,0.0027,0.0033,0.0039,0.0036,0.0031,0.006,0.004,0.0046,0.0051,0.0038,0.0082,0.0102,0.0176,1.0582,0.0211,0.0298,0.0431,0.0364,0.0373,0.0206,0.0049,0.0019,0.0357,0.0017,0.0025,0.0016,0.0023,0.0023,0.0019,0.0017,0.0028,0.0027,0.0011,5e-04,0.0012,0.0017,0.0015,0.0021,9e-04,0.0013,0.0015,0.0051,0
