"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0918,0.0053,0.0029,7e-04,8e-04,0.1928,0.018,0.0468,0.0139,0.0019,0.0086,0.0045,0.0098,0.0037,0.003,0.0043,0.0029,0.004,0.0037,0.0036,0.0038,0.0086,0.0021,0.0031,0.0042,0.0088,0.0025,0.0137,0.004,0.0056,0.0044,0.0375,0.0046,0.0036,0.0058,0.0028,0.0021,0.003,0.0043,0.0016,5e-04,0.0061,0.0043,0.0031,0
"DOM_A03",2e-04,1.003,1e-04,0,0,0.0016,2e-04,1e-04,1e-04,1e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,1e-04,1e-04,2e-04,1e-04,0.0033,1e-04,1e-04,0,0.0027,3e-04,1e-04,1e-04,0,0,1e-04,1e-04,0,0,1e-04,5e-04,1e-04,0
"DOM_B05_06",0.0037,0.0045,1.0101,0.0031,0.0023,0.0044,0.003,0.0031,0.0043,0.0855,0.008,0.0033,0.0038,0.0074,0.0109,0.0034,0.0023,0.0035,0.0034,0.003,0.0024,0.0028,0.0385,0.0038,0.0035,0.0025,0.005,0.0034,0.0094,0.0037,0.0032,0.0029,0.0023,0.002,0.0019,0.001,7e-04,0.0018,0.0031,0.0022,7e-04,0.0018,0.0026,0.0019,0
"DOM_B07_08",2e-04,1e-04,4e-04,1.0029,5e-04,5e-04,3e-04,4e-04,0.001,2e-04,0.001,2e-04,4e-04,0.0137,0.001,6e-04,4e-04,4e-04,4e-04,4e-04,4e-04,4e-04,4e-04,6e-04,0.0031,4e-04,1e-04,3e-04,2e-04,4e-04,7e-04,2e-04,3e-04,3e-04,2e-04,1e-04,2e-04,2e-04,3e-04,2e-04,0,1e-04,2e-04,2e-04,0
"DOM_B09",1e-04,1e-04,0.007,4e-04,1.0015,1e-04,1e-04,1e-04,1e-04,0.0013,2e-04,1e-04,1e-04,4e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,8e-04,1e-04,3e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,0,0,1e-04,0,0,0,1e-04,0,0
"DOM_C10T12",0.0761,0.0244,0.0041,0.0011,0.0011,1.179,0.0349,0.0074,0.0076,0.0037,0.026,0.0077,0.0071,0.0048,0.0035,0.0037,0.0041,0.0052,0.0046,0.004,0.0033,0.0048,0.0025,0.0039,0.0045,0.0129,0.0031,0.0388,0.0055,0.0046,0.0022,0.1472,0.0061,0.0029,0.0034,0.0014,0.001,0.0035,0.0057,0.0021,8e-04,0.0157,0.0088,0.0031,0
"DOM_C13T15",0.0034,0.0128,0.0032,7e-04,0.0011,0.0044,1.2327,0.0089,0.011,0.003,0.0072,0.0034,0.013,0.0049,0.0051,0.0055,0.004,0.0051,0.0054,0.0151,0.0081,0.0158,0.0028,0.0097,0.0049,0.0088,0.0027,0.0036,0.004,0.0024,0.0029,0.0027,0.0038,0.0022,0.0022,8e-04,6e-04,0.0026,0.005,0.0021,6e-04,0.0041,0.0035,0.0046,0
"DOM_C16",0.0033,0.0044,0.0045,0.0022,0.002,0.0083,0.0044,1.2794,0.0077,0.0016,0.0053,0.0029,0.0075,0.0116,0.0049,0.0117,0.0057,0.0053,0.0072,0.007,0.0131,0.1009,0.0027,0.0076,0.025,0.0037,0.0034,0.007,0.007,0.0059,0.0063,0.0032,0.0049,0.0042,0.0032,0.0012,0.0016,0.0027,0.0047,0.0029,5e-04,0.0023,0.0034,0.0067,0
"DOM_C17_18",0.0057,0.0049,0.0137,0.0029,0.0029,0.0258,0.0185,0.013,1.2208,0.0058,0.0285,0.0089,0.0228,0.0207,0.0124,0.014,0.0128,0.0227,0.0176,0.0134,0.0135,0.0219,0.0095,0.0159,0.0144,0.0162,0.0082,0.0114,0.0131,0.0076,0.0137,0.0129,0.1088,0.0235,0.0167,0.0109,0.0031,0.02,0.0286,0.0141,0.002,0.0084,0.0359,0.0188,0
"DOM_C19",0.0322,0.0429,0.0122,0.0099,0.0131,0.0215,0.0152,0.0174,0.0156,1.0709,0.0404,0.0119,0.0164,0.0428,0.0358,0.0152,0.0104,0.0154,0.0135,0.0125,0.0108,0.014,0.0443,0.0205,0.0234,0.0195,0.0537,0.0303,0.1073,0.0259,0.0128,0.0125,0.0125,0.0116,0.0123,0.0053,0.003,0.0116,0.0235,0.0096,0.0035,0.009,0.0144,0.0109,0
"DOM_C20",0.022,0.0076,0.0271,0.0059,0.0062,0.0221,0.0313,0.0264,0.0535,0.0289,1.2054,0.0462,0.1504,0.0345,0.0267,0.0178,0.0342,0.031,0.0202,0.0231,0.0156,0.0198,0.0136,0.026,0.0172,0.0089,0.0073,0.0089,0.0113,0.0067,0.0075,0.0078,0.0179,0.0074,0.0074,0.0024,0.0018,0.0074,0.0119,0.006,0.001,0.0227,0.0067,0.018,0
"DOM_C21",0.0019,6e-04,0.0049,9e-04,6e-04,0.0034,0.0054,0.0017,0.0024,0.0017,0.0124,1.19,0.0061,0.002,0.0043,0.0017,0.0027,0.0024,0.0019,0.002,0.0024,0.002,0.0011,0.0038,0.0016,0.0015,8e-04,0.0011,0.0013,9e-04,8e-04,0.0012,0.0014,0.0015,0.0014,4e-04,2e-04,0.0021,0.0014,7e-04,2e-04,0.0116,9e-04,0.0012,0
