"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.3095,0.0953,0.1019,0.0089,0.0197,0.4436,0.0874,0.1338,0.0758,0.1114,0.2586,0.1588,0.0784,0.0498,0.0573,0.042,0.0531,0.051,0.0423,0.0542,0.0382,0.0377,0.0184,0.021,0.0653,0.3881,0.1042,0.1883,0.0322,0.0522,0.0557,0.3487,0.0342,0.0708,0.0662,0.0221,0.0219,0.0387,0.0871,0.0452,0.0495,0.0724,0.0384,0.0618,0
"DOM_A03",2e-04,1.0015,2e-04,0,1e-04,7e-04,3e-04,3e-04,2e-04,3e-04,2e-04,1e-04,2e-04,2e-04,2e-04,2e-04,3e-04,2e-04,2e-04,2e-04,1e-04,2e-04,1e-04,1e-04,2e-04,0.0018,5e-04,6e-04,2e-04,2e-04,3e-04,0.0102,2e-04,3e-04,3e-04,1e-04,1e-04,2e-04,3e-04,2e-04,2e-04,3e-04,2e-04,3e-04,0
"DOM_B05_06",0.0011,3e-04,1.0063,0.0019,0.0056,0.0023,0.0053,0.0059,0.0052,0.7247,0.0017,9e-04,0.3117,0.0556,0.0403,0.0188,0.0061,0.0148,0.0099,0.006,0.0034,0.0064,0.0063,0.0084,0.0144,0.0103,0.0107,0.0264,0.0049,0.0084,0.0051,0.0021,0.0026,0.006,0.0057,0.0017,0.0021,0.0027,0.0069,0.0105,0.0046,0.0045,0.0034,0.0048,0
"DOM_B07_08",0,0,9e-04,1.0084,0.0121,1e-04,7e-04,0.0017,0.0083,7e-04,0.0149,0.0016,8e-04,0.0353,0.0227,0.0112,0.0014,0.0148,0.0064,0.1482,0.1306,0.0037,0.0135,7e-04,0.0147,2e-04,1e-04,2e-04,2e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,9e-04,0.0043,3e-04,3e-04,1e-04,2e-04,0
"DOM_B09",0,0,0.0012,0,1.0001,0,0,0,0,8e-04,0,0,4e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",0.0078,0.0025,0.0182,0.002,0.0048,1.0886,0.0154,0.0186,0.0638,0.0212,0.0898,0.0475,0.0151,0.0164,0.0142,0.0104,0.0146,0.0135,0.01,0.0527,0.0397,0.0094,0.007,0.0061,0.011,0.0815,0.0259,0.2265,0.0129,0.0422,0.0176,0.1202,0.0175,0.0194,0.0188,0.0071,0.0071,0.0109,0.096,0.0279,0.02,0.0816,0.0286,0.0459,0
"DOM_C13T15",1e-04,0,2e-04,4e-04,4e-04,2e-04,1.1213,0.0028,0.001,3e-04,2e-04,1e-04,7e-04,5e-04,0.0024,0.0026,3e-04,0.0013,0.0018,0.0021,0.0019,0.0017,2e-04,0.0013,3e-04,0.0012,0.0011,0.0024,2e-04,0.0013,3e-04,3e-04,1e-04,3e-04,3e-04,1e-04,1e-04,2e-04,0.0024,3e-04,2e-04,0.0021,2e-04,3e-04,0
"DOM_C16",0,0,1e-04,2e-04,4e-04,0,3e-04,1.0383,0.0146,1e-04,6e-04,2e-04,0.0034,0.0014,0.0044,0.005,0.0015,0.0125,0.006,0.0072,0.0045,0.0084,0.0022,5e-04,0.0192,2e-04,1e-04,3e-04,2e-04,7e-04,4e-04,1e-04,1e-04,1e-04,2e-04,1e-04,6e-04,2e-04,0.0069,0.0066,8e-04,3e-04,5e-04,5e-04,0
"DOM_C17_18",0,0,1e-04,1e-04,2e-04,1e-04,2e-04,7e-04,1.0054,1e-04,5e-04,3e-04,3e-04,0.0013,0.0026,0.0032,0.0011,0.0036,0.0014,0.0026,0.0016,4e-04,7e-04,6e-04,3e-04,3e-04,4e-04,8e-04,5e-04,0.003,0.0141,1e-04,0.0025,0.001,0.001,4e-04,3e-04,8e-04,0.0071,0.0018,8e-04,0.0035,0.0018,0.0012,0
"DOM_C19",1e-04,0,0.0045,6e-04,0.0023,2e-04,0.0024,0.0015,0.0032,1.034,2e-04,1e-04,0.002,0.0015,0.0098,0.0046,0.0036,0.0034,0.0012,5e-04,3e-04,0.0012,0.006,0.0087,8e-04,9e-04,0.0077,0.0314,0.0046,0.0012,0.004,3e-04,0.0017,0.0047,0.0045,0.0012,0.0018,0.0019,0.0036,9e-04,0.0013,0.0023,0.0016,0.0012,0
