"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.09,0.0318,6e-04,0.0052,0.0035,0.1793,0.0275,0.2179,0.0629,0.0039,0.0077,0.0029,0.0069,0.0076,0.0037,0.005,0.0047,0.0042,0.0054,0.005,0.0051,0.0129,0.0045,0.0038,0.0216,0.0118,0.003,0.0024,0.0043,0.0052,0.0018,0.0416,0.0171,0.0073,0.0083,0.003,0.0085,0.0083,0.0092,0.0065,0.0027,0.0046,0.0067,0.0066,0
"DOM_A03",0.0135,1.0605,2e-04,0.0011,6e-04,0.1087,0.0033,0.0034,0.0014,5e-04,0.0019,9e-04,0.001,0.0011,6e-04,8e-04,8e-04,7e-04,9e-04,0.001,8e-04,0.0012,6e-04,5e-04,8e-04,0.0012,3e-04,8e-04,0.0013,0.0011,2e-04,0.0304,0.0014,0.0012,0.0017,6e-04,4e-04,0.0011,0.0018,0.001,5e-04,0.0024,8e-04,7e-04,0
"DOM_B05_06",0.0081,0.011,1.0026,0.0122,0.0123,0.0064,0.0046,0.0058,0.0056,0.4679,0.0177,0.0031,0.0055,0.026,0.0186,0.0055,0.0028,0.0096,0.0072,0.0054,0.0131,0.0053,0.0143,0.0056,0.006,0.0046,0.0159,0.0217,0.0265,0.0117,0.004,0.0049,0.0032,0.0049,0.0031,0.0023,0.0025,0.0037,0.0052,0.0031,0.0017,0.0019,0.0027,0.0036,0
"DOM_B07_08",9e-04,9e-04,3e-04,1.016,0.0019,0.0012,6e-04,0.0013,0.0017,6e-04,0.0046,0.0011,0.0014,0.0276,0.0069,0.0039,7e-04,0.0014,9e-04,0.001,0.0017,8e-04,2e-04,0.0035,0.0038,3e-04,5e-04,4e-04,3e-04,5e-04,5e-04,6e-04,8e-04,5e-04,2e-04,1e-04,0.0011,3e-04,3e-04,7e-04,2e-04,2e-04,0.0011,4e-04,0
"DOM_B09",0.0023,0.0143,0.0431,0.0268,1.0503,0.003,0.0011,0.0017,0.0024,0.166,0.0052,8e-04,0.0017,0.0152,0.0038,0.0016,7e-04,0.0027,0.0012,0.0013,0.0015,0.0013,0.0025,0.0021,0.005,0.0013,0.0045,0.0063,0.008,0.0037,9e-04,0.0018,0.001,0.0016,8e-04,6e-04,0.0013,0.0011,0.0015,0.0013,5e-04,6e-04,8e-04,0.001,0
"DOM_C10T12",0.1578,0.2117,0.001,0.0068,0.005,1.3436,0.0326,0.0352,0.013,0.0038,0.019,0.0065,0.0071,0.0072,0.0043,0.0048,0.0051,0.0047,0.0054,0.0063,0.0048,0.0081,0.0035,0.0035,0.0065,0.0082,0.0022,0.0041,0.0092,0.0074,0.0011,0.2286,0.0085,0.0082,0.0103,0.0039,0.0032,0.0076,0.0126,0.0085,0.0034,0.0143,0.0047,0.0049,0
"DOM_C13T15",8e-04,0.0033,4e-04,0.002,9e-04,0.0016,1.0589,0.0012,0.0013,6e-04,0.001,2e-04,0.0054,0.0017,0.001,0.0013,0.0019,0.0017,0.0018,0.0018,0.0022,0.0066,0.001,0.0029,0.0021,0.0014,7e-04,0.001,0.001,0.0015,2e-04,0.0025,0.0025,0.0011,8e-04,4e-04,0.001,0.002,0.0018,0.001,5e-04,0.0024,0.0061,0.0046,0
"DOM_C16",0.0029,0.0042,6e-04,0.0051,0.0042,0.0044,0.0037,1.1571,0.0076,0.003,0.004,7e-04,0.003,0.0063,0.0028,0.0052,0.0026,0.0026,0.0055,0.0049,0.009,0.0364,0.0024,0.0058,0.0773,0.0054,0.0021,0.0024,0.0031,0.004,7e-04,0.0038,0.0031,0.0088,0.0023,0.0018,0.0324,0.0026,0.0023,0.007,0.0023,0.0018,0.0098,0.0045,0
"DOM_C17_18",0.0085,0.0262,0.0013,0.0126,0.0091,0.024,0.0127,0.0138,1.1921,0.0214,0.0098,0.0087,0.018,0.0242,0.0082,0.0076,0.0075,0.0086,0.0073,0.0069,0.0074,0.0089,0.0051,0.009,0.0102,0.0234,0.0082,0.0047,0.0082,0.0122,0.0206,0.0173,0.1976,0.0097,0.011,0.0069,0.0063,0.0341,0.0153,0.0147,0.0099,0.006,0.0258,0.0355,0
"DOM_C19",0.0117,0.0188,0.0015,0.0167,0.0148,0.0087,0.0056,0.0075,0.0075,1.099,0.0252,0.0041,0.0072,0.0179,0.0125,0.0054,0.0029,0.0137,0.0044,0.0053,0.0049,0.0059,0.0037,0.008,0.0078,0.007,0.0282,0.0398,0.0498,0.0203,0.0049,0.0072,0.0043,0.007,0.004,0.0032,0.0033,0.0055,0.0081,0.0041,0.0025,0.003,0.0029,0.0046,0
"DOM_C20",0.0232,0.0065,0.0012,0.0259,0.0137,0.0145,0.0334,0.0251,0.0364,0.0084,1.1253,0.0014,0.1472,0.0216,0.0133,0.0204,0.0063,0.0334,0.0121,0.0204,0.0123,0.0164,0.002,0.0064,0.0164,0.0037,0.0042,0.0038,0.0037,0.0044,0.0012,0.0105,0.0126,0.0041,0.003,0.002,0.0065,0.0094,0.0095,0.0033,0.0038,0.0055,0.0054,0.0205,0
"DOM_C21",0.0018,0.0049,1e-04,0.0042,3e-04,0.0023,0.0063,5e-04,3e-04,0.0022,0.0018,1.0154,4e-04,3e-04,0.0022,3e-04,1e-04,4e-04,2e-04,3e-04,0.0015,3e-04,1e-04,6e-04,2e-04,1e-04,1e-04,2e-04,2e-04,2e-04,0,0.0016,2e-04,1e-04,2e-04,1e-04,1e-04,4e-04,3e-04,2e-04,1e-04,0.0049,1e-04,2e-04,0
"DOM_C22",0.0048,0.0115,7e-04,0.0052,0.0068,0.0103,0.0058,0.0061,0.0049,0.0029,0.0037,0.003,1.0282,0.0061,0.0028,0.0063,0.0091,0.0093,0.0076,0.015,0.0039,0.0115,0.0021,0.0093,0.0116,0.0033,0.0071,0.0016,0.0022,0.0041,6e-04,0.0046,0.0031,0.0031,0.0018,0.0015,0.0044,0.0036,0.0054,0.0023,0.0023,0.0017,0.002,0.0037,0
"DOM_C23",0.0034,0.0041,0.0012,0.0114,0.0109,0.0043,0.003,0.0213,0.0028,0.0037,0.0052,6e-04,0.0141,1.0907,0.0148,0.019,0.0085,0.016,0.0076,0.0055,0.009,0.007,0.0021,0.0056,0.053,0.0035,0.0014,0.0021,0.0029,0.0056,5e-04,0.0093,0.0026,0.0064,0.0024,0.0012,0.0137,0.0031,0.0027,0.0067,0.0027,0.0023,0.0031,0.0023,0
"DOM_C24",0.0019,0.0047,9e-04,0.0064,0.0056,0.0037,0.0085,0.0084,0.0047,0.002,0.0076,6e-04,0.006,0.009,1.2303,0.0933,0.0131,0.1166,0.0524,0.0877,0.0463,0.0366,0.0016,0.0445,0.0077,0.004,0.0021,0.0061,0.0052,0.0127,9e-04,0.0025,0.0023,0.0027,0.0018,0.001,0.0021,0.0024,0.0025,0.0024,8e-04,0.0016,0.0029,0.003,0
"DOM_C25",0.0048,0.0119,0.0024,0.0167,0.0169,0.0087,0.011,0.017,0.0051,0.0054,0.0068,0.001,0.0088,0.0127,0.0084,1.0446,0.0104,0.0206,0.0368,0.0305,0.0679,0.0498,0.0044,0.0145,0.03,0.0066,0.004,0.0106,0.0078,0.0142,0.0013,0.0067,0.0043,0.0069,0.0036,0.0023,0.0056,0.0082,0.0067,0.0054,0.0017,0.0023,0.0049,0.0116,0
"DOM_C26",0.0016,0.0023,5e-04,0.0046,0.0021,0.0021,0.0016,0.002,0.0018,0.001,0.0016,8e-04,0.0016,0.0027,0.0021,0.0023,1.0628,0.0057,0.0074,0.0021,0.006,0.0065,0.0018,0.0016,0.0029,0.0015,0.0011,0.0014,0.0017,0.0019,6e-04,0.0017,0.0026,0.0051,0.0033,0.0031,9e-04,0.0112,0.0056,0.0029,0.0011,0.0029,0.0019,0.0023,0
"DOM_C27",0.004,0.0064,9e-04,0.0106,0.0038,0.0043,0.0032,0.0044,0.0042,0.0019,0.0055,5e-04,0.0037,0.0057,0.0148,0.0071,0.0163,1.0464,0.0199,0.0083,0.026,0.0211,0.0061,0.0039,0.0186,0.0026,0.0028,0.0037,0.0034,0.0051,9e-04,0.0037,0.0033,0.0048,0.0024,0.0024,0.0027,0.0031,0.0043,0.004,0.0015,0.0016,0.0095,0.0047,0
