"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1045,0.0042,0.0025,0.0022,0.001,0.2809,0.0326,0.1173,0.0044,0.0015,0.0119,0.0168,0.014,0.0017,0.0022,0.0022,0.0017,0.0025,0.0069,0.0029,0.003,0.046,0.0011,0.0018,0.0063,0.0013,0.0015,0.0013,0.0026,0.001,0.0032,0.1163,0.0021,0.0021,0.0028,0.0014,8e-04,0.0027,0.0022,0.0093,0.0018,0.0056,0.0092,0.022,0
"DOM_A03",0.0015,1.0054,3e-04,2e-04,1e-04,0.0431,5e-04,3e-04,5e-04,2e-04,0.001,8e-04,6e-04,2e-04,2e-04,2e-04,2e-04,2e-04,5e-04,2e-04,2e-04,6e-04,1e-04,2e-04,2e-04,2e-04,2e-04,2e-04,5e-04,1e-04,4e-04,0.0155,3e-04,3e-04,3e-04,1e-04,0,3e-04,3e-04,0.0014,2e-04,7e-04,0.0012,0.0021,0
"DOM_B05_06",0.0064,0.0629,1.041,0.0413,0.0433,0.0327,0.0158,0.0204,0.0218,0.5673,0.0245,0.0119,0.0192,0.2487,0.0613,0.0213,0.0089,0.0348,0.013,0.0137,0.0122,0.0178,0.153,0.0357,0.0487,0.0224,0.1033,0.071,0.0767,0.0456,0.0484,0.0155,0.0103,0.0078,0.0045,0.0054,0.0034,0.0112,0.0105,0.0307,0.0063,0.0091,0.0128,0.012,0
"DOM_B07_08",0.0014,0.0012,0.0098,1.0051,0.001,0.002,0.0014,9e-04,0.0011,0.0054,0.0069,0.0021,0.0026,0.0576,0.1043,0.0065,0.0018,0.0529,0.0037,0.0032,0.0027,0.0056,0.0065,0.0105,0.0283,6e-04,0.0013,0.001,0.0011,7e-04,8e-04,0.0013,6e-04,0.001,7e-04,7e-04,0.0016,7e-04,7e-04,0.0061,5e-04,0.0012,0.0012,0.0017,0
"DOM_B09",4e-04,0.0029,0.0477,0.0114,1.0035,0.0016,8e-04,0.001,0.0011,0.026,0.0013,7e-04,0.001,0.012,0.0063,0.0013,5e-04,0.003,8e-04,8e-04,8e-04,9e-04,0.0072,0.0019,0.0029,0.0011,0.0048,0.0033,0.0038,0.0022,0.0024,8e-04,7e-04,6e-04,3e-04,4e-04,2e-04,7e-04,7e-04,0.0016,4e-04,6e-04,8e-04,7e-04,0
"DOM_C10T12",0.0371,0.0085,0.0042,0.0032,0.002,1.1308,0.0111,0.0066,0.0117,0.0025,0.023,0.019,0.0124,0.0027,0.0038,0.0038,0.0033,0.0042,0.0082,0.0035,0.0035,0.0114,0.0022,0.0036,0.0036,0.0026,0.0027,0.0028,0.0065,0.0021,0.0066,0.241,0.0049,0.0047,0.0053,0.0023,7e-04,0.0052,0.0039,0.0225,0.0034,0.0082,0.0245,0.0379,0
"DOM_C13T15",0.0025,0.0206,0.002,0.0017,0.0013,0.0058,1.3156,0.0059,0.0098,0.0013,0.0091,0.0172,0.0137,0.0022,0.0024,0.0053,0.0025,0.0027,0.0052,0.0035,0.0034,0.0297,0.001,0.0017,0.0051,0.002,0.0011,9e-04,0.0017,0.0015,0.0018,0.0095,0.0084,0.003,0.0019,0.0026,8e-04,0.0122,0.0133,0.0053,0.0023,0.0076,0.0079,0.0065,0
"DOM_C16",0.0015,0.0019,9e-04,0.0026,3e-04,0.0014,0.0016,1.1983,0.0041,5e-04,0.0027,9e-04,0.0033,0.002,0.0016,0.0019,8e-04,0.0019,0.0046,0.0101,0.0128,0.0418,4e-04,0.0026,0.0454,4e-04,3e-04,3e-04,5e-04,4e-04,4e-04,0.0011,0.0011,9e-04,7e-04,0.0012,0.0051,0.0012,0.001,0.0048,8e-04,0.0023,0.0014,0.0053,0
"DOM_C17_18",0.0049,0.0049,0.0054,0.0049,0.0041,0.0234,0.0129,0.0159,1.3745,0.0038,0.0237,0.0301,0.0234,0.0112,0.0064,0.014,0.0259,0.0149,0.0118,0.017,0.0158,0.0157,0.0063,0.0106,0.0083,0.018,0.0051,0.0044,0.0078,0.0097,0.0088,0.0156,0.1962,0.0317,0.0133,0.0256,0.0112,0.0678,0.0339,0.0279,0.0293,0.0117,0.0309,0.0272,0
"DOM_C19",0.007,0.1016,0.0344,0.0558,0.0076,0.0327,0.0181,0.0259,0.0263,1.0278,0.0271,0.0127,0.016,0.0314,0.0519,0.0189,0.011,0.0339,0.0155,0.0152,0.0138,0.0226,0.0434,0.0323,0.028,0.0339,0.1661,0.1148,0.1232,0.073,0.0776,0.0178,0.012,0.0096,0.0057,0.0068,0.0023,0.0155,0.0149,0.0394,0.0081,0.0116,0.0144,0.0143,0
