"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0935,0.0493,0.001,0.0077,0.0034,0.3601,0.0123,0.079,0.027,0.0064,0.0146,0.0133,0.0167,0.0037,0.0034,0.0033,0.0037,0.0034,0.0038,0.0035,0.0033,0.0273,0.0035,0.0113,0.0062,0.0485,0.0018,0.0027,0.004,9e-04,0.0017,0.0836,0.0105,0.0015,0.0035,0.0023,0.0015,0.0043,0.0041,0.0058,0.0087,0.0155,0.0174,0.0202,0
"DOM_A03",0.0135,1.0927,2e-04,0.0013,6e-04,0.0524,0.0018,0.0051,0.0027,0.0012,0.0024,0.0027,0.0023,5e-04,4e-04,4e-04,5e-04,5e-04,5e-04,4e-04,4e-04,0.0036,6e-04,0.0016,7e-04,0.006,3e-04,4e-04,6e-04,1e-04,2e-04,0.0228,0.0042,2e-04,6e-04,4e-04,3e-04,8e-04,8e-04,0.0013,0.0024,0.0045,0.0058,0.008,0
"DOM_B05_06",0.0084,0.0097,1.0134,0.0456,0.0127,0.0145,0.0071,0.0095,0.0119,0.5507,0.0226,0.0053,0.0099,0.0219,0.0182,0.0083,0.0069,0.0074,0.0067,0.0047,0.0061,0.0075,0.1849,0.0428,0.0116,0.0066,0.0095,0.0136,0.0207,0.0034,0.0107,0.0154,0.0067,0.0101,0.0056,0.0042,0.0038,0.0062,0.0069,0.0049,0.006,0.0088,0.0095,0.0086,0
"DOM_B07_08",0.0027,0.0019,0.0015,1.0131,0.0095,0.0037,0.0024,0.0032,0.0037,0.0874,0.1284,0.0263,0.01,0.0482,0.0037,0.002,0.0017,0.0022,0.0015,0.0012,0.0013,0.0023,0.0015,0.0043,0.0234,9e-04,0.0015,0.0022,0.0033,5e-04,0.001,0.0021,0.002,6e-04,7e-04,2e-04,5e-04,0.001,0.001,6e-04,7e-04,0.0015,0.0012,0.0014,0
"DOM_B09",0.0023,0.0032,0.0459,0.027,1.0864,0.0026,0.0011,0.0018,0.0027,0.1112,0.0072,0.0015,0.0021,0.0108,0.0118,0.0027,0.0012,0.0015,0.0016,9e-04,0.0011,0.0014,0.0192,0.0088,0.0087,0.0012,0.0023,0.0031,0.0043,0.0015,0.0016,0.0018,0.0012,0.0011,8e-04,4e-04,7e-04,0.001,0.0012,0.0011,9e-04,0.0014,0.0016,0.0014,0
"DOM_C10T12",0.1507,0.1115,0.0014,0.0047,0.0036,1.1681,0.0078,0.0138,0.0066,0.0099,0.0178,0.0146,0.0054,0.0035,0.0028,0.0023,0.0024,0.0023,0.0025,0.0023,0.0022,0.0064,0.005,0.0269,0.0039,0.0251,0.0025,0.0036,0.0059,0.0011,0.0023,0.1997,0.0051,0.0016,0.004,0.0047,0.002,0.0051,0.0048,0.0077,0.0111,0.0194,0.0163,0.0197,0
"DOM_C13T15",5e-04,5e-04,0.0035,0.0055,0.0029,0.0017,1.2523,0.0046,0.0089,0.0056,0.0016,0.001,0.0101,0.0022,8e-04,8e-04,0.001,9e-04,8e-04,9e-04,9e-04,0.0167,0.0016,0.0196,0.002,0.0033,6e-04,0.0013,0.0014,6e-04,0.0026,0.0025,0.0068,0.0019,0.0065,9e-04,0.0029,0.0086,0.01,0.0105,0.0117,0.0224,0.0296,0.0422,0
"DOM_C16",9e-04,7e-04,0.0011,0.0025,0.0036,0.0044,0.0031,1.2434,0.0372,0.0013,0.0021,0.0012,0.0112,0.0039,0.0023,0.0032,0.0026,0.0026,0.0027,0.002,0.0041,0.0865,8e-04,0.0068,0.0345,0.0012,5e-04,0.001,0.0011,6e-04,7e-04,0.001,0.0084,9e-04,0.0026,0.0011,0.0015,0.0027,0.003,0.0012,0.0022,0.0026,0.0055,0.0067,0
"DOM_C17_18",0.0023,0.0018,0.001,0.0029,0.0026,0.0134,0.0082,0.0261,1.2119,0.0015,0.0059,0.0063,0.013,0.0048,0.0026,0.0039,0.005,0.005,0.0036,0.0025,0.003,0.0139,0.0012,0.0136,0.0051,0.0044,8e-04,0.0011,0.0014,9e-04,0.0025,0.0029,0.1818,0.0028,0.007,0.0066,0.0023,0.0114,0.006,0.0041,0.009,0.0064,0.0156,0.0097,0
"DOM_C19",0.0127,0.0159,0.0072,0.0262,0.01,0.013,0.0057,0.0092,0.0079,1.0074,0.0137,0.004,0.008,0.019,0.0109,0.0056,0.0042,0.0053,0.005,0.0031,0.0036,0.0075,0.0123,0.0295,0.0146,0.0071,0.0164,0.0238,0.0366,0.0053,0.0112,0.007,0.0055,0.0058,0.0037,0.0012,0.0022,0.0043,0.0065,0.0052,0.0046,0.0075,0.0087,0.0075,0
