"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.2273,0.0519,0.0096,0.0087,0.0133,0.4563,0.1519,0.2861,0.1632,0.0041,0.0215,0.0386,0.0279,0.0158,0.0107,0.0089,0.0129,0.0155,0.0109,0.0045,0.0101,0.0252,0.0041,0.0082,0.0214,0.0153,0.0063,0.0169,0.0091,0.0075,0.0066,0.0846,0.0158,0.0059,0.0051,0.0052,0.0059,0.0091,0.0171,0.0218,0.0056,0.0169,0.0355,0.01,0
"DOM_A03",0.0132,1.1029,0.0025,0.0018,0.0062,0.0192,0.0041,0.0044,0.0046,9e-04,0.0022,0.0053,0.0021,0.0019,0.0017,0.0018,0.0013,0.0027,0.0013,6e-04,0.0014,0.0029,0.001,0.0015,0.0016,0.0043,0.0019,0.0027,0.0031,0.0021,0.0017,0.0162,0.0078,0.002,0.0018,0.0056,0.002,0.0017,0.0032,0.0023,0.001,0.0022,0.0027,0.002,0
"DOM_B05_06",0.0045,0.0078,1.0714,0.0118,0.0367,0.0057,0.0062,0.005,0.0064,0.1011,0.0291,0.0053,0.0052,0.0131,0.0279,0.009,0.0028,0.0047,0.0063,0.0015,0.0033,0.0049,0.0213,0.0046,0.0109,0.007,0.0095,0.0121,0.0145,0.0032,0.0019,0.0031,0.0027,0.0023,0.0011,0.001,0.0023,0.0016,0.0025,0.0024,0.0026,0.0034,0.0022,0.0023,0
"DOM_B07_08",0.0038,8e-04,0.0059,1.0071,0.0063,0.0033,0.0074,0.0022,0.002,0.0012,0.0123,0.0022,0.0037,0.0217,0.0132,0.0036,0.003,0.0044,0.0028,5e-04,0.0011,0.0062,5e-04,0.0038,0.0073,7e-04,0.001,0.001,5e-04,5e-04,4e-04,0.0016,7e-04,6e-04,3e-04,5e-04,9e-04,4e-04,8e-04,6e-04,5e-04,5e-04,6e-04,8e-04,0
"DOM_B09",5e-04,7e-04,0.0508,0.007,1.0307,0.001,0.0021,7e-04,7e-04,0.0062,0.0025,0.001,8e-04,0.0014,0.0066,0.0028,4e-04,9e-04,0.0017,5e-04,5e-04,0.0012,0.0013,5e-04,0.0014,0.0011,7e-04,9e-04,0.0011,4e-04,3e-04,5e-04,6e-04,3e-04,2e-04,2e-04,3e-04,4e-04,7e-04,6e-04,5e-04,4e-04,4e-04,4e-04,0
"DOM_C10T12",0.031,0.0897,0.013,0.0096,0.0157,1.0826,0.0302,0.0185,0.0319,0.0057,0.0324,0.0568,0.0292,0.0149,0.0147,0.0107,0.0159,0.0227,0.0086,0.006,0.0127,0.0105,0.004,0.0111,0.0089,0.0134,0.0052,0.0164,0.0109,0.0062,0.0071,0.1374,0.019,0.0053,0.0044,0.0037,0.0045,0.0051,0.0084,0.0067,0.0044,0.0166,0.0147,0.0055,0
"DOM_C13T15",0.0012,0.0019,9e-04,8e-04,0.0024,0.0012,1.0458,0.0011,0.0017,4e-04,7e-04,0.0043,0.0015,9e-04,0.0014,9e-04,0.0057,0.0012,8e-04,4e-04,0.001,0.0063,5e-04,6e-04,0.0026,0.0023,7e-04,7e-04,7e-04,5e-04,4e-04,9e-04,0.0011,7e-04,3e-04,3e-04,0.0013,5e-04,9e-04,0.0011,8e-04,8e-04,9e-04,0.0024,0
"DOM_C16",0.0125,0.0037,0.0041,0.0037,0.0047,0.0085,0.0056,1.1802,0.0448,0.0018,0.0048,0.0063,0.0086,0.0209,0.0061,0.0066,0.0036,0.0068,0.0058,0.0019,0.0075,0.0646,0.0026,0.003,0.0502,0.0121,0.0025,0.0036,0.0027,0.0032,0.0022,0.0041,0.0038,0.0037,0.0015,0.0018,0.0065,0.003,0.0039,0.0027,0.0037,0.0025,0.0042,0.007,0
"DOM_C17_18",0.0133,0.0127,0.0042,0.0085,0.0063,0.0142,0.0148,0.0213,1.0809,0.0029,0.0359,0.0409,0.0375,0.0156,0.0062,0.0056,0.0206,0.0143,0.0042,0.0036,0.008,0.0134,0.0024,0.0054,0.0086,0.0061,0.0036,0.005,0.0063,0.0051,0.0089,0.0091,0.0204,0.0046,0.0044,0.0042,0.0051,0.0119,0.0078,0.0055,0.0058,0.0056,0.0096,0.0063,0
"DOM_C19",0.016,0.0497,0.042,0.025,0.0277,0.0157,0.012,0.0143,0.0135,1.014,0.011,0.0099,0.0094,0.0222,0.0215,0.0128,0.0066,0.0093,0.0088,0.0032,0.0099,0.0147,0.0077,0.0116,0.0281,0.0083,0.0712,0.0862,0.1153,0.0169,0.0074,0.0074,0.0072,0.0045,0.0028,0.0023,0.0046,0.0035,0.0078,0.0061,0.0042,0.0045,0.0074,0.0072,0
