"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.4134,0.1285,0.1001,0.059,0.0389,0.9743,0.5824,0.3507,0.2932,0.0931,0.2554,0.4445,0.5483,0.0627,0.0514,0.0416,0.1077,0.0763,0.0685,0.0761,0.0676,0.3314,0.0838,0.0968,0.1936,0.0601,0.1324,0.069,0.0966,0.0935,0.0122,0.7621,0.056,0.0716,0.0565,0.0625,0.0307,0.0808,0.0784,0.4027,0.0529,0.2183,0.0977,0.0995,0
"DOM_A03",0.0018,1.0927,8e-04,4e-04,4e-04,0.0392,9e-04,5e-04,6e-04,6e-04,0.0017,0.0145,0.001,3e-04,3e-04,3e-04,4e-04,4e-04,4e-04,4e-04,4e-04,5e-04,6e-04,6e-04,6e-04,6e-04,5e-04,5e-04,7e-04,5e-04,1e-04,0.0148,2e-04,6e-04,6e-04,8e-04,2e-04,8e-04,8e-04,0.0073,4e-04,0.0062,6e-04,5e-04,0
"DOM_B05_06",0.0058,0.0054,1.0253,0.0405,0.0174,0.009,0.009,0.0044,0.0352,0.2803,0.0347,0.0184,0.0183,0.0704,0.074,0.0358,0.0377,0.0451,0.0713,0.0911,0.0835,0.0145,0.083,0.0787,0.0298,0.024,0.0526,0.0494,0.0636,0.0379,0.0139,0.0107,0.0148,0.0569,0.0258,0.0244,0.012,0.0486,0.0609,0.0108,0.0251,0.015,0.0496,0.0486,0
"DOM_B07_08",3e-04,6e-04,0.0025,1.0082,0.0027,4e-04,4e-04,4e-04,0.0019,0.0023,0.0012,9e-04,0.0013,0.046,0.0372,0.037,0.0099,0.0145,0.0129,0.0105,0.008,0.0119,0.0067,0.0019,0.0128,0.0013,0.0014,0.0027,0.0033,0.0019,4e-04,6e-04,8e-04,0.0032,0.0017,0.0013,0.0017,0.0022,0.002,0.001,0.0013,9e-04,0.0036,0.0029,0
"DOM_B09",0.001,0.0025,0.0113,0.0161,1.0092,0.0016,0.0015,7e-04,0.0056,0.0538,0.006,0.0032,0.0027,0.0119,0.006,0.0048,0.0049,0.0055,0.0052,0.0147,0.0135,0.0021,0.0117,0.0112,0.0048,0.0043,0.0095,0.0083,0.0107,0.0065,0.0025,0.0018,0.0024,0.0097,0.0044,0.0041,0.0022,0.0087,0.0112,0.0018,0.0043,0.0026,0.0084,0.0085,0
"DOM_C10T12",0.0468,0.0327,0.0118,0.0068,0.0078,1.0558,0.0212,0.0121,0.0143,0.0115,0.037,0.0771,0.0231,0.0058,0.0053,0.0047,0.0077,0.0074,0.0066,0.008,0.0073,0.013,0.0088,0.0096,0.0114,0.0084,0.0088,0.0079,0.0107,0.0079,0.0015,0.1678,0.0042,0.0089,0.0077,0.0101,0.0025,0.0122,0.0118,0.1944,0.006,0.0475,0.0085,0.0087,0
"DOM_C13T15",0.003,0.0653,0.0591,0.0198,0.0081,0.007,1.201,0.0038,0.0151,0.0276,0.0276,0.0201,0.0346,0.0144,0.0108,0.008,0.0165,0.0188,0.016,0.0256,0.0237,0.0126,0.0121,0.0128,0.0092,0.0164,0.0095,0.0153,0.0276,0.0866,0.0023,0.0055,0.0073,0.0108,0.0078,0.0128,0.003,0.0138,0.0158,0.0062,0.0081,0.0543,0.0352,0.0464,0
"DOM_C16",0.0025,0.0049,0.0526,0.0064,0.0049,0.0032,0.0027,1.0438,0.0509,0.0198,0.0099,0.0045,0.0043,0.0088,0.0071,0.0126,0.0072,0.0083,0.0133,0.015,0.0167,0.0944,0.0089,0.0076,0.0075,0.0106,0.0059,0.0086,0.0102,0.0058,0.0016,0.0029,0.0065,0.0074,0.0051,0.0034,0.002,0.0173,0.0196,0.0025,0.0068,0.0036,0.0077,0.007,0
"DOM_C17_18",0.0027,0.0014,0.0073,0.0195,0.0077,0.0039,0.0035,0.002,1.1506,0.008,0.0058,0.0108,0.0055,0.0081,0.0077,0.0064,0.0133,0.0116,0.0107,0.0094,0.0083,0.0049,0.0345,0.0172,0.0062,0.0083,0.0242,0.0573,0.0775,0.0354,0.0065,0.0046,0.0981,0.0306,0.0201,0.0157,0.0045,0.0455,0.036,0.0057,0.061,0.0115,0.0333,0.0296,0
"DOM_C19",0.0272,0.0266,0.1174,0.173,0.0727,0.0412,0.039,0.0197,0.1449,1.4832,0.1546,0.0838,0.0695,0.2079,0.1379,0.1141,0.1207,0.1359,0.1237,0.3949,0.3652,0.0527,0.3028,0.2954,0.0993,0.1146,0.2596,0.223,0.287,0.1743,0.0689,0.0475,0.0649,0.2605,0.1172,0.109,0.0538,0.2359,0.3044,0.0458,0.116,0.067,0.224,0.2262,0
"DOM_C20",0.0145,0.01,0.0562,0.0507,0.0195,0.015,0.0422,0.0074,0.0955,0.1398,1.4909,0.2845,0.1197,0.0539,0.0379,0.0341,0.0527,0.0641,0.0512,0.0822,0.0754,0.0337,0.0404,0.0456,0.0568,0.0254,0.0319,0.0339,0.0421,0.0297,0.0079,0.0164,0.0236,0.0344,0.0178,0.0149,0.0112,0.0319,0.037,0.0126,0.0194,0.1219,0.0369,0.0468,0
"DOM_C21",5e-04,0.0033,0.0016,0.0015,0.001,6e-04,0.0014,2e-04,0.0029,0.004,0.0207,1.1658,0.0036,0.0015,0.0012,0.0012,0.0019,0.002,0.0016,0.0024,0.0022,0.0011,0.0012,0.0015,0.0017,8e-04,0.001,0.001,0.0013,9e-04,2e-04,7e-04,8e-04,0.001,6e-04,8e-04,3e-04,0.001,0.0011,0.0021,6e-04,0.4329,0.0012,0.0014,0
"DOM_C22",0.0018,0.0015,0.0073,0.0207,0.0106,0.0029,0.0044,0.0019,0.09,0.0233,0.0108,0.007,1.0767,0.0107,0.0286,0.0155,0.1343,0.0469,0.048,0.0358,0.026,0.0449,0.0163,0.0688,0.0213,0.0072,0.0239,0.0169,0.0227,0.0162,0.0023,0.004,0.0355,0.0132,0.0079,0.0058,0.0044,0.0127,0.0124,0.0048,0.0117,0.0059,0.0321,0.0384,0
"DOM_C23",0.0014,9e-04,0.0044,0.0091,0.0149,0.002,0.0019,0.0012,0.0131,0.0113,0.0058,0.0067,0.0156,1.2667,0.0178,0.0406,0.0629,0.0588,0.0224,0.0169,0.0158,0.0071,0.014,0.0105,0.145,0.0075,0.0064,0.009,0.0132,0.0088,0.0019,0.0024,0.0042,0.015,0.0112,0.005,0.0169,0.014,0.0117,0.0064,0.0075,0.0053,0.0237,0.0191,0
"DOM_C24",0.0064,0.0046,0.0405,0.0834,0.0424,0.0091,0.0096,0.0074,0.0424,0.0467,0.0317,0.0191,0.0214,0.0678,1.3985,0.3522,0.256,0.3968,0.3751,0.3165,0.2226,0.0916,0.2193,0.0453,0.1956,0.028,0.0334,0.0754,0.0895,0.0492,0.0103,0.015,0.0217,0.0832,0.0403,0.0353,0.0283,0.0475,0.043,0.0209,0.0322,0.0209,0.0807,0.0654,0
"DOM_C25",0.0021,0.0036,0.0322,0.088,0.0247,0.0031,0.0036,0.0063,0.0106,0.0198,0.0088,0.0058,0.007,0.0199,0.1153,1.1443,0.0615,0.1159,0.1248,0.0879,0.0828,0.0153,0.0275,0.0118,0.0506,0.01,0.0089,0.0183,0.0185,0.0113,0.0025,0.0035,0.005,0.0171,0.0091,0.0062,0.0071,0.0127,0.0128,0.0057,0.0077,0.0054,0.0187,0.0161,0
