"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1947,0.0559,0.0076,0.0038,0.0028,0.2509,0.0117,0.2101,0.0541,0.0029,0.0085,0.0081,0.0386,0.0066,0.0043,0.0036,0.0041,0.0044,0.0032,0.0053,0.0037,0.0271,0.0138,8e-04,0.0174,0.0058,0.0041,0.0117,0.0032,0.006,0.0037,0.0959,0.015,0.0044,0.0038,0.0032,0.0019,0.0061,0.0062,0.0041,0.0027,0.003,0.0288,0.019,0
"DOM_A03",0.0053,1.0467,6e-04,3e-04,2e-04,0.0367,7e-04,0.0011,4e-04,3e-04,0.0016,0.0381,8e-04,5e-04,4e-04,3e-04,3e-04,4e-04,3e-04,4e-04,3e-04,5e-04,2e-04,1e-04,4e-04,5e-04,4e-04,0.0027,4e-04,2e-04,3e-04,0.0195,7e-04,3e-04,4e-04,3e-04,1e-04,4e-04,6e-04,4e-04,2e-04,5e-04,0.0032,0.002,0
"DOM_B05_06",9e-04,0.0011,1.0038,0.0011,0.0028,7e-04,2e-04,4e-04,3e-04,0.0186,7e-04,5e-04,6e-04,0.0019,0.0045,0.0011,4e-04,7e-04,8e-04,0.001,6e-04,5e-04,0.0023,1e-04,9e-04,5e-04,0.0029,0.0029,0.0014,2e-04,6e-04,5e-04,4e-04,3e-04,2e-04,2e-04,1e-04,5e-04,7e-04,2e-04,1e-04,2e-04,4e-04,2e-04,0
"DOM_B07_08",0.0054,0.004,0.0406,1.0639,0.0233,0.0057,0.0033,0.0032,0.0025,0.0069,0.013,0.0031,0.0235,0.0199,0.1705,0.079,0.0152,0.0346,0.0453,0.0393,0.0243,0.0251,0.0031,0.0014,0.0244,0.0049,0.0034,0.0037,0.0024,0.0024,0.005,0.004,0.007,0.005,0.0049,0.0031,0.0024,0.0117,0.0079,0.0017,0.001,0.0019,0.0056,0.0033,0
"DOM_B09",0,0,0.0046,0,1.0031,0,0,0,0,1e-04,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",0.0882,0.2227,0.011,0.005,0.0035,1.1209,0.0129,0.0176,0.0066,0.0043,0.0159,0.0199,0.011,0.0077,0.007,0.005,0.005,0.0057,0.005,0.0068,0.0042,0.0068,0.0036,0.001,0.0066,0.0079,0.0058,0.0238,0.0058,0.0038,0.0046,0.2343,0.0106,0.0053,0.0059,0.0049,0.0018,0.0073,0.01,0.0055,0.0033,0.0059,0.0334,0.0212,0
"DOM_C13T15",0.0019,0.0042,0.0014,0.0016,0.0012,0.0026,1.0433,0.001,0.0016,8e-04,0.002,0.0022,0.0068,0.0023,0.0018,0.0017,0.0016,0.0019,0.0022,0.0019,0.0017,0.0061,7e-04,4e-04,0.0035,0.0022,0.0017,0.0026,0.0012,8e-04,0.0014,0.0037,0.004,0.0014,0.0011,0.0011,5e-04,0.0017,0.0035,9e-04,3e-04,8e-04,0.0067,0.0021,0
"DOM_C16",0.0072,0.0074,0.0029,0.0018,0.0016,0.0065,0.0015,1.071,0.0106,0.0011,0.0029,0.0023,0.0025,0.0036,0.002,0.0025,0.0017,0.0022,0.0016,0.0035,0.0026,0.0322,0.0016,5e-04,0.0375,0.0064,0.0032,0.0034,0.0023,0.0015,0.0015,0.0035,0.006,0.002,0.0013,0.0025,0.0028,0.0018,0.0025,0.0012,6e-04,6e-04,0.0023,0.0027,0
"DOM_C17_18",0.0126,0.0199,0.0175,0.0129,0.0112,0.0324,0.0105,0.0104,1.1099,0.0136,0.0366,0.029,0.0224,0.0413,0.014,0.0114,0.016,0.02,0.0132,0.0127,0.0108,0.0102,0.0117,0.0044,0.0152,0.0291,0.0126,0.0139,0.0102,0.0251,0.0323,0.0197,0.1721,0.0354,0.019,0.019,0.0046,0.0508,0.0357,0.0079,0.0066,0.0047,0.0164,0.0184,0
"DOM_C19",0.0419,0.0506,0.023,0.0254,0.037,0.0265,0.0081,0.0162,0.0101,1.0351,0.0196,0.0107,0.0201,0.0451,0.0269,0.0169,0.0112,0.0178,0.0136,0.0197,0.0131,0.0157,0.0102,0.0044,0.0231,0.0197,0.1471,0.1497,0.0723,0.0077,0.0147,0.0194,0.0117,0.0087,0.0059,0.0054,0.003,0.0152,0.0281,0.0072,0.0023,0.0064,0.0153,0.0096,0
