"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0235,7e-04,5e-04,6e-04,5e-04,0.0278,8e-04,0.0021,6e-04,7e-04,4e-04,4e-04,0.0013,4e-04,5e-04,0.0104,0.0763,4e-04,0.0269,0,0.0169,0.0292,6e-04,0.0039,0.004,0.0012,0.002,5e-04,7e-04,7e-04,2e-04,0.0204,7e-04,8e-04,0.0013,4e-04,3e-04,0.001,0.0014,0.0258,0.0135,0.0175,7e-04,7e-04,0
"DOM_A03",3e-04,1,0,0,0,6e-04,0,0,0,0,0,0,0,0,0,3e-04,0,1e-04,7e-04,0,5e-04,7e-04,0,1e-04,0,0,1e-04,0,0,0,0,8e-04,0,0,0,0,0,0,0,0.0011,3e-04,4e-04,0,0,0
"DOM_B05_06",0.0668,0.1732,1.178,0.1477,0.0903,0.0682,0.0433,0.1161,0.0994,0.5147,0.2749,0.1141,0.0918,0.1106,0.1184,0.0949,0.2205,0.0884,0.1347,0,0.1519,0.1305,0.2782,0.057,0.1349,0.101,0.2455,0.1342,0.2033,0.1838,0.0605,0.0421,0.055,0.0626,0.0967,0.0391,0.0239,0.0797,0.1096,0.0965,0.043,0.0558,0.036,0.0397,0
"DOM_B07_08",0.041,0.0261,0.0959,1.1951,0.0898,0.0745,0.0619,0.3615,0.6392,0.065,0.4716,0.4913,0.217,0.8926,0.9567,0.5383,0.0818,0.6757,0.2147,0,0.1581,0.2052,0.1366,0.098,0.65,0.1175,0.1867,0.6454,0.1015,0.0458,0.0314,0.1347,0.1555,0.3849,0.1816,0.2114,0.1244,0.1551,0.12,0.1596,0.1146,0.0833,0.051,0.0605,0
"DOM_B09",0.0011,0.0025,0.0053,0.0032,1.0035,0.0013,9e-04,0.0083,0.0029,0.0073,0.0046,0.0022,0.0017,0.0024,0.0025,0.0113,0.0033,0.0019,0.0024,0,0.0026,0.0026,0.0042,0.0012,0.0035,0.0029,0.0064,0.0025,0.0036,0.0028,0.001,0.001,0.0012,0.0014,0.002,0.0028,0.0025,0.0019,0.0021,0.0039,0.0024,0.001,0.0018,9e-04,0
"DOM_C10T12",0.0201,0.0182,8e-04,0.001,6e-04,1.0576,0.0024,0.0022,0.0011,0.002,8e-04,9e-04,0.0024,7e-04,8e-04,0.003,0.0024,0.0016,0.0064,0,0.0049,0.006,0.0059,0.0026,0.0025,0.0039,0.002,0.0012,0.0022,0.0097,5e-04,0.0268,0.0036,0.0011,0.0035,0.0011,0.0012,0.0026,0.0024,0.0055,0.005,0.0048,0.0034,0.0032,0
"DOM_C13T15",0.001,7e-04,9e-04,0.0011,7e-04,0.0055,1.1537,0.0012,8e-04,0.002,9e-04,0.001,0.0018,8e-04,9e-04,0.0137,0.0014,0.0055,0.0253,0,0.0281,0.0273,0.0015,0.0035,0.0117,0.0029,0.0014,0.0018,0.0037,0.0011,0.0805,0.0013,0.0011,0.0014,0.0032,0.0015,5e-04,0.0021,0.0024,0.0017,0.0047,0.0037,8e-04,0.001,0
"DOM_C16",0,0,1e-04,1e-04,1e-04,1e-04,1e-04,1.0008,3e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,0,1e-04,2e-04,0,2e-04,2e-04,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,5e-04,0.0034,0,3e-04,0,3e-04,1e-04,0,3e-04,2e-04,1e-04,2e-04,1e-04,3e-04,3e-04,0
"DOM_C17_18",1e-04,1e-04,4e-04,4e-04,2e-04,4e-04,7e-04,0.0024,1.0015,3e-04,3e-04,2e-04,4e-04,3e-04,4e-04,5e-04,8e-04,3e-04,7e-04,0,6e-04,7e-04,3e-04,7e-04,7e-04,0.001,3e-04,3e-04,3e-04,3e-04,1e-04,2e-04,0.0018,6e-04,0.0011,4e-04,1e-04,0.001,9e-04,4e-04,9e-04,3e-04,0.001,9e-04,0
"DOM_C19",0.1445,0.2523,0.1392,0.2135,0.0875,0.1333,0.0781,0.211,0.1584,1.1559,0.1407,0.1116,0.1423,0.16,0.1713,0.1578,0.3782,0.1249,0.1928,0,0.2459,0.1903,0.517,0.0947,0.2197,0.1978,0.5277,0.2377,0.4389,0.3779,0.0336,0.0768,0.1012,0.0978,0.19,0.066,0.0364,0.1555,0.2276,0.1989,0.0836,0.1026,0.0667,0.0742,0
