"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.123,0.076,3e-04,0.0012,0.001,0.2196,0.0014,0.0027,0.0017,0.0013,0.0082,0.0018,0.006,0.0014,0.0012,0.0013,5e-04,0.002,0.0017,0.001,6e-04,0.0027,0.0013,0.0017,0.0014,0.0017,0.0016,0.0014,0.0018,7e-04,5e-04,0.0786,0.0051,0.0011,0.0014,0.0013,3e-04,0.0027,0.0058,0.0056,0.0016,0.0019,0.0042,0.0027,0
"DOM_A03",0,1.0014,0,0,0,3e-04,0,0,0,0,0,0,7e-04,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,3e-04,5e-04,0,0,0,0,0,0,0,0,0,9e-04,2e-04,0
"DOM_B05_06",2e-04,5e-04,1.0003,7e-04,5e-04,3e-04,7e-04,3e-04,3e-04,0.0173,0.001,1e-04,0.0019,0.0015,4e-04,2e-04,1e-04,3e-04,2e-04,2e-04,1e-04,0.0012,0.0012,7e-04,3e-04,2e-04,9e-04,7e-04,9e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,0,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,0
"DOM_B07_08",2e-04,0.0915,0,1.0001,1e-04,4e-04,3e-04,0.0028,0.0044,3e-04,5e-04,0.0014,0.0027,4e-04,2e-04,3e-04,2e-04,3e-04,3e-04,4e-04,2e-04,0.1181,2e-04,3e-04,5e-04,2e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,0.0023,4e-04,2e-04,1e-04,0,2e-04,2e-04,4e-04,1e-04,3e-04,3e-04,3e-04,0
"DOM_B09",0,1e-04,0.0823,5e-04,1.0818,1e-04,1e-04,2e-04,1e-04,0.0015,1e-04,0,2e-04,2e-04,1e-04,1e-04,0,1e-04,1e-04,0,0,2e-04,1e-04,2e-04,0.003,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,0,0,0,1e-04,0,0,1e-04,1e-04,0,1e-04,0,0
"DOM_C10T12",0.1438,0.1641,8e-04,0.0031,0.0026,1.2459,0.0037,0.0079,0.0052,0.0028,0.0195,0.0043,0.0034,0.0029,0.003,0.003,0.0011,0.0084,0.004,0.0022,0.0014,0.0077,0.0025,0.003,0.002,0.0024,0.0035,0.0035,0.0046,0.0011,9e-04,0.2173,0.0091,0.0026,0.0036,0.0031,7e-04,0.0057,0.004,0.01,0.0048,0.0051,0.0097,0.0069,0
"DOM_C13T15",0.001,9e-04,1e-04,8e-04,4e-04,0.0011,1.1232,0.0027,0.0058,8e-04,0.0034,4e-04,0.0046,0.0016,8e-04,0.0015,4e-04,0.001,0.0012,0.0044,8e-04,0.0076,5e-04,0.0018,0.0011,0.001,0.001,0.0017,0.0013,6e-04,4e-04,0.0012,7e-04,2e-04,2e-04,3e-04,1e-04,7e-04,0.001,0.0012,4e-04,0.0016,0.0016,0.0012,0
"DOM_C16",3e-04,4e-04,0,3e-04,1e-04,7e-04,8e-04,1.1604,0.0027,9e-04,0.0014,1e-04,0.0015,0.0025,0.0013,0.0011,3e-04,0.0011,4e-04,0.0013,4e-04,0.0221,2e-04,3e-04,0.0037,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,3e-04,3e-04,1e-04,0,1e-04,1e-04,1e-04,2e-04,4e-04,1e-04,1e-04,2e-04,1e-04,0
"DOM_C17_18",0.0119,0.0053,4e-04,0.0017,0.001,0.0163,0.0065,0.0368,1.1847,0.0045,0.0147,0.0052,0.0143,0.0097,0.005,0.0083,0.0024,0.0059,0.0048,0.0034,0.0038,0.0145,0.0025,0.0045,0.0047,0.0062,0.0021,0.0024,0.0024,0.0031,0.0035,0.0057,0.066,0.0037,0.0014,0.003,5e-04,0.011,0.0016,0.0047,0.0033,0.004,0.0093,0.003,0
"DOM_C19",0.0103,0.0299,0.0028,0.0199,0.0066,0.017,0.0557,0.0209,0.0239,1.3213,0.0604,0.0095,0.1407,0.0695,0.0238,0.0142,0.0076,0.0229,0.0141,0.0127,0.0071,0.0362,0.017,0.0236,0.0171,0.0107,0.0663,0.0494,0.0707,0.0049,0.0099,0.0088,0.006,0.0046,0.0028,0.0029,0.0013,0.0048,0.0116,0.0109,0.0037,0.0046,0.0067,0.0054,0
