"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1597,0.045,0.001,0.0012,0.0015,0.2751,0.0453,0.0194,0.0024,7e-04,0.0026,0.0236,0.0053,0.0017,0.0012,0.0014,9e-04,0.0013,0.0013,0.0013,0.001,0.0042,9e-04,0.0019,0.0025,0.0036,0.0014,0.0012,0.0036,0.0013,0.0013,0.0704,0.002,6e-04,9e-04,9e-04,6e-04,0.002,0.002,0.004,0.0017,0.0026,0.0107,0.0051,0
"DOM_A03",0.0016,1.0563,1e-04,1e-04,1e-04,0.0084,2e-04,2e-04,1e-04,0,1e-04,7e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0,0.0011,1e-04,1e-04,1e-04,2e-04,1e-04,2e-04,2e-04,1e-04,2e-04,0.0023,1e-04,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,4e-04,2e-04,0
"DOM_B05_06",2e-04,0.0012,1.0007,0.0019,0.0015,3e-04,6e-04,4e-04,7e-04,0.0096,0.0016,3e-04,7e-04,0.0015,0.0016,7e-04,2e-04,3e-04,4e-04,3e-04,2e-04,3e-04,0.0067,4e-04,5e-04,3e-04,0.001,6e-04,0.002,3e-04,4e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,2e-04,2e-04,2e-04,3e-04,0
"DOM_B07_08",4e-04,0.0012,0.001,1.0029,0.0018,7e-04,0.0018,0.001,0.002,0.0052,0.0038,9e-04,0.0018,0.0166,0.0091,0.0029,9e-04,0.0011,0.0017,0.0011,8e-04,0.0012,0.0272,0.0011,0.0051,6e-04,0.001,6e-04,0.0014,6e-04,5e-04,9e-04,5e-04,5e-04,2e-04,2e-04,4e-04,5e-04,4e-04,4e-04,6e-04,6e-04,6e-04,7e-04,0
"DOM_B09",3e-04,0.0011,0.0069,0.0018,1.0022,4e-04,9e-04,6e-04,0.0015,0.007,0.0019,5e-04,0.001,0.0067,0.0018,9e-04,4e-04,4e-04,6e-04,4e-04,3e-04,5e-04,0.0159,6e-04,0.0021,4e-04,9e-04,5e-04,0.0016,4e-04,4e-04,5e-04,3e-04,3e-04,1e-04,1e-04,2e-04,3e-04,3e-04,2e-04,3e-04,3e-04,4e-04,4e-04,0
"DOM_C10T12",0.1708,0.1301,0.0022,0.0025,0.003,1.178,0.0258,0.013,0.005,0.0016,0.0043,0.0305,0.0065,0.0032,0.003,0.003,0.0019,0.0028,0.003,0.0025,0.0022,0.0118,0.0019,0.004,0.0031,0.0077,0.003,0.0027,0.0085,0.0028,0.0024,0.1607,0.0049,0.0012,0.0019,0.002,0.0013,0.0041,0.0019,0.0072,0.0035,0.0057,0.0345,0.0093,0
"DOM_C13T15",0.0022,0.021,0.0041,0.0033,0.0034,0.0032,1.2456,0.003,0.0096,0.0013,0.0063,0.0066,0.0216,0.0081,0.0023,0.0035,0.0026,0.0027,0.0029,0.0056,0.0032,0.0198,0.0017,0.0028,0.0036,0.0019,0.0019,0.0017,0.003,0.0018,0.0022,0.0062,0.0028,0.001,0.0011,9e-04,5e-04,0.0042,0.0013,0.0017,0.0011,0.0021,0.002,0.0049,0
"DOM_C16",0.001,0.0021,0.0042,0.0052,0.0052,8e-04,9e-04,1.2068,0.0119,5e-04,6e-04,7e-04,9e-04,0.0024,8e-04,0.0019,3e-04,8e-04,0.0011,0.001,0.0021,0.009,8e-04,7e-04,0.0158,0.001,8e-04,5e-04,9e-04,8e-04,5e-04,7e-04,0.0022,6e-04,3e-04,4e-04,0.001,0.0019,9e-04,5e-04,6e-04,5e-04,8e-04,5e-04,0
"DOM_C17_18",0.0074,0.0113,0.0059,0.0048,0.0053,0.0195,0.015,0.0174,1.3111,0.0041,0.0105,0.024,0.014,0.0214,0.0061,0.0104,0.006,0.0082,0.0071,0.0069,0.0059,0.0127,0.0062,0.0062,0.0096,0.0191,0.0078,0.0042,0.0075,0.007,0.0124,0.0176,0.141,0.0094,0.0116,0.0239,0.0048,0.0537,0.0321,0.0172,0.0117,0.0099,0.0179,0.0208,0
"DOM_C19",0.0147,0.1265,0.0569,0.2014,0.1434,0.0195,0.0433,0.0282,0.0441,1.1679,0.1601,0.0179,0.0543,0.0752,0.0713,0.0377,0.0137,0.0175,0.0235,0.0167,0.0142,0.0213,0.1325,0.0247,0.0309,0.0189,0.105,0.0733,0.235,0.031,0.0455,0.0166,0.0125,0.0068,0.0054,0.0054,0.0045,0.0121,0.0194,0.0099,0.0076,0.0118,0.0106,0.0178,0
"DOM_C20",0.0286,0.02,0.0283,0.048,0.0484,0.0252,0.171,0.0453,0.0976,0.0371,1.459,0.0483,0.3215,0.081,0.0431,0.0543,0.0451,0.0327,0.0266,0.0304,0.0255,0.0447,0.0273,0.037,0.0405,0.0106,0.0137,0.0085,0.017,0.0085,0.0074,0.0204,0.0254,0.007,0.0062,0.0053,0.0042,0.0218,0.0331,0.0089,0.01,0.0168,0.0109,0.0412,0
"DOM_C21",0.0044,0.0031,3e-04,4e-04,4e-04,0.0041,0.001,9e-04,6e-04,4e-04,8e-04,1.0911,8e-04,5e-04,5e-04,4e-04,3e-04,0.0011,6e-04,3e-04,4e-04,7e-04,4e-04,4e-04,8e-04,3e-04,2e-04,2e-04,4e-04,2e-04,2e-04,0.0021,5e-04,3e-04,3e-04,2e-04,2e-04,0.003,3e-04,7e-04,8e-04,0.0475,6e-04,4e-04,0
"DOM_C22",0.0085,0.0075,0.0099,0.0185,0.0212,0.0173,0.0158,0.0183,0.035,0.0048,0.01,0.0158,1.0895,0.0109,0.0056,0.0143,0.0139,0.0207,0.0214,0.0312,0.0228,0.028,0.0042,0.0156,0.0195,0.0116,0.0127,0.0034,0.0053,0.0034,0.0032,0.014,0.0091,0.0022,0.0023,0.0018,0.0017,0.0063,0.0059,0.0042,0.0029,0.0049,0.0048,0.0131,0
"DOM_C23",0.0031,0.0042,0.0065,0.0067,0.007,0.0063,0.0119,0.0044,0.0063,0.0035,0.0065,0.0182,0.0049,1.1589,0.0186,0.0095,0.0228,0.0064,0.0074,0.0084,0.0045,0.0071,0.0075,0.0134,0.1068,0.0027,0.0039,0.003,0.0027,0.0035,0.0028,0.0048,0.0036,0.0038,0.0022,0.0016,0.0065,0.0035,0.0026,0.0039,0.0038,0.0044,0.003,0.0034,0
"DOM_C24",0.0088,0.0197,0.0528,0.0329,0.0322,0.0149,0.0145,0.0177,0.0221,0.0281,0.0295,0.0121,0.0354,0.0416,1.6035,0.3694,0.0163,0.1167,0.2255,0.0935,0.0799,0.0978,0.0269,0.0213,0.153,0.0075,0.0166,0.0108,0.0264,0.0112,0.0081,0.0099,0.0086,0.0075,0.0051,0.0035,0.0101,0.0082,0.0077,0.0106,0.0061,0.0086,0.0074,0.0136,0
"DOM_C25",0.0079,0.0072,0.0139,0.0221,0.027,0.0166,0.0085,0.0223,0.0111,0.0074,0.0075,0.0091,0.0247,0.0167,0.0267,1.1155,0.0088,0.0269,0.077,0.0323,0.0244,0.0454,0.0065,0.0109,0.0807,0.0041,0.0061,0.0038,0.0074,0.0051,0.0033,0.0089,0.0051,0.0038,0.0032,0.002,0.0055,0.006,0.0047,0.0171,0.0044,0.0061,0.0048,0.0083,0
