"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.2113,0.0445,0.0058,0.0061,0.0045,0.2825,0.0128,0.1737,0.038,0.0039,0.0148,0.0148,0.0189,0.0091,0.0061,0.0062,0.0052,0.0076,0.0082,0.006,0.0061,0.0237,0.0135,0.0054,0.01,0.0177,0.0064,0.0074,0.0091,0.0052,0.0038,0.0664,0.0062,0.0051,0.0032,0.004,0.0055,0.0041,0.021,0.0044,0.0042,0.0069,0.0078,0.0191,0
"DOM_A03",3e-04,1.0135,0,0,0,0.0024,1e-04,1e-04,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,1e-04,0,0,9e-04,0,0,0,0,0,0,1e-04,0,0,0,0,1e-04,0
"DOM_B05_06",0.0091,0.0088,1.0069,0.0081,0.0209,0.0074,0.0044,0.0066,0.0091,0.0322,0.0155,0.0036,0.0063,0.0147,0.0595,0.008,0.0033,0.0056,0.006,0.0044,0.0046,0.0041,0.0775,0.0101,0.0053,0.0034,0.0068,0.0038,0.0047,0.0057,0.0039,0.0055,0.0029,0.0041,0.0023,0.0025,0.0106,0.0025,0.0039,0.0024,0.003,0.0034,0.0068,0.0038,0
"DOM_B07_08",0.0076,0.01,0.0621,1.0425,0.0086,0.0053,0.0037,0.006,0.0049,0.0934,0.0324,0.0034,0.0081,0.0538,0.0396,0.0086,0.0078,0.0091,0.0068,0.0044,0.0041,0.0045,0.0311,0.0082,0.0179,0.0038,0.0125,0.0054,0.0072,0.0067,0.0047,0.004,0.002,0.0029,0.0015,0.0033,0.0065,0.0029,0.0056,0.0033,0.0022,0.0025,0.0044,0.0047,0
"DOM_B09",4e-04,4e-04,0.0173,0.0073,1.1246,4e-04,3e-04,4e-04,4e-04,0.0012,7e-04,2e-04,4e-04,9e-04,0.0015,5e-04,2e-04,5e-04,4e-04,3e-04,3e-04,4e-04,0.0024,5e-04,0.0082,3e-04,4e-04,5e-04,5e-04,0.0012,7e-04,4e-04,2e-04,4e-04,2e-04,2e-04,0.0013,5e-04,3e-04,6e-04,3e-04,3e-04,5e-04,4e-04,0
"DOM_C10T12",0.1247,0.0579,0.0063,0.0071,0.0055,1.2165,0.0148,0.0292,0.016,0.0081,0.0221,0.0117,0.016,0.0113,0.0095,0.0087,0.0083,0.0109,0.0103,0.0084,0.0077,0.015,0.0068,0.0082,0.0103,0.0278,0.0093,0.0133,0.018,0.0071,0.0053,0.2432,0.0069,0.0073,0.0053,0.0073,0.006,0.006,0.0155,0.0059,0.0091,0.013,0.0124,0.0309,0
"DOM_C13T15",0.0012,0.002,0.0015,0.0014,4e-04,0.0018,1.1006,0.002,0.0022,7e-04,0.0017,0.0013,0.0085,0.002,0.0014,0.0015,0.0013,0.0021,0.0022,0.0084,0.0024,0.012,0.001,0.0012,0.002,0.0019,0.0016,0.0018,0.0021,0.0016,0.0015,0.0019,8e-04,8e-04,5e-04,7e-04,7e-04,7e-04,0.0014,0.0017,5e-04,0.0012,0.0031,0.0027,0
"DOM_C16",0.0069,0.0063,0.007,0.0059,0.0018,0.0056,0.0049,1.2008,0.0146,0.0024,0.0056,0.0037,0.007,0.0133,0.0057,0.0101,0.0058,0.011,0.0083,0.0061,0.0117,0.0821,0.0059,0.0049,0.0261,0.0057,0.0061,0.0095,0.0105,0.0074,0.0047,0.0043,0.0036,0.0034,0.0019,0.0021,0.0088,0.0033,0.0042,0.0037,0.0023,0.0038,0.0068,0.0148,0
"DOM_C17_18",0.0073,0.0057,0.0037,0.0045,0.0017,0.0236,0.0133,0.0259,1.2295,0.0034,0.015,0.0254,0.0161,0.0214,0.0066,0.0075,0.0055,0.0113,0.0084,0.0074,0.0068,0.0168,0.0041,0.0084,0.008,0.0146,0.0068,0.0075,0.0086,0.0092,0.0103,0.0121,0.0904,0.0094,0.0069,0.0293,0.0064,0.0153,0.0163,0.0073,0.0155,0.0051,0.0257,0.0231,0
"DOM_C19",0.0424,0.0799,0.011,0.0219,0.0123,0.0259,0.0146,0.0271,0.0192,1.0378,0.0411,0.0158,0.0267,0.0326,0.0364,0.0146,0.01,0.0166,0.0142,0.0111,0.0114,0.0158,0.0127,0.0286,0.0279,0.0204,0.1113,0.0388,0.0573,0.0313,0.0267,0.017,0.0083,0.0096,0.0058,0.0239,0.0115,0.0081,0.0214,0.0111,0.006,0.0087,0.0128,0.0162,0
