"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.0191,0.0014,4e-04,5e-04,4e-04,0.258,0.0021,0.2156,0.1375,0.0079,0.0081,0.0066,0.012,7e-04,3e-04,3e-04,3e-04,3e-04,4e-04,6e-04,8e-04,0.0462,5e-04,0.0034,0.0023,0.0013,6e-04,7e-04,4e-04,6e-04,0.0052,0.0416,0.0133,0.0054,0.0025,0.0017,2e-04,0.0027,0.0019,0.0033,0.0036,9e-04,0.0028,0.002,0
"DOM_A03",0.0122,1.0377,1e-04,2e-04,1e-04,0.0319,4e-04,0.0085,0.0487,0.0026,0.0013,0.0023,0.0015,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,0.0147,1e-04,0.0013,4e-04,2e-04,1e-04,2e-04,1e-04,2e-04,2e-04,0.0185,0.0112,3e-04,4e-04,1e-04,0,3e-04,2e-04,2e-04,0.0012,1e-04,4e-04,3e-04,0
"DOM_B05_06",0.0021,0.0016,1.0262,0.0206,0.0206,0.0105,0.0065,0.0065,0.0068,0.0298,0.0175,0.0041,0.0239,0.0658,0.0071,0.0049,0.0065,0.006,0.007,0.0122,0.0141,0.1231,0.028,0.0069,0.0168,0.0589,0.0404,0.0081,0.0318,0.0576,0.0723,0.0542,0.0089,0.077,0.0066,0.0219,0.0267,0.0055,0.0244,0.0395,0.0528,0.0566,0.0104,0.0076,0
"DOM_B07_08",6e-04,2e-04,0.0297,1.0796,0.0551,0.0059,0.0015,0.0017,0.0016,0.0205,0.0418,0.0134,0.0505,0.3078,0.0116,0.0046,0.0101,0.0086,0.0137,0.016,0.0198,0.0067,0.0362,0.0144,0.0871,0.003,0.002,0.0014,0.0015,0.0027,0.0033,0.0042,0.0166,0.004,0.0021,0.0012,0.0078,0.0023,0.0023,0.0047,0.0035,0.0027,0.013,0.0055,0
"DOM_B09",5e-04,2e-04,0.0897,0.0496,1.1536,0.0044,0.001,0.0024,0.0016,0.027,0.0205,0.0035,0.0348,0.0497,0.0058,0.0027,0.0024,0.0022,0.0096,0.0087,0.0141,0.0113,0.0244,0.0111,0.0216,0.0057,0.004,0.0019,0.0033,0.0061,0.0066,0.0061,0.0155,0.0071,0.0011,0.0022,0.0039,0.0016,0.0028,0.0045,0.0052,0.0055,0.0161,0.0029,0
"DOM_C10T12",0.0084,0.002,2e-04,3e-04,1e-04,1.0771,1e-04,0.0021,0.0015,0.0018,0.0015,0.0015,0.0026,2e-04,1e-04,1e-04,0,0,1e-04,1e-04,1e-04,9e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0.0892,3e-04,1e-04,0.0013,2e-04,0,8e-04,5e-04,3e-04,9e-04,3e-04,1e-04,2e-04,0
"DOM_C13T15",0.0034,0.002,2e-04,3e-04,3e-04,0.0016,1.1896,0.0079,0.0103,8e-04,8e-04,8e-04,0.0012,3e-04,2e-04,1e-04,2e-04,1e-04,3e-04,7e-04,7e-04,0.0132,5e-04,0.0024,0.001,9e-04,3e-04,2e-04,1e-04,2e-04,4e-04,0.0117,0.0123,4e-04,0.0085,2e-04,1e-04,0.006,0.0058,0.0021,9e-04,0.001,0.0069,0.0038,0
"DOM_C16",0.0016,7e-04,5e-04,7e-04,6e-04,0.0112,0.0049,1.1125,0.1532,0.0153,0.0178,0.0075,0.0218,0.0025,0.001,9e-04,9e-04,7e-04,0.001,0.0018,0.002,0.0613,0.0011,0.0062,0.008,0.0048,0.0015,0.0017,8e-04,0.0014,0.0264,0.0102,0.0241,0.027,0.0094,0.0079,7e-04,0.0111,0.0077,0.0154,0.0074,0.003,0.0119,0.0084,0
"DOM_C17_18",0,0,0,0,0,3e-04,1e-04,0.0026,1.0031,2e-04,3e-04,4e-04,5e-04,1e-04,0,0,0,0,0,0,0,0.0012,0,2e-04,1e-04,1e-04,0,0,0,0,4e-04,2e-04,7e-04,4e-04,2e-04,1e-04,0,2e-04,1e-04,2e-04,1e-04,0,2e-04,1e-04,0
"DOM_C19",0.0047,0.0016,0.0038,0.0068,0.0043,0.0057,0.0023,0.0051,0.0053,1.0154,0.0159,0.0042,0.0197,0.0042,0.0057,0.003,0.0031,0.0027,0.0032,0.0083,0.0077,0.0033,0.0027,0.0024,0.0064,0.0036,0.0066,0.0437,0.0199,0.038,0.0016,0.0076,0.0052,0.0012,0.0028,0.0024,8e-04,0.0049,0.0094,0.005,0.0028,0.01,0.0034,0.0028,0
