"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.5801,0.4802,0.0247,0.024,0.0265,0.6185,0.2484,0.207,0.0838,0.0272,0.0553,0.0354,0.0333,0.0257,0.0286,0.0251,0.0233,0.0248,0.0237,0.0232,0.0287,0.0713,0.0218,0.0361,0.0313,0.1185,0.0335,0.07,0.0392,0.0875,0.0129,0.1563,0.0661,0.0127,0.0121,0.0168,0.0124,0.075,0.0475,0.068,0.0485,0.0552,0.0606,0.0938,0
"DOM_A03",0,1.0952,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,1e-04,0
"DOM_B05_06",0.0082,0.0311,1.0877,0.0508,0.034,0.0114,0.0124,0.0204,0.0282,0.4122,0.0955,0.0347,0.027,0.0602,0.0809,0.0323,0.015,0.0209,0.038,0.0264,0.0305,0.0217,0.2171,0.052,0.0266,0.0068,0.0412,0.0345,0.0441,0.0251,0.0068,0.0145,0.0164,0.0055,0.0067,0.0066,0.013,0.014,0.0141,0.0113,0.018,0.0165,0.0184,0.0219,0
"DOM_B07_08",2e-04,8e-04,0.0014,1.027,0.0022,3e-04,3e-04,6e-04,8e-04,9e-04,0.0095,0.0017,0.0016,0.0181,0.0097,0.0021,9e-04,0.0034,0.0039,0.0015,0.0017,7e-04,7e-04,9e-04,0.0064,4e-04,8e-04,5e-04,4e-04,3e-04,2e-04,4e-04,5e-04,2e-04,1e-04,1e-04,0.0012,7e-04,4e-04,5e-04,8e-04,9e-04,5e-04,8e-04,0
"DOM_B09",0.0013,0.0143,0.0835,0.0373,1.0658,0.0017,0.0016,0.0028,0.0044,0.0673,0.0118,0.0038,0.0036,0.0165,0.0113,0.0044,0.002,0.0029,0.0049,0.0034,0.0041,0.0028,0.0206,0.0068,0.0068,0.001,0.0056,0.0054,0.0069,0.004,0.001,0.0019,0.0022,8e-04,9e-04,9e-04,0.0021,0.0019,0.0021,0.0019,0.0023,0.0022,0.0025,0.0031,0
"DOM_C10T12",0.0391,0.154,0.0324,0.0289,0.0234,1.2796,0.0438,0.0263,0.0823,0.0336,0.037,0.045,0.0397,0.0306,0.041,0.0348,0.0254,0.0351,0.0294,0.0308,0.0394,0.0272,0.0314,0.0551,0.0429,0.1765,0.0518,0.1073,0.0546,0.1522,0.0214,0.1773,0.1107,0.0197,0.0119,0.0265,0.0145,0.0402,0.0628,0.1286,0.0846,0.0815,0.0991,0.1105,0
"DOM_C13T15",0.0031,0.0118,0.008,0.006,0.0056,0.0059,1.0895,0.0053,0.0077,0.0071,0.009,0.0058,0.011,0.0088,0.007,0.006,0.0054,0.01,0.006,0.0121,0.0085,0.0226,0.0055,0.0093,0.0074,0.0165,0.0087,0.0055,0.0053,0.0056,0.0042,0.0171,0.011,0.0029,0.0035,0.0017,0.0053,0.0041,0.005,0.0077,0.0076,0.0275,0.0126,0.0151,0
"DOM_C16",0.0019,0.0032,0.0025,0.0086,0.0053,0.0026,0.0017,1.2472,0.0207,0.0022,0.0029,0.0022,0.0048,0.009,0.0041,0.0045,0.0026,0.0045,0.0062,0.0033,0.0082,0.137,0.0021,0.0031,0.0172,0.0045,0.0041,0.0036,0.0044,0.0042,9e-04,0.0081,0.004,0.0017,0.0027,0.0018,0.0088,0.0022,0.0029,0.0033,0.0035,0.0031,0.0051,0.0065,0
"DOM_C17_18",8e-04,0.0031,0.0022,0.0045,0.0036,0.0084,0.0033,0.0031,1.1344,0.002,0.0059,0.0051,0.0033,0.0191,0.0036,0.0038,0.0036,0.0041,0.0038,0.0025,0.0029,0.0074,0.002,0.0072,0.0037,0.0037,0.003,0.0027,0.0037,0.0042,0.0043,0.0033,0.0974,0.0035,0.0055,0.0031,0.0031,0.0049,0.0059,0.0158,0.0576,0.0111,0.0213,0.0181,0
"DOM_C19",0.0117,0.0504,0.0372,0.0745,0.0432,0.0134,0.0111,0.0272,0.0238,1.0416,0.0531,0.0139,0.0247,0.0662,0.0954,0.0349,0.015,0.0201,0.0331,0.0242,0.0361,0.0213,0.0252,0.033,0.0303,0.0093,0.0552,0.0752,0.0982,0.0475,0.0101,0.011,0.0171,0.0079,0.0082,0.0097,0.0086,0.0166,0.0193,0.016,0.0119,0.0158,0.0173,0.0255,0
