"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1292,0.0095,0.0073,0.0082,0.01,0.3805,0.0587,0.1936,0.0398,0.0064,0.0149,0.0179,0.0119,0.0064,0.0048,0.0053,0.0022,0.0047,0.0055,0.0052,0.0066,0.0233,0.0026,0.0046,0.0067,0.0056,0.0047,0.0097,0.0181,0.0234,0.0085,0.1373,0.0094,0.0027,0.0066,0.0024,0.0019,0.0148,0.0284,0.0133,0.0083,0.0176,0.0077,0.0105,0
"DOM_A03",1e-04,1.0073,1e-04,2e-04,3e-04,0.0015,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,1e-04,7e-04,0.0016,3e-04,0.0104,2e-04,1e-04,3e-04,1e-04,0,3e-04,0.0013,2e-04,3e-04,4e-04,2e-04,2e-04,0
"DOM_B05_06",0.0013,9e-04,1.0052,0.007,0.0072,0.0027,0.0018,0.006,0.0062,0.0544,0.0033,0.001,0.0048,0.0166,0.014,0.0065,0.0011,0.0047,0.0055,0.0039,0.0032,0.0041,0.0582,0.0061,0.0047,0.0041,0.0029,0.0017,0.005,0.0032,0.0027,0.0038,0.0031,0.0019,0.0016,0.0014,0.0016,0.0029,0.0026,0.0018,0.0045,0.0038,0.0023,0.0062,0
"DOM_B07_08",0.0011,6e-04,0.0022,1.0239,0.0122,0.0019,0.0018,0.005,0.0064,0.0049,0.0354,0.001,0.009,0.0815,0.0483,0.0184,0.0021,0.0098,0.0124,0.0084,0.0065,0.0098,0.0025,0.0063,0.0211,0.0012,9e-04,7e-04,0.0014,0.0013,0.0014,0.002,0.0025,0.001,0.0013,6e-04,0.0034,0.0039,0.0035,0.0014,0.0023,0.0043,0.0013,0.0022,0
"DOM_B09",2e-04,0.001,0.0042,0.008,1.0194,2e-04,1e-04,3e-04,5e-04,0.0103,7e-04,1e-04,4e-04,0.0024,9e-04,5e-04,1e-04,3e-04,4e-04,3e-04,2e-04,3e-04,0.0018,7e-04,9e-04,2e-04,5e-04,3e-04,8e-04,3e-04,3e-04,2e-04,2e-04,1e-04,1e-04,1e-04,2e-04,2e-04,2e-04,1e-04,3e-04,3e-04,2e-04,2e-04,0
"DOM_C10T12",0.0245,0.0209,0.0018,0.006,0.0083,1.1331,0.0107,0.0079,0.0091,0.0025,0.0133,0.003,0.0049,0.0034,0.0024,0.0027,0.0011,0.0027,0.0034,0.0022,0.0021,0.0043,0.0017,0.0025,0.0023,0.0046,0.0061,0.0073,0.0217,0.0253,0.0082,0.1546,0.0069,0.0022,0.0059,0.002,9e-04,0.0125,0.0294,0.0066,0.007,0.016,0.0091,0.0049,0
"DOM_C13T15",0.0045,0.0061,0.007,0.0149,0.0153,0.0094,1.3047,0.0245,0.0332,0.0056,0.0124,0.006,0.0275,0.0115,0.0104,0.0153,0.0094,0.0121,0.0136,0.0197,0.0228,0.0852,0.0054,0.0085,0.0076,0.006,0.0075,0.0131,0.0174,0.007,0.0129,0.0087,0.0142,0.0035,0.0057,0.0025,0.0034,0.0223,0.0262,0.0073,0.008,0.0131,0.0088,0.0141,0
"DOM_C16",9e-04,0.0021,0.0018,0.0027,0.0081,0.0018,0.0012,1.2137,0.0112,0.0015,0.0019,9e-04,0.0035,0.0061,0.01,0.0078,0.0024,0.0055,0.0068,0.0046,0.0125,0.0572,0.0015,0.0058,0.0205,0.0018,0.0026,0.001,0.0024,0.0019,0.0016,0.0019,0.0028,0.0011,0.0036,8e-04,0.0019,0.0049,0.0037,0.0012,0.0028,0.0031,0.0018,0.0055,0
"DOM_C17_18",0.0025,0.0021,0.0041,0.0097,0.0196,0.0122,0.0066,0.0255,1.1874,0.0066,0.02,0.006,0.0216,0.0306,0.0091,0.0189,0.0062,0.0152,0.0191,0.0106,0.0076,0.0126,0.0057,0.0199,0.0101,0.0159,0.005,0.0024,0.0095,0.0108,0.0273,0.0101,0.1193,0.0122,0.0189,0.0144,0.0045,0.085,0.0479,0.0066,0.025,0.0178,0.0314,0.0197,0
"DOM_C19",0.0133,0.0106,0.0154,0.0546,0.0306,0.0113,0.0081,0.0151,0.0166,1.1048,0.0194,0.0037,0.0168,0.0368,0.0186,0.0164,0.0035,0.012,0.0121,0.0152,0.009,0.0116,0.0174,0.0108,0.0215,0.0124,0.0456,0.0256,0.0757,0.0199,0.0192,0.01,0.0087,0.0031,0.0053,0.0063,0.0068,0.0103,0.0115,0.0062,0.0146,0.0101,0.0061,0.0111,0
"DOM_C20",0.0181,0.0029,0.0087,0.0323,0.0286,0.0183,0.0287,0.0913,0.0619,0.0221,1.1144,0.0071,0.1763,0.0451,0.0196,0.0321,0.0099,0.0442,0.0286,0.0237,0.024,0.0294,0.007,0.0554,0.0208,0.0068,0.0048,0.0037,0.0079,0.01,0.0115,0.0146,0.0363,0.0064,0.011,0.0042,0.0097,0.032,0.0319,0.0051,0.0113,0.0341,0.0139,0.0188,0
"DOM_C21",0.0029,9e-04,5e-04,0.0012,0.0031,0.0033,8e-04,0.0015,0.0019,6e-04,0.0043,1.2556,0.003,0.0012,0.0012,0.0011,0.0014,0.0011,0.0012,0.0011,0.0067,0.0011,7e-04,0.0186,0.001,0.001,7e-04,6e-04,9e-04,7e-04,9e-04,0.0015,0.0013,5e-04,8e-04,6e-04,6e-04,0.0039,0.0025,6e-04,0.0032,0.0625,0.0079,0.0025,0
"DOM_C22",0.0061,0.0027,0.0069,0.0148,0.0242,0.0184,0.0133,0.0301,0.052,0.0088,0.062,0.0088,1.1447,0.0202,0.0155,0.0231,0.0141,0.0679,0.0308,0.0579,0.0201,0.0401,0.0079,0.0243,0.022,0.0068,0.0103,0.003,0.0063,0.0177,0.0069,0.0081,0.015,0.0039,0.0057,0.0025,0.0102,0.0134,0.0108,0.0047,0.0065,0.0096,0.0059,0.0119,0
"DOM_C23",0.0026,0.0015,0.0054,0.0152,0.0299,0.0078,0.0042,0.0117,0.0095,0.0115,0.0108,0.0066,0.0171,1.1963,0.0523,0.0295,0.0058,0.0285,0.0296,0.0231,0.0188,0.0219,0.0109,0.0211,0.1234,0.0053,0.003,0.002,0.0049,0.0052,0.0061,0.0126,0.0069,0.0039,0.0048,0.0026,0.0336,0.0179,0.0182,0.0104,0.0149,0.0355,0.0047,0.009,0
"DOM_C24",0.0037,0.0072,0.0255,0.0241,0.0607,0.0092,0.0063,0.0213,0.0209,0.0114,0.0163,0.0043,0.0344,0.0337,1.4373,0.3925,0.0292,0.1709,0.2796,0.1675,0.1076,0.202,0.0307,0.06,0.1248,0.0094,0.0099,0.0093,0.0135,0.012,0.0103,0.0102,0.0122,0.0088,0.0127,0.004,0.0112,0.0286,0.0265,0.0069,0.0122,0.0131,0.0094,0.0196,0
"DOM_C25",0.003,0.0029,0.0109,0.0281,0.0451,0.0094,0.0062,0.0214,0.0146,0.0103,0.0197,0.0041,0.0234,0.0324,0.0285,1.0883,0.0068,0.0627,0.0416,0.0993,0.0772,0.0475,0.0243,0.0203,0.0763,0.0073,0.0049,0.0091,0.0076,0.0083,0.0063,0.0082,0.0096,0.0048,0.0087,0.0026,0.0108,0.0177,0.0161,0.0044,0.0132,0.01,0.0066,0.0154,0
"DOM_C26",2e-04,2e-04,9e-04,0.001,0.0021,5e-04,4e-04,0.002,9e-04,5e-04,7e-04,4e-04,8e-04,0.001,0.001,0.0011,1.0383,0.0055,0.0044,0.001,8e-04,0.0027,0.0014,0.0016,0.001,9e-04,4e-04,3e-04,0.001,0.0015,0.0017,7e-04,0.0053,0.0086,0.0098,9e-04,4e-04,0.0041,0.0028,7e-04,0.0024,0.0057,0.0031,0.0075,0
"DOM_C27",0.0014,0.0015,0.0115,0.0252,0.0167,0.0032,0.0028,0.0062,0.0083,0.005,0.0052,0.0022,0.0075,0.0119,0.0112,0.0109,0.0216,1.1702,0.037,0.0139,0.0211,0.0221,0.0564,0.0173,0.0249,0.0043,0.0075,0.0064,0.0115,0.0052,0.0119,0.0047,0.0063,0.0228,0.0046,0.0021,0.0038,0.0128,0.0119,0.0075,0.0063,0.0065,0.0044,0.0106,0
"DOM_C28",0.0032,7e-04,0.0085,0.0146,0.0251,0.0037,0.0025,0.009,0.0091,0.0057,0.0049,0.0016,0.0065,0.0153,0.012,0.0137,0.003,0.0144,1.0596,0.0086,0.0148,0.0104,0.0106,0.0136,0.0134,0.0021,0.0014,0.0043,0.0023,0.002,0.0024,0.0029,0.0054,0.0015,0.0019,0.0011,0.0038,0.0064,0.0071,0.0046,0.0034,0.0033,0.0035,0.01,0
"DOM_C29",0.0036,8e-04,0.0044,0.0121,0.0092,0.0044,0.0032,0.0056,0.0051,0.0046,0.0043,0.0026,0.0054,0.008,0.0053,0.0056,0.0025,0.0099,0.0099,1.1892,0.0047,0.0058,0.0055,0.0092,0.006,0.0106,0.0224,0.0045,0.0077,0.0161,0.0063,0.0042,0.0049,0.0026,0.0113,0.0023,0.0013,0.0053,0.0074,0.002,0.003,0.0045,0.0032,0.0108,0
"DOM_C30",1e-04,0.0081,9e-04,7e-04,0.001,3e-04,3e-04,5e-04,5e-04,4e-04,4e-04,2e-04,5e-04,6e-04,5e-04,7e-04,0.0011,7e-04,7e-04,0.0011,1.0379,0.0062,5e-04,4e-04,5e-04,5e-04,8e-04,0.0087,0.0268,8e-04,8e-04,4e-04,6e-04,4e-04,0.0049,2e-04,1e-04,7e-04,5e-04,0.0055,4e-04,7e-04,4e-04,0.0031,0
"DOM_C31T33",0.0021,0.0271,0.0108,0.012,0.043,0.0079,0.0078,0.0186,0.0144,0.0094,0.0074,0.0045,0.0172,0.0256,0.0122,0.0167,0.0082,0.0115,0.0171,0.0112,0.0104,1.0309,0.0051,0.0191,0.0106,0.0077,0.007,0.0073,0.0263,0.0145,0.006,0.0134,0.0102,0.0066,0.0142,0.0056,0.0031,0.0144,0.0111,0.0029,0.0083,0.0174,0.0128,0.022,0
"DOM_D",0.0145,0.007,0.08,0.1237,0.1228,0.0324,0.034,0.1015,0.1555,0.0588,0.0528,0.0133,0.1083,0.1867,0.2547,0.1293,0.0204,0.0992,0.1138,0.0692,0.0697,0.0745,2.0406,0.1728,0.0668,0.0404,0.0149,0.0102,0.0312,0.029,0.0447,0.0745,0.0763,0.0432,0.0266,0.0255,0.0272,0.0542,0.0428,0.037,0.0756,0.0799,0.0516,0.0858,0
"DOM_E",0.0059,0.0016,0.0048,0.0136,0.045,0.0121,0.0076,0.01,0.0232,0.007,0.0086,0.0044,0.0149,0.0161,0.0338,0.0192,0.004,0.0126,0.0181,0.0102,0.0121,0.0167,0.0056,1.4347,0.0288,0.0168,0.0044,0.003,0.0069,0.0133,0.0072,0.0327,0.0134,0.005,0.009,0.0052,0.0304,0.0179,0.013,0.006,0.0255,0.0298,0.0165,0.0558,0
"DOM_F",0.0045,0.0022,0.0047,0.0093,0.0621,0.0056,0.0034,0.0061,0.0066,0.005,0.0043,0.0028,0.0056,0.0065,0.0075,0.0062,0.0024,0.006,0.0063,0.0047,0.0041,0.0086,0.0044,0.1272,1.0275,0.012,0.0052,0.0019,0.0044,0.0081,0.0082,0.0105,0.0072,0.0095,0.006,0.0034,0.0414,0.009,0.006,0.0146,0.0201,0.0195,0.0078,0.0147,0
"DOM_G",0.0498,0.0232,0.0359,0.0973,0.1172,0.1303,0.1255,0.1276,0.1212,0.1053,0.0892,0.1371,0.1337,0.1151,0.1079,0.1107,0.0711,0.1372,0.1175,0.1238,0.0826,0.1232,0.097,0.0806,0.0978,1.0377,0.0688,0.0378,0.1014,0.0538,0.0529,0.1026,0.0848,0.032,0.0445,0.0192,0.0255,0.0778,0.0747,0.0264,0.0472,0.087,0.0423,0.0666,0
"DOM_H49",0.0185,0.0111,0.0219,0.0681,0.1058,0.0462,0.0307,0.0626,0.0618,0.0689,0.0479,0.0241,0.0561,0.076,0.0721,0.0654,0.0246,0.0673,0.0605,0.0526,0.0416,0.061,0.0446,0.0327,0.0506,0.052,1.1099,0.0392,0.0597,0.2134,0.0902,0.0486,0.0509,0.014,0.033,0.0133,0.0135,0.04,0.0381,0.0155,0.0283,0.0399,0.0312,0.0368,0
"DOM_H50",0.0018,0.0011,0.0017,0.0041,0.0079,0.0046,0.004,0.0055,0.0053,0.0081,0.0044,0.0042,0.0062,0.0055,0.0062,0.006,0.0032,0.0066,0.0061,0.0058,0.0047,0.0061,0.0055,0.0037,0.0045,0.0216,0.0049,1.038,0.0045,0.0039,0.0044,0.0041,0.0037,0.0014,0.0023,9e-04,0.0011,0.0034,0.0039,0.0014,0.0022,0.0036,0.0074,0.0045,0
