"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.7357,0.0931,0.0364,0.0396,0.0762,0.7739,0.7008,0.6204,0.0792,0.036,0.093,0.2049,0.0459,0.0599,0.0384,0.0344,0.0463,0.0353,0.0364,0.0354,0.0364,0.0381,0.0329,0.0448,0.0394,0.071,0.0378,0.0564,0.1222,0.2599,0.0573,0.4703,0.0723,0.0354,0.0573,0.0688,0.0668,0.0724,0.0948,0.0995,0.1067,0.1238,0.1996,0.0811,0
"DOM_A03",0.0011,1.0002,2e-04,1e-04,2e-04,8e-04,5e-04,5e-04,4e-04,2e-04,2e-04,3e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,8e-04,2e-04,2e-04,2e-04,3e-04,3e-04,4e-04,2e-04,0.0013,2e-04,2e-04,2e-04,3e-04,4e-04,5e-04,0.001,0.0069,0.0013,0.0017,0.0014,3e-04,0
"DOM_B05_06",0.0507,0.2028,1.2767,0.0871,0.0688,0.0478,0.0433,0.0963,0.0931,0.8505,0.2291,0.0664,0.1493,0.1389,0.0993,0.0741,0.0502,0.082,0.075,0.0553,0.0655,0.0887,0.3243,0.084,0.0755,0.0723,0.2263,0.0631,0.1111,0.065,0.0881,0.0408,0.0657,0.0509,0.064,0.0582,0.0641,0.0521,0.0553,0.0871,0.0648,0.0653,0.0709,0.0676,0
"DOM_B07_08",0.0276,0.024,0.0482,1.1259,0.0549,0.0264,0.0225,0.0337,0.0751,0.0418,0.326,0.06,0.1016,0.1353,0.3611,0.1915,0.0616,0.2027,0.1938,0.0984,0.1461,0.1389,0.0718,0.1356,0.136,0.0344,0.0483,0.0803,0.0378,0.0479,0.0282,0.0237,0.0348,0.0674,0.0344,0.0505,0.0484,0.0588,0.0375,0.0409,0.0514,0.046,0.0349,0.0339,0
"DOM_B09",0.0039,0.0094,0.0517,0.0543,1.0319,0.0037,0.0033,0.0059,0.0077,0.0351,0.0241,0.0058,0.0109,0.0141,0.0206,0.012,0.0063,0.0128,0.0134,0.0071,0.0097,0.0102,0.0163,0.0106,0.0106,0.0057,0.0117,0.0081,0.0067,0.0056,0.0052,0.0032,0.0048,0.0056,0.0047,0.0052,0.0054,0.0118,0.0048,0.0068,0.0056,0.0053,0.0051,0.0049,0
"DOM_C10T12",0.1709,0.0892,0.0224,0.0248,0.0599,1.1906,0.0832,0.0796,0.0498,0.0233,0.0316,0.0652,0.0236,0.0261,0.0256,0.024,0.0264,0.0242,0.0246,0.0248,0.0232,0.0236,0.0205,0.0236,0.0246,0.055,0.0225,0.0264,0.0518,0.0484,0.0397,0.2809,0.0634,0.0219,0.0429,0.0221,0.0234,0.0411,0.0526,0.0601,0.0717,0.0824,0.0971,0.0581,0
"DOM_C13T15",0.0012,0.0269,0.0016,0.0013,0.0017,0.0014,1.0814,0.0012,0.0026,0.0014,0.0025,0.0022,0.006,0.0015,0.0013,0.0011,0.0015,0.0011,0.002,0.001,0.0013,0.003,0.0012,0.0017,0.0016,0.0019,0.0017,0.0034,0.0035,0.0029,0.0163,0.0025,0.0021,0.0013,0.0017,0.0015,0.0013,0.0041,0.0047,0.0052,0.0058,0.0098,0.0175,0.0035,0
"DOM_C16",4e-04,6e-04,6e-04,6e-04,0.0053,4e-04,4e-04,1.0028,5e-04,5e-04,5e-04,3e-04,6e-04,5e-04,5e-04,4e-04,6e-04,4e-04,4e-04,4e-04,0.0031,0.005,4e-04,0.001,6e-04,8e-04,5e-04,7e-04,0.0016,7e-04,0.0012,6e-04,5e-04,5e-04,5e-04,5e-04,0.0015,0.001,6e-04,6e-04,6e-04,4e-04,0.001,9e-04,0
"DOM_C17_18",0.003,0.0039,0.0022,0.0024,0.0026,0.004,0.0027,0.0111,1.0267,0.0025,0.003,0.0048,0.0026,0.0028,0.0027,0.0027,0.0032,0.0027,0.0028,0.003,0.0027,0.0025,0.0026,0.0024,0.0043,0.0068,0.0027,0.0033,0.0034,0.0043,0.0554,0.0071,0.0294,0.0043,0.0168,0.0034,0.0032,0.006,0.0051,0.0073,0.0051,0.0046,0.0083,0.003,0
"DOM_C19",0.0307,0.2219,0.0394,0.0565,0.0277,0.0254,0.0249,0.0847,0.0276,1.0343,0.0418,0.0243,0.0311,0.0574,0.0745,0.0507,0.0289,0.0519,0.0513,0.0347,0.0429,0.0507,0.0465,0.0419,0.0436,0.0394,0.1258,0.0442,0.1074,0.0405,0.0298,0.0223,0.0309,0.0278,0.0308,0.036,0.0414,0.0283,0.0291,0.0556,0.0307,0.0355,0.0345,0.0326,0
"DOM_C20",0.0193,0.0077,0.011,0.0511,0.0138,0.0199,0.0138,0.0157,0.0773,0.0092,1.0351,0.1254,0.165,0.0203,0.0199,0.0124,0.0084,0.0135,0.0141,0.008,0.0132,0.015,0.0102,0.0105,0.0124,0.008,0.0094,0.0125,0.0092,0.0098,0.0152,0.0111,0.0123,0.0074,0.0092,0.0073,0.0089,0.0173,0.018,0.0121,0.0121,0.0304,0.0108,0.0084,0
"DOM_C21",8e-04,5e-04,0.0013,6e-04,0.0011,6e-04,5e-04,6e-04,6e-04,0.001,0.0016,1.0049,7e-04,6e-04,8e-04,6e-04,7e-04,6e-04,6e-04,5e-04,5e-04,6e-04,6e-04,5e-04,7e-04,7e-04,0.0012,0.001,0.0011,0.0023,0.0016,6e-04,5e-04,5e-04,5e-04,0.0019,7e-04,0.0016,0.0019,0.0049,0.0025,0.0529,0.0038,0.0012,0
"DOM_C22",0.0034,0.003,0.0043,0.004,0.008,0.0035,0.0039,0.0082,0.0058,0.004,0.0051,0.0138,1.0076,0.0107,0.0039,0.0036,0.0047,0.0035,0.0035,0.0031,0.0038,0.0036,0.0041,0.004,0.0061,0.0061,0.007,0.0096,0.0039,0.0049,0.0047,0.0035,0.0053,0.0052,0.0051,0.0044,0.008,0.0074,0.0059,0.0067,0.0054,0.0245,0.0055,0.0049,0
"DOM_C23",0.0099,0.0079,0.0126,0.03,0.0478,0.0092,0.0071,0.0494,0.0119,0.0107,0.0201,0.0139,0.0189,1.0944,0.0156,0.0116,0.0185,0.0113,0.0114,0.0086,0.0125,0.0155,0.0163,0.0225,0.0662,0.0125,0.0112,0.0175,0.0155,0.0235,0.0106,0.0129,0.013,0.0114,0.0135,0.0129,0.0304,0.0265,0.0189,0.0159,0.0228,0.0274,0.0153,0.0146,0
"DOM_C24",0.077,0.0709,0.142,0.2766,0.1789,0.0723,0.0648,0.0872,0.1948,0.1186,0.1509,0.0901,0.2029,0.3469,1.3338,0.7003,0.2069,0.7434,0.7094,0.3567,0.5286,0.4682,0.2458,0.4866,0.4565,0.1101,0.1598,0.2779,0.1143,0.1608,0.0805,0.071,0.1091,0.2381,0.1104,0.1737,0.154,0.1698,0.1101,0.1264,0.1638,0.1308,0.11,0.1062,0
"DOM_C25",0.0052,0.0083,0.008,0.0073,0.0102,0.005,0.0047,0.0074,0.0055,0.0081,0.0066,0.0043,0.0054,0.0188,0.0073,1.0073,0.0067,0.0061,0.0073,0.0059,0.0085,0.0207,0.0105,0.0082,0.0131,0.0101,0.0089,0.0065,0.0083,0.0113,0.0051,0.0051,0.0082,0.0106,0.0076,0.0046,0.0065,0.0117,0.006,0.0088,0.0079,0.0082,0.0068,0.005,0
"DOM_C26",3e-04,3e-04,8e-04,4e-04,0.0029,3e-04,3e-04,3e-04,5e-04,7e-04,4e-04,3e-04,3e-04,4e-04,4e-04,9e-04,1.0008,3e-04,3e-04,3e-04,0.0024,8e-04,0.0021,4e-04,4e-04,6e-04,5e-04,5e-04,5e-04,5e-04,0.0026,3e-04,0.0018,0.0027,0.0024,5e-04,3e-04,5e-04,7e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0
"DOM_C27",0.0015,0.0016,0.0028,0.0027,0.0026,0.0017,0.0018,0.0025,0.0018,0.0025,0.0025,0.0014,0.0021,0.0036,0.0025,0.0022,0.0482,1.002,0.002,0.0016,0.0049,0.0159,0.0064,0.0024,0.003,0.0026,0.0044,0.003,0.0022,0.0026,0.0018,0.0018,0.0043,0.0042,0.0047,0.0019,0.0023,0.0039,0.0062,0.0034,0.0034,0.0039,0.0067,0.0043,0
"DOM_C28",0.0023,0.002,0.006,0.0091,0.009,0.0018,0.0029,0.0027,0.0024,0.0046,0.0044,0.0017,0.0025,0.0042,0.0046,0.0032,0.0021,0.0033,1.0054,0.0021,0.0031,0.0064,0.0036,0.0027,0.0029,0.0023,0.006,0.0028,0.0024,0.0026,0.0019,0.0017,0.0021,0.0021,0.002,0.002,0.0019,0.0031,0.003,0.0027,0.0022,0.0027,0.0022,0.0017,0
"DOM_C29",0.0029,0.0061,0.002,0.0019,0.002,0.0023,0.0022,0.0023,0.0017,0.002,0.0021,0.0017,0.0018,0.0021,0.0021,0.002,0.002,0.0021,0.0028,1.122,0.0147,0.0053,0.0017,0.0018,0.0021,0.0045,0.0038,0.0037,0.0024,0.0037,0.0032,0.0022,0.0016,0.0014,0.0015,0.0016,0.0018,0.0021,0.0057,0.008,0.0027,0.0023,0.0035,0.0014,0
"DOM_C30",5e-04,5e-04,8e-04,7e-04,6e-04,5e-04,5e-04,5e-04,5e-04,7e-04,8e-04,5e-04,6e-04,8e-04,9e-04,8e-04,6e-04,8e-04,8e-04,0.0057,1.021,7e-04,6e-04,6e-04,8e-04,9e-04,0.0033,0.039,0.0104,0.0015,7e-04,5e-04,6e-04,6e-04,6e-04,7e-04,7e-04,0.001,0.0017,9e-04,6e-04,7e-04,8e-04,5e-04,0
"DOM_C31T33",0.013,0.0117,0.0201,0.012,0.0123,0.0122,0.0122,0.0117,0.0117,0.0179,0.0143,0.0103,0.0126,0.0138,0.0141,0.0133,0.0376,0.0134,0.0135,0.0126,0.0151,1.0135,0.0183,0.0139,0.0133,0.0281,0.025,0.0541,0.0273,0.0173,0.0232,0.0125,0.0138,0.0139,0.0127,0.01,0.0099,0.0154,0.026,0.0244,0.0164,0.0137,0.0182,0.0124,0
"DOM_D",0.0219,0.0343,0.0426,0.0281,0.0182,0.0237,0.0195,0.0218,0.0377,0.0359,0.031,0.0202,0.0251,0.0281,0.0248,0.0222,0.0257,0.0226,0.0227,0.0212,0.0226,0.028,1.0466,0.0655,0.0446,0.0459,0.0325,0.0244,0.0293,0.0343,0.0288,0.0235,0.0791,0.0436,0.0793,0.0235,0.0355,0.0305,0.0403,0.0515,0.0482,0.0383,0.0494,0.1032,0
"DOM_E",0.0056,0.0044,0.0047,0.003,0.0054,0.0204,0.0037,0.0172,0.3024,0.004,0.004,0.0079,0.0629,0.0109,0.0035,0.003,0.0039,0.0039,0.003,0.0029,0.0033,0.0039,0.0072,1.0069,0.0054,0.0053,0.0047,0.0074,0.0037,0.0042,0.0193,0.0083,0.0137,0.0044,0.0096,0.0033,0.004,0.0079,0.0079,0.0089,0.01,0.0069,0.0084,0.0071,0
"DOM_F",0.0764,0.0603,0.0886,0.0926,0.0599,0.0689,0.062,0.0676,0.0794,0.0819,0.083,0.0637,0.0766,0.0921,0.0758,0.0733,0.26,0.0689,0.0703,0.064,0.1214,0.0689,0.1152,0.129,1.366,0.135,0.0891,0.1344,0.0897,0.0734,0.0819,0.0755,0.1279,0.1164,0.1404,0.1316,0.3377,0.2637,0.1151,0.1619,0.3625,0.128,0.1361,0.1484,0
"DOM_G",0.4158,0.3611,0.2339,0.3359,0.2844,0.427,0.4143,0.3687,0.3253,0.3239,0.4018,0.3446,0.3951,0.4035,0.4111,0.4248,0.2827,0.4272,0.4295,0.4424,0.4133,0.3861,0.3037,0.3315,0.3669,1.2018,0.3028,0.295,0.2701,0.2779,0.2723,0.3913,0.2427,0.221,0.212,0.186,0.2026,0.2397,0.2275,0.2642,0.2614,0.3487,0.2992,0.1947,0
"DOM_H49",0.1172,0.1018,0.2082,0.1541,0.1297,0.106,0.111,0.1233,0.1241,0.1833,0.194,0.1065,0.1501,0.2068,0.2335,0.2037,0.1326,0.1996,0.2037,0.1542,0.1796,0.1711,0.1445,0.1559,0.1861,0.1726,1.1302,0.1309,0.1222,0.1557,0.1505,0.0976,0.138,0.1202,0.1331,0.1873,0.1495,0.1173,0.1255,0.138,0.125,0.1422,0.1506,0.0987,0
"DOM_H50",0.0011,0.001,9e-04,0.0012,0.0011,0.0012,0.0013,0.0011,0.0012,0.0012,0.0014,0.0011,0.0014,0.0014,0.0015,0.0015,0.0012,0.0015,0.0015,0.0017,0.0015,0.0015,0.0011,0.0012,0.0013,0.0012,0.0013,1.0012,9e-04,9e-04,0.001,0.0011,9e-04,9e-04,8e-04,7e-04,7e-04,0.0015,8e-04,0.001,9e-04,0.0012,0.001,7e-04,0
"DOM_H51",0.0075,0.0068,0.0063,0.0065,0.0064,0.0074,0.0073,0.0068,0.0064,0.0072,0.0075,0.0064,0.0072,0.0075,0.0077,0.0076,0.0092,0.0076,0.0077,0.008,0.0076,0.0071,0.0062,0.0067,0.0087,0.0172,0.0076,0.0093,1.0087,0.0105,0.013,0.0071,0.0088,0.0104,0.0089,0.0075,0.0147,0.0213,0.0222,0.018,0.0099,0.0082,0.0181,0.0099,0
"DOM_H52",0.0366,0.0233,0.0293,0.0231,0.0229,0.03,0.0288,0.0272,0.0218,0.0301,0.031,0.0225,0.0258,0.0279,0.0274,0.0269,0.0201,0.0271,0.0272,0.028,0.026,0.0251,0.0226,0.022,0.0249,0.0585,0.03,0.0608,0.2314,1.0421,0.0228,0.0258,0.0176,0.0165,0.0159,0.0155,0.0174,0.0265,0.023,0.034,0.0203,0.0237,0.0236,0.0157,0
"DOM_H53",0.0011,0.001,0.0011,9e-04,0.0016,9e-04,8e-04,9e-04,0.0011,0.001,0.001,0.0011,9e-04,0.001,9e-04,8e-04,0.0016,9e-04,0.001,9e-04,8e-04,8e-04,0.001,0.001,0.0012,0.0016,0.0014,0.0024,0.0013,0.0017,1.0057,9e-04,0.0045,0.0037,0.0041,0.0019,0.0016,0.0034,0.0094,0.0051,0.0033,0.0028,0.003,0.0044,0
"DOM_I",0.0097,0.0111,0.02,0.0196,0.073,0.0097,0.0086,0.0093,0.0108,0.0165,0.0144,0.0093,0.011,0.0129,0.0157,0.0125,0.0331,0.0127,0.0127,0.0144,0.0115,0.0144,0.0123,0.0131,0.0156,0.0199,0.0169,0.0234,0.0998,0.0166,0.0132,1.014,0.0339,0.0221,0.0304,0.0146,0.0163,0.0451,0.0923,0.0322,0.0202,0.0175,0.0525,0.0749,0
"DOM_J58T60",0.0062,0.0055,0.0055,0.0053,0.0048,0.0063,0.0059,0.0057,0.027,0.0061,0.0067,0.0061,0.0059,0.0062,0.0066,0.0063,0.0064,0.0065,0.0066,0.0095,0.0073,0.0061,0.0053,0.0055,0.0067,0.0158,0.0059,0.0067,0.0116,0.0058,0.0228,0.0066,1.0836,0.0105,0.0366,0.0081,0.0053,0.0142,0.0132,0.0164,0.0308,0.0089,0.0209,0.005,0
"DOM_J61",0.015,0.0123,0.0169,0.0181,0.0122,0.0135,0.0134,0.0137,0.0151,0.0161,0.018,0.0123,0.0148,0.0182,0.0195,0.0174,0.0145,0.0176,0.018,0.0156,0.0162,0.0154,0.014,0.0165,0.0169,0.028,0.0547,0.0179,0.0149,0.0241,0.0144,0.0129,0.0786,1.0486,0.0887,0.0414,0.0155,0.0165,0.0247,0.0556,0.0193,0.023,0.028,0.0239,0
"DOM_J62_63",0.0039,0.0038,0.0063,0.0039,0.0034,0.0037,0.0036,0.0036,0.0056,0.0055,0.0046,0.0035,0.004,0.0045,0.0045,0.0042,0.0048,0.0043,0.0043,0.0051,0.0041,0.0039,0.0113,0.0051,0.0048,0.0082,0.0094,0.0065,0.0061,0.0051,0.0047,0.005,0.075,0.0856,1.0314,0.0083,0.0059,0.0077,0.0088,0.0297,0.0111,0.0081,0.0095,0.0064,0
"DOM_K",0.0757,0.0347,0.0389,0.0354,0.0346,0.0534,0.0536,0.0616,0.0584,0.0383,0.0505,0.053,0.0444,0.0651,0.0432,0.0391,0.0932,0.0491,0.0562,0.0469,0.0427,0.042,0.0413,0.0424,0.0498,0.0726,0.0629,0.0724,0.052,0.0927,0.0526,0.0439,0.0446,0.0413,0.0467,1.1558,0.0633,0.0463,0.0784,0.0827,0.0798,0.2579,0.0656,0.0439,0
"DOM_L",0.0474,0.0412,0.0418,0.0386,0.0373,0.0419,0.0404,0.0418,0.0432,0.0418,0.0442,0.0385,0.0397,0.0463,0.0434,0.0411,0.135,0.0432,0.045,0.0424,0.0414,0.039,0.0384,0.0396,0.0606,0.09,0.062,0.0677,0.1476,0.0745,0.124,0.0595,0.1993,0.1068,0.2422,0.257,1.0597,0.1012,0.1457,0.0928,0.0811,0.0906,0.1319,0.3046,0
"DOM_M",0.075,0.0712,0.1102,0.0633,0.074,0.0674,0.0628,0.066,0.0615,0.0972,0.0734,0.0587,0.0645,0.0692,0.0678,0.065,0.238,0.0654,0.0658,0.0622,0.067,0.0616,0.0711,0.0652,0.1757,0.1458,0.0918,0.1039,0.0636,0.0622,0.0594,0.0623,0.081,0.0816,0.078,0.0725,0.0902,1.176,0.0968,0.2426,0.0882,0.0737,0.0772,0.1044,0
