"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.131,0.0334,0.002,0.0027,0.0016,0.2745,0.0074,0.2656,0.0506,0.0018,0.0317,0.0072,0.0185,0.0044,0.0031,0.0038,0.0023,0.003,0.0028,0.0018,0.0024,0.0117,0.0031,0.0026,0.0152,0.0034,0.003,0.0029,0.0041,0.004,0.0025,0.0647,0.0044,0.0018,0.0024,0.0018,0.0019,0.0032,0.003,0.0037,0.0026,0.0034,0.0075,0.006,0
"DOM_A03",0.0025,1.0024,1e-04,1e-04,1e-04,0.0212,2e-04,7e-04,2e-04,0,2e-04,0.001,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,2e-04,1e-04,1e-04,0.006,2e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,2e-04,4e-04,2e-04,0
"DOM_B05_06",0.0236,0.0208,1.0342,0.0218,0.0201,0.0135,0.0084,0.0163,0.0147,0.4171,0.0338,0.0086,0.0122,0.0425,0.0325,0.0105,0.0042,0.0077,0.0067,0.0051,0.0048,0.0113,0.0343,0.0131,0.0129,0.0091,0.0349,0.0328,0.0554,0.0117,0.0178,0.0074,0.0069,0.0046,0.0038,0.0048,0.0053,0.0054,0.0105,0.0076,0.0086,0.0062,0.0071,0.0132,0
"DOM_B07_08",0.0118,0.0047,0.0139,1.015,0.0102,0.0072,0.0095,0.0079,0.0114,0.0072,0.0268,0.0128,0.0219,0.0794,0.1146,0.0141,0.0045,0.0106,0.009,0.0061,0.006,0.0294,0.0079,0.0039,0.0147,0.0064,0.0038,0.004,0.0045,0.0049,0.0028,0.0042,0.0054,0.0025,0.0037,0.0047,0.003,0.0041,0.0055,0.0051,0.0023,0.0042,0.0046,0.0072,0
"DOM_B09",0.0027,0.0017,0.0644,0.0465,1.0328,0.0017,0.0013,0.0018,0.0019,0.0262,0.0038,0.0016,0.0021,0.0068,0.0074,0.0016,8e-04,0.0013,0.0012,8e-04,0.0011,0.0024,0.0037,0.0018,0.0262,0.0015,0.0032,0.0033,0.004,0.0025,0.0016,0.0012,0.0011,8e-04,9e-04,0.001,0.0022,9e-04,0.0014,0.0016,0.0012,0.001,0.0015,0.0018,0
"DOM_C10T12",0.0923,0.027,0.0028,0.0027,0.0027,1.1385,0.009,0.0251,0.0096,0.0019,0.0082,0.0103,0.0053,0.0045,0.0032,0.0046,0.0033,0.0034,0.004,0.0019,0.004,0.0058,0.0026,0.004,0.0043,0.006,0.0023,0.0032,0.007,0.0047,0.0026,0.1473,0.0066,0.0034,0.0045,0.0033,0.0022,0.0055,0.0055,0.0045,0.0044,0.007,0.0179,0.0076,0
"DOM_C13T15",0.0011,0.0034,2e-04,6e-04,2e-04,9e-04,1.0413,9e-04,0.002,2e-04,0.0011,6e-04,0.0031,0.0011,5e-04,0.001,4e-04,5e-04,7e-04,0.0012,6e-04,0.0046,2e-04,4e-04,0.0017,3e-04,3e-04,5e-04,7e-04,4e-04,3e-04,0.0011,6e-04,2e-04,2e-04,2e-04,2e-04,4e-04,3e-04,6e-04,6e-04,0.001,0.0011,0.0014,0
"DOM_C16",0.0041,0.0034,0.0018,0.0022,0.0012,0.0046,0.0049,1.1293,0.0763,0.0016,0.0032,0.0027,0.0053,0.0055,0.0028,0.0055,0.0021,0.0026,0.0033,0.0015,0.0033,0.0361,0.0029,0.0023,0.0379,0.0022,0.0027,0.0031,0.0041,0.0033,0.002,0.0021,0.0029,0.0012,0.0013,0.0012,0.003,0.0015,0.0017,0.0024,0.0016,0.0018,0.0029,0.0054,0
"DOM_C17_18",0.0058,0.0084,0.0028,0.0025,0.0024,0.0195,0.0095,0.008,1.1286,0.0019,0.009,0.0089,0.0109,0.0074,0.0037,0.0068,0.0069,0.0087,0.0049,0.0026,0.0036,0.0098,0.0022,0.0054,0.005,0.0091,0.0024,0.004,0.0037,0.0049,0.0061,0.0077,0.0269,0.0056,0.0061,0.0052,0.0022,0.0088,0.0064,0.0048,0.0069,0.0058,0.0143,0.0168,0
"DOM_C19",0.0408,0.0423,0.0209,0.0293,0.0306,0.0194,0.0111,0.0245,0.0139,1.044,0.0438,0.011,0.017,0.0637,0.0212,0.0121,0.0055,0.0101,0.0082,0.007,0.0053,0.0172,0.0105,0.0232,0.0181,0.0123,0.0723,0.0636,0.1175,0.0201,0.0359,0.0108,0.0074,0.0076,0.0054,0.0058,0.0055,0.0074,0.0179,0.0106,0.0124,0.0085,0.0095,0.0192,0
