"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"DOM_A01_02",1.1292,0.0051,7e-04,0.002,0.0014,0.1006,0.0024,0.0256,0.0038,5e-04,0.0031,0.0077,0.0032,0.0016,0.0013,0.0011,0.002,0.002,0.0018,0.0013,9e-04,0.0018,0.0059,0.001,0.0019,0.0016,0.0025,0.0016,0.0019,0.0026,0.001,0.0134,0.0017,7e-04,9e-04,0.0011,6e-04,0.0014,0.0017,0.0012,0.0016,0.0016,0.0033,0.0014,0
"DOM_A03",4e-04,1.144,0,0,1e-04,0.0066,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,0,0,0,0,0,1e-04,1e-04,1e-04,1e-04,1e-04,0,0.0022,1e-04,0,0,0,0,0,1e-04,0,1e-04,1e-04,1e-04,1e-04,0
"DOM_B05_06",0.014,0.0178,1.0204,0.0194,0.0039,0.0071,0.0058,0.0077,0.0088,0.4129,0.0246,0.0031,0.0096,0.0163,0.0368,0.0084,0.0037,0.0058,0.0057,0.0064,0.0044,0.0069,0.1233,0.0071,0.0056,0.0069,0.0215,0.0154,0.0533,0.0097,0.0076,0.0041,0.0033,0.0035,0.0027,0.003,0.002,0.0035,0.0057,0.0046,0.003,0.0032,0.007,0.0053,0
"DOM_B07_08",8e-04,5e-04,5e-04,1.0937,0.0018,8e-04,7e-04,0.0011,9e-04,4e-04,0.0056,4e-04,0.0022,0.043,0.002,0.0031,6e-04,0.0012,7e-04,0.0013,7e-04,0.0023,8e-04,0.001,0.0141,7e-04,0.001,7e-04,9e-04,8e-04,4e-04,4e-04,4e-04,3e-04,4e-04,5e-04,0.0011,6e-04,0.0015,9e-04,5e-04,4e-04,7e-04,6e-04,0
"DOM_B09",0.0016,0.002,0.1061,0.0318,1.126,0.001,8e-04,0.001,0.0012,0.043,0.0029,5e-04,0.0013,0.0031,0.0041,0.0011,6e-04,8e-04,7e-04,9e-04,7e-04,9e-04,0.013,0.001,0.0027,9e-04,0.0026,0.0017,0.0057,0.0012,9e-04,5e-04,5e-04,5e-04,4e-04,5e-04,4e-04,8e-04,8e-04,7e-04,4e-04,5e-04,9e-04,7e-04,0
"DOM_C10T12",0.077,0.0527,0.0029,0.0069,0.0063,1.1615,0.013,0.0086,0.0101,0.0028,0.0161,0.0085,0.0103,0.0071,0.0071,0.0047,0.0172,0.0166,0.0148,0.0079,0.004,0.0052,0.0039,0.0035,0.0033,0.0072,0.0194,0.0117,0.0089,0.0215,0.0067,0.1427,0.0113,0.0036,0.005,0.0048,0.0015,0.0035,0.0079,0.005,0.0132,0.0097,0.0218,0.0092,0
"DOM_C13T15",8e-04,0.0033,4e-04,0.0011,0.001,0.001,1.071,0.0015,0.0029,3e-04,0.0014,5e-04,0.0035,0.0017,9e-04,0.001,0.001,0.0011,0.001,0.0049,0.001,0.0067,6e-04,5e-04,0.0015,0.0012,6e-04,4e-04,9e-04,5e-04,4e-04,6e-04,9e-04,3e-04,3e-04,4e-04,2e-04,8e-04,4e-04,9e-04,8e-04,8e-04,9e-04,0.0024,0
"DOM_C16",9e-04,0.0016,0.0015,0.0023,0.0027,0.0012,0.0014,1.188,0.0127,9e-04,0.0016,7e-04,0.0019,0.0042,0.0014,0.0045,0.0012,0.0022,0.0017,0.0038,0.0033,0.0326,0.002,0.0014,0.0195,0.0011,0.001,0.0011,0.0027,0.001,5e-04,7e-04,0.0015,7e-04,5e-04,9e-04,0.0016,8e-04,0.002,0.0015,0.0012,9e-04,0.0016,0.0042,0
"DOM_C17_18",0.0087,0.0049,0.0019,0.0049,0.0039,0.016,0.011,0.0105,1.1309,0.0015,0.013,0.0078,0.0139,0.0113,0.0039,0.0058,0.0058,0.0085,0.0055,0.0061,0.0039,0.0098,0.0027,0.0048,0.0049,0.0104,0.0047,0.0043,0.004,0.0071,0.0055,0.0049,0.0718,0.006,0.0053,0.0126,0.0025,0.0088,0.009,0.0136,0.0158,0.0084,0.0199,0.0086,0
"DOM_C19",0.0237,0.0313,0.004,0.0237,0.0045,0.0087,0.0061,0.0098,0.0075,1.0164,0.0186,0.0025,0.0083,0.017,0.0057,0.0061,0.0036,0.0057,0.0049,0.0055,0.0034,0.0084,0.0031,0.0066,0.0085,0.0116,0.0466,0.0347,0.128,0.019,0.013,0.0049,0.004,0.0042,0.003,0.0043,0.0016,0.0039,0.0083,0.0064,0.0038,0.0037,0.0049,0.0045,0
